protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshcore-like,12,600.0,48,48,0,0.604167,0.708333,0.0,0.472316,0.305532,0.472316,2.194227,2.345293,34,29,0,317,58,259,56,22.803712,12.431547,0.020719,9.03027,36.09219,45.12246,1.555947,0.786335,0.305532,6290,9243,15533,0.404944,7418,0.477564,519,0,196,7,4,3,33,15,0,0,0.0,0.817035,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,2,0.75,0.03571428571428571,0,1.6666666666666667,0.6199335747763115,0.9992001676258838,0.999995062522442,0.999999992497644,0.9999999999999277,0.15346938775510205,0.044081632653061226
etx-mesh,12,600.0,48,48,0,0.604167,0.708333,0.0,0.472316,0.305532,0.472316,2.194227,2.345293,34,29,0,317,58,259,56,22.803712,12.431547,0.020719,9.03027,36.09219,45.12246,1.555947,0.786335,0.305532,6290,9243,15533,0.404944,7418,0.477564,519,0,196,7,4,3,33,15,0,0,0.332261,0.817035,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,2,0.75,0.03571428571428571,0,1.6666666666666667,0.6199335747763115,0.9992001676258838,0.999995062522442,0.999999992497644,0.9999999999999277,0.15346938775510205,0.044081632653061226
ett-mesh,12,600.0,48,48,0,0.604167,0.708333,0.0,0.472316,0.305532,0.472316,2.194227,2.345293,34,29,0,317,58,259,56,22.803712,12.431547,0.020719,9.03027,36.09219,45.12246,1.555947,0.786335,0.305532,6290,9243,15533,0.404944,7418,0.477564,519,0,196,7,4,3,33,15,0,0,0.850566,0.817035,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,2,0.75,0.03571428571428571,0,1.6666666666666667,0.6199335747763115,0.9992001676258838,0.999995062522442,0.999999992497644,0.9999999999999277,0.15346938775510205,0.044081632653061226
minhop-mesh,12,600.0,48,48,0,0.479167,0.479167,0.0,0.474168,0.330296,0.474168,2.073357,2.217229,23,23,0,296,47,249,46,21.293056,11.215983,0.018693,8.43205,33.622634,42.054684,1.828465,0.925785,0.330296,5460,9044,14504,0.376448,7337,0.50586,592,0,196,7,4,2,22,26,0,0,0.757261,0.841216,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,2,2,0.5,0.03571428571428571,0,2.0,0.6199335747763115,0.9992001676258838,0.999995062522442,0.999999992497644,0.9999999999999277,0.15346938775510205,0.044081632653061226
meshecho,12,600.0,48,48,0,0.9375,0.9375,0.0,0.47831,0.334438,0.47831,2.287744,2.431616,45,45,0,386,93,293,90,27.767296,17.341797,0.028903,10.995849,44.28329,55.279139,1.228425,0.617051,0.334438,9645,9269,18914,0.50994,7291,0.385482,524,0,195,8,4,4,44,4,0,0,0.755954,0.759067,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,4,4,1.0,0.041025641025641026,0,2.0,0.6199335747763115,0.9992001676258838,0.999995062522442,0.999999992497644,0.9999999999999277,0.15346938775510205,0.044081632653061226
meshtastic-like,13,600.0,39,39,0,0.25641,1.0,0.0,0.386317,0.688711,0.386317,1.362581,1.386848,39,10,0,627,573,54,54,45.103872,24.807988,0.041347,17.861133,72.741863,90.602996,9.0603,4.510387,0.688711,7838,22885,30723,0.255118,20506,0.667448,4705,1789,0,0,0,0,0,0,0,0,0.0,0.086124,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.7481955429919351,0.9994517880968313,0.9999977652249137,0.9999999958890913,0.9999999999999727,0.1346938775510204,0.037551020408163265
meshcore-like,13,600.0,39,39,0,0.717949,0.717949,0.0,0.440878,0.297006,0.440878,1.537389,1.681261,28,28,0,319,58,261,56,22.947584,12.863775,0.02144,9.087243,36.300023,45.387267,1.620974,0.819557,0.297006,6419,9212,15631,0.410658,7309,0.467596,665,0,196,9,4,3,27,12,0,0,0.0,0.818182,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,3,0.75,0.04591836734693878,0,2.0,0.7481955429919351,0.9994517880968313,0.9999977652249137,0.9999999958890913,0.9999999999999727,0.1346938775510204,0.037551020408163265
etx-mesh,13,600.0,39,39,0,0.717949,0.717949,0.0,0.440878,0.297006,0.440878,1.537389,1.681261,28,28,0,319,58,261,56,22.947584,12.863775,0.02144,9.087243,36.300023,45.387267,1.620974,0.819557,0.297006,6422,9209,15631,0.41085,7309,0.467596,665,0,196,9,4,3,27,12,0,0,0.286359,0.818182,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,3,0.75,0.04591836734693878,0,2.0,0.7481955429919351,0.9994517880968313,0.9999977652249137,0.9999999958890913,0.9999999999999727,0.1346938775510204,0.037551020408163265
ett-mesh,13,600.0,39,39,0,0.717949,0.717949,0.0,0.440878,0.297006,0.440878,1.537389,1.681261,28,28,0,319,58,261,56,22.947584,12.863775,0.02144,9.087243,36.300023,45.387267,1.620974,0.819557,0.297006,6422,9209,15631,0.41085,7309,0.467596,665,0,196,9,4,3,27,12,0,0,0.828516,0.818182,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,3,0.75,0.04591836734693878,0,2.0,0.7481955429919351,0.9994517880968313,0.9999977652249137,0.9999999958890913,0.9999999999999727,0.1346938775510204,0.037551020408163265
minhop-mesh,13,600.0,39,39,0,0.512821,0.512821,0.0,0.502131,0.358259,0.502131,2.287744,2.431616,20,20,0,282,40,242,40,20.285952,10.629802,0.017716,8.033237,32.099334,40.132571,2.006629,1.014298,0.358259,4902,8916,13818,0.354755,7304,0.528586,779,0,196,6,4,2,18,21,0,0,0.811306,0.858156,0,0,0.0,-1,0,0,0,icc2027_cache_ttl600,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,2,2,0.5,0.030612244897959183,0,2.0,0.7481955429919351,0.9994517880968313,0.9999977652249137,0.9999999958890913,0.9999999999999727,0.1346938775510204,0.037551020408163265
