protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshcore-like,8,600.0,41,17,24,0.294118,0.352941,0.958333,2.388454,2.263765,2.388454,2.287744,2.431616,6,5,1127,1984,1167,817,10,142.721024,40.842187,0.06807,56.517526,216.753636,273.271162,0.241406,0.126079,0.134489,10160,87056,97216,0.10451,69569,0.715613,6344,0,785,22,17,10,0,17,0,0,0.0,0.411794,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,10,6,0.5882352941176471,0.02802547770700637,0,1.6,0.6236753590253616,0.9992591827741494,0.999996653823311,0.9999999924407986,0.9999999999999276,0.156734693877551,0.03918367346938775
etx-mesh,8,600.0,41,17,24,0.529412,0.647059,0.99915,2.407637,2.261585,2.407637,2.287744,2.431616,11,9,1175,1377,549,828,19,99.055872,34.679599,0.057799,39.226125,153.330067,192.556192,0.162632,0.083662,0.160946,9917,57556,67473,0.146977,47550,0.704726,4909,1074,783,26,17,15,0,17,0,1,0.366138,0.601307,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,15,10,0.8823529411764706,0.033205619412515965,0,1.6666666666666667,0.6236753590253616,0.9992591827741494,0.999996653823311,0.9999999924407986,0.9999999999999276,0.156734693877551,0.03918367346938775
ett-mesh,8,600.0,41,17,24,0.529412,0.647059,0.99915,2.407637,2.261585,2.407637,2.287744,2.431616,11,9,1175,1377,549,828,19,99.055872,34.679599,0.057799,39.226125,153.330067,192.556192,0.162632,0.083662,0.160946,9917,57556,67473,0.146977,47550,0.704726,4909,1074,783,26,17,15,0,17,0,1,0.887218,0.601307,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,15,10,0.8823529411764706,0.033205619412515965,0,1.6666666666666667,0.6236753590253616,0.9992591827741494,0.999996653823311,0.9999999924407986,0.9999999999999276,0.156734693877551,0.03918367346938775
minhop-mesh,8,600.0,41,17,24,0.411765,0.470588,0.998299,2.400786,2.26976,2.400786,2.287744,2.431616,8,7,1174,1351,526,825,14,97.185536,35.402227,0.059004,38.485472,150.921639,189.407111,0.160379,0.082291,0.180622,9755,56444,66199,0.147359,47001,0.709996,5438,1094,785,26,17,10,0,17,0,1,0.735265,0.610659,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,10,8,0.5882352941176471,0.033121019108280254,0,1.8,0.6236753590253616,0.9992591827741494,0.999996653823311,0.9999999924407986,0.9999999999999276,0.156734693877551,0.03918367346938775
meshecho,8,600.0,41,17,24,0.764706,0.764706,0.996599,2.481418,2.320945,2.481418,2.431616,2.647424,13,13,1172,1460,563,897,29,105.02656,37.869712,0.063116,41.590518,162.137334,203.727852,0.171922,0.08863,0.17583,11318,60222,71540,0.158205,49225,0.688077,5128,1074,833,35,17,14,0,17,0,0,0.790224,0.614384,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,14,14,0.8235294117647058,0.04201680672268908,0,2.2142857142857144,0.6236753590253616,0.9992591827741494,0.999996653823311,0.9999999924407986,0.9999999999999276,0.156734693877551,0.03918367346938775
meshtastic-like,9,600.0,42,15,27,0.466667,0.933333,0.998488,0.143872,0.516356,0.143872,1.054374,0.143872,14,7,1321,640,624,16,16,46.03904,23.537926,0.03923,18.23146,73.73213,91.96359,0.06925,0.034668,0.16998,7620,23740,31360,0.242985,20912,0.666837,5208,1957,0,0,0,0,0,0,0,0,0.0,0.025,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.36601583857928766,0.9973047873435661,0.9999908733578845,0.9999999827219473,0.9999999999999297,0.19346938775510203,0.05877551020408163
meshcore-like,9,600.0,42,15,27,0.266667,0.466667,0.999244,2.323712,2.246638,2.323712,2.287744,2.431616,7,4,1322,2135,1366,769,12,153.58336,46.15409,0.076923,60.819011,235.615173,296.434184,0.223555,0.115825,0.146604,11624,92991,104615,0.111112,75797,0.724533,7497,0,735,22,15,11,0,15,0,0,0.0,0.360187,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,11,6,0.7333333333333333,0.029931972789115645,0,1.6363636363636365,0.36601583857928766,0.9973047873435661,0.9999908733578845,0.9999999827219473,0.9999999999999297,0.19346938775510203,0.05877551020408163
etx-mesh,9,600.0,42,15,27,0.333333,0.466667,0.999244,2.388454,2.267191,2.388454,2.287744,2.431616,7,5,1322,1350,580,770,12,97.1136,34.891697,0.058153,38.456986,150.642897,189.099882,0.142502,0.073183,0.133797,9891,56259,66150,0.149524,46622,0.704792,5685,1213,734,24,15,9,0,15,0,0,0.356227,0.57037,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,9,8,0.6,0.0326975476839237,0,1.8888888888888888,0.36601583857928766,0.9973047873435661,0.9999908733578845,0.9999999827219473,0.9999999999999297,0.19346938775510203,0.05877551020408163
ett-mesh,9,600.0,42,15,27,0.333333,0.466667,0.999244,2.388454,2.267191,2.388454,2.287744,2.431616,7,5,1322,1350,580,770,12,97.1136,34.891697,0.058153,38.456986,150.642897,189.099882,0.142502,0.073183,0.133797,9891,56259,66150,0.149524,46622,0.704792,5685,1213,734,24,15,9,0,15,0,0,0.88252,0.57037,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,9,8,0.6,0.0326975476839237,0,1.8888888888888888,0.36601583857928766,0.9973047873435661,0.9999908733578845,0.9999999827219473,0.9999999999999297,0.19346938775510203,0.05877551020408163
minhop-mesh,9,600.0,42,15,27,0.4,0.533333,0.997732,2.323712,2.215808,2.323712,2.287744,2.431616,8,6,1320,1295,526,769,12,93.15712,35.008355,0.058347,36.89022,145.031382,181.921601,0.137196,0.070254,0.153549,10238,53217,63455,0.161343,44407,0.699819,5850,1233,734,23,15,12,0,15,0,0,0.718401,0.593822,0,0,0.0,-1,0,0,0,icc2027_sensitivity_load4,50,8250.0,4.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,12,7,0.8,0.031335149863760216,0,1.5833333333333333,0.36601583857928766,0.9973047873435661,0.9999908733578845,0.9999999827219473,0.9999999999999297,0.19346938775510203,0.05877551020408163
