protocol,metric,n,mean,sd,ci95_low,ci95_high
meshcore-like,mean_path_confidence,20,0.0,0.0,0.0,0.0
meshcore-like,control_overhead_ratio,20,0.8927293,0.010630019,0.887754355,0.897704245
meshcore-like,policy_switch_count,20,0.0,0.0,0.0,0.0
meshcore-like,policy_update_count,20,0.0,0.0,0.0,0.0
meshcore-like,policy_reward_total,20,0.0,0.0,0.0,0.0
meshcore-like,active_profile_index,20,-1.0,0.0,-1.0,-1.0
calm-mesh,unicast_pdr,20,0.84195575,0.087040703,0.801219915,0.882691585
calm-mesh,destination_unicast_pdr,20,0.87105195,0.082008951,0.83267102,0.90943288
calm-mesh,broadcast_coverage,20,0.0,0.0,0.0,0.0
calm-mesh,avg_delay_s,20,0.80834295,0.046121773,0.786757544,0.829928356
calm-mesh,mean_delivery_delay_s,20,0.59405325,0.048894926,0.571169983,0.616936517
calm-mesh,unicast_delivery_delay_s,20,0.59405325,0.048894926,0.571169983,0.616936517
calm-mesh,unicast_ack_delay_s,20,0.80834295,0.046121773,0.786757544,0.829928356
calm-mesh,p95_unicast_delivery_delay_s,20,2.493568,0.0,2.493568,2.493568
calm-mesh,p95_unicast_ack_delay_s,20,2.740352,0.0,2.740352,2.740352
calm-mesh,tx_count,20,1055.9,81.84253173,1017.596956301,1094.203043699
calm-mesh,data_tx,20,143.45,35.466032675,126.851576532,160.048423468
calm-mesh,control_tx,20,912.45,53.185351169,887.558775512,937.341224488
calm-mesh,ack_tx,20,104.3,12.256469827,98.563861473,110.036138527
calm-mesh,total_airtime_s,20,260.5792256,20.19742735,251.126647264,270.031803936
calm-mesh,channel_busy_time_s,20,78.30447345,7.688107358,74.706369801,81.902577099
calm-mesh,channel_busy_ratio,20,0.06525375,0.006406814,0.062255303,0.068252197
calm-mesh,tx_energy_j,20,103.18937325,7.998181258,99.446152216,106.932594284
calm-mesh,rx_energy_j,20,343.0232113,27.509448989,330.148540826,355.897881774
calm-mesh,total_energy_j,20,446.2125847,35.370928895,429.658670659,462.766498741
calm-mesh,energy_per_delivery_j,20,4.5033724,0.500726438,4.269027907,4.737716893
calm-mesh,airtime_per_delivery_s,20,2.629939,0.290241609,2.494103307,2.765774693
calm-mesh,rx_attempts,20,51739.1,4010.284054777,49862.25085876,53615.94914124
calm-mesh,packet_reception_ratio,20,0.2308188,0.019174805,0.221844818,0.239792782
calm-mesh,collision_fail,20,18114.6,2213.515241943,17078.65488384,19150.54511616
calm-mesh,collision_rate,20,0.3500407,0.031945498,0.335089918,0.364991482
calm-mesh,duplicate_rx,20,364.15,130.444291396,303.100894016,425.199105984
calm-mesh,suppressed_forwards,20,23.3,22.7390228,12.657932049,33.942067951
calm-mesh,route_cache_hits,20,94.55,12.504630721,88.697719935,100.402280065
calm-mesh,route_cache_misses,20,24.75,9.238791217,20.426162305,29.073837695
calm-mesh,fallback_forward_count,20,33.85,30.231170738,19.701539177,47.998460823
calm-mesh,route_repair_count,20,8.7,1.260743306,8.109960751,9.290039249
calm-mesh,mean_path_confidence,20,0.9453044,0.004071738,0.94339879,0.94721001
calm-mesh,control_overhead_ratio,20,0.8655532,0.024460925,0.854105266,0.877001134
calm-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
calm-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
smart-calm,unicast_pdr,20,0.9396501,0.03520501,0.923173837,0.956126363
smart-calm,destination_unicast_pdr,20,0.9620522,0.023203996,0.95119252,0.97291188
smart-calm,broadcast_coverage,20,0.0,0.0,0.0,0.0
smart-calm,avg_delay_s,20,2.7310895,1.408122355,2.072075526,3.390103474
smart-calm,mean_delivery_delay_s,20,2.3773799,1.438491271,1.704152999,3.050606801
smart-calm,unicast_delivery_delay_s,20,2.3773799,1.438491271,1.704152999,3.050606801
smart-calm,unicast_ack_delay_s,20,2.7310895,1.408122355,2.072075526,3.390103474
smart-calm,p95_unicast_delivery_delay_s,20,10.5486977,6.087078313,7.699890097,13.397505303
smart-calm,p95_unicast_ack_delay_s,20,12.92380785,5.085229359,10.543874602,15.303741098
smart-calm,tx_count,20,1089.9,137.614220501,1025.495302467,1154.304697533
smart-calm,data_tx,20,231.65,135.591210319,168.192089495,295.107910505
smart-calm,control_tx,20,858.25,67.827082776,826.506312939,889.993687061
smart-calm,ack_tx,20,121.9,12.548432488,116.027220312,127.772779688
smart-calm,total_airtime_s,20,268.9698816,33.960987792,253.075832724,284.863930476
smart-calm,channel_busy_time_s,20,86.8049577,7.04780392,83.50652184,90.10339356
smart-calm,channel_busy_ratio,20,0.0723375,0.005873199,0.06958879,0.07508621
smart-calm,tx_energy_j,20,106.51207305,13.448551142,100.218029706,112.806116394
smart-calm,rx_energy_j,20,357.50374065,43.368182551,337.207039701,377.800441599
smart-calm,total_energy_j,20,464.01581375,56.724057724,437.468442648,490.563184852
smart-calm,energy_per_delivery_j,20,4.17788835,0.625894427,3.884964108,4.470812592
smart-calm,airtime_per_delivery_s,20,2.42194775,0.369426164,2.24905297,2.59484253
smart-calm,rx_attempts,20,53387.95,6761.99018878,50223.277546495,56552.622453505
smart-calm,packet_reception_ratio,20,0.2539586,0.036455987,0.236896869,0.271020331
smart-calm,collision_fail,20,18452.65,3698.508821489,16721.714482549,20183.585517451
smart-calm,collision_rate,20,0.3433898,0.035278121,0.326879321,0.359900279
smart-calm,duplicate_rx,20,325.35,116.554155021,270.801603235,379.898396765
smart-calm,suppressed_forwards,20,35.35,47.784907329,12.986231983,57.713768017
smart-calm,route_cache_hits,20,93.85,15.072718471,86.795831684,100.904168316
smart-calm,route_cache_misses,20,25.45,9.264959454,21.113915334,29.786084666
smart-calm,fallback_forward_count,20,106.85,144.018739643,39.44792969,174.25207031
smart-calm,route_repair_count,20,7.2,1.472555959,6.510830517,7.889169483
smart-calm,mean_path_confidence,20,0.9464224,0.010229651,0.941634831,0.951209969
smart-calm,control_overhead_ratio,20,0.7959948,0.088961925,0.754359816,0.837629784
smart-calm,policy_switch_count,20,6.65,3.513507769,5.005646645,8.294353355
smart-calm,policy_update_count,20,159.0,12.187137309,153.296309718,164.703690282
smart-calm,policy_reward_total,20,150.6136994,17.557253065,142.396746464,158.830652336
smart-calm,active_profile_index,20,0.1,0.447213595,-0.1093,0.3093
smart-calm-static,unicast_pdr,20,0.93669925,0.040730687,0.917636921,0.955761579
smart-calm-static,destination_unicast_pdr,20,0.96172625,0.025294127,0.94988837,0.97356413
smart-calm-static,broadcast_coverage,20,0.0,0.0,0.0,0.0
smart-calm-static,avg_delay_s,20,3.1493354,2.032277442,2.19821121,4.10045959
smart-calm-static,mean_delivery_delay_s,20,2.72754765,1.958167103,1.811107768,3.643987532
smart-calm-static,unicast_delivery_delay_s,20,2.72754765,1.958167103,1.811107768,3.643987532
smart-calm-static,unicast_ack_delay_s,20,3.1493354,2.032277442,2.19821121,4.10045959
smart-calm-static,p95_unicast_delivery_delay_s,20,11.98268905,5.61207729,9.356186214,14.609191886
smart-calm-static,p95_unicast_ack_delay_s,20,12.9429248,5.233809414,10.493454745,15.392394855
smart-calm-static,tx_count,20,1567.5,558.988701515,1305.888241314,1829.111758686
smart-calm-static,data_tx,20,650.65,596.841447252,371.322814586,929.977185414
smart-calm-static,control_tx,20,916.85,61.939082977,887.86195,945.83805
smart-calm-static,ack_tx,20,120.45,11.704587495,114.972147387,125.927852613
smart-calm-static,total_airtime_s,20,386.83392,137.949467715,322.272323744,451.395516256
smart-calm-static,channel_busy_time_s,20,97.21332065,16.246882618,89.609632913,104.817008387
smart-calm-static,channel_busy_ratio,20,0.0810112,0.013539095,0.074674781,0.087347619
smart-calm-static,tx_energy_j,20,153.18623225,54.627989296,127.619840095,178.752624405
smart-calm-static,rx_energy_j,20,503.0308364,174.39720029,421.41137226,584.65030054
smart-calm-static,total_energy_j,20,656.21706875,229.000799554,549.042627211,763.391510289
smart-calm-static,energy_per_delivery_j,20,5.9305274,2.209610935,4.896409535,6.964645265
smart-calm-static,airtime_per_delivery_s,20,3.49759985,1.334860767,2.87287296,4.12232674
smart-calm-static,rx_attempts,20,76807.5,27390.446374219,63988.523824388,89626.476175612
smart-calm-static,packet_reception_ratio,20,0.19004055,0.046081054,0.168474201,0.211606899
smart-calm-static,collision_fail,20,29615.25,14004.52287045,23061.006868129,36169.493131871
smart-calm-static,collision_rate,20,0.37538735,0.03481731,0.359092534,0.391682166
smart-calm-static,duplicate_rx,20,522.55,273.882317217,394.370603018,650.729396982
smart-calm-static,suppressed_forwards,20,134.5,132.368107146,72.550530877,196.449469123
smart-calm-static,route_cache_hits,20,90.8,17.126771902,82.784516135,98.815483865
smart-calm-static,route_cache_misses,20,28.5,14.605334281,21.664571704,35.335428296
smart-calm-static,fallback_forward_count,20,529.15,613.457181194,242.0465011,816.2534989
smart-calm-static,route_repair_count,20,8.45,1.316894273,7.833681592,9.066318408
smart-calm-static,mean_path_confidence,20,0.94457625,0.004863674,0.942300007,0.946852493
smart-calm-static,control_overhead_ratio,20,0.6390063,0.175354236,0.556938934,0.721073666
smart-calm-static,policy_switch_count,20,0.0,0.0,0.0,0.0
smart-calm-static,policy_update_count,20,0.0,0.0,0.0,0.0
smart-calm-static,policy_reward_total,20,0.0,0.0,0.0,0.0
smart-calm-static,active_profile_index,20,1.0,0.0,1.0,1.0
smart-calm-no-fallback,unicast_pdr,20,0.85837065,0.085200639,0.818495982,0.898245318
smart-calm-no-fallback,destination_unicast_pdr,20,0.87327485,0.081836481,0.834974638,0.911575062
smart-calm-no-fallback,broadcast_coverage,20,0.0,0.0,0.0,0.0
smart-calm-no-fallback,avg_delay_s,20,1.46193605,0.48903115,1.233065057,1.690807043
smart-calm-no-fallback,mean_delivery_delay_s,20,1.08216195,0.449948364,0.871582054,1.292741846
smart-calm-no-fallback,unicast_delivery_delay_s,20,1.08216195,0.449948364,0.871582054,1.292741846
smart-calm-no-fallback,unicast_ack_delay_s,20,1.46193605,0.48903115,1.233065057,1.690807043
smart-calm-no-fallback,p95_unicast_delivery_delay_s,20,5.54498895,5.285016157,3.071553677,8.018424223
smart-calm-no-fallback,p95_unicast_ack_delay_s,20,7.3392758,6.12542462,4.472521779,10.206029821
smart-calm-no-fallback,tx_count,20,982.6,75.671311396,947.185143129,1018.014856871
smart-calm-no-fallback,data_tx,20,124.65,20.510010393,115.051129978,134.248870022
smart-calm-no-fallback,control_tx,20,857.95,64.126909533,827.93802742,887.96197258
smart-calm-no-fallback,ack_tx,20,109.9,14.407235025,103.157283944,116.642716056
smart-calm-no-fallback,total_airtime_s,20,242.4899584,18.674468912,233.750138362,251.229778438
smart-calm-no-fallback,channel_busy_time_s,20,78.7214931,8.366507926,74.805891861,82.637094339
smart-calm-no-fallback,channel_busy_ratio,20,0.06560135,0.006972175,0.062338309,0.068864391
smart-calm-no-fallback,tx_energy_j,20,96.02602355,7.395089761,92.565054781,99.486992319
smart-calm-no-fallback,rx_energy_j,20,320.9173995,26.05670615,308.72262579,333.11217321
smart-calm-no-fallback,total_energy_j,20,416.94342335,33.354036606,401.333433109,432.553413591
smart-calm-no-fallback,energy_per_delivery_j,20,4.1189697,0.418008033,3.923338167,4.314601233
smart-calm-no-fallback,airtime_per_delivery_s,20,2.39635225,0.246870679,2.280814544,2.511889956
smart-calm-no-fallback,rx_attempts,20,48137.6,3710.279155337,46401.15586005,49874.04413995
smart-calm-no-fallback,packet_reception_ratio,20,0.2560172,0.021534633,0.245938797,0.266095603
smart-calm-no-fallback,collision_fail,20,16063.8,1813.797777854,15214.926265559,16912.673734441
smart-calm-no-fallback,collision_rate,20,0.3335627,0.025583123,0.321589567,0.345535833
smart-calm-no-fallback,duplicate_rx,20,307.2,130.260710238,246.236811655,368.163188345
smart-calm-no-fallback,suppressed_forwards,20,0.0,0.0,0.0,0.0
smart-calm-no-fallback,route_cache_hits,20,93.95,13.375055337,87.690353357,100.209646643
smart-calm-no-fallback,route_cache_misses,20,25.35,8.992833404,21.141272782,29.558727218
smart-calm-no-fallback,fallback_forward_count,20,0.0,0.0,0.0,0.0
smart-calm-no-fallback,route_repair_count,20,7.35,1.424411236,6.683362683,8.016637317
smart-calm-no-fallback,mean_path_confidence,20,0.94389845,0.011366134,0.938578997,0.949217903
smart-calm-no-fallback,control_overhead_ratio,20,0.8734364,0.016360785,0.865779405,0.881093395
smart-calm-no-fallback,policy_switch_count,20,7.9,3.291136422,6.359718443,9.440281557
smart-calm-no-fallback,policy_update_count,20,158.7,12.354841369,152.917822703,164.482177297
smart-calm-no-fallback,policy_reward_total,20,123.14055725,32.725270606,107.824835173,138.456279327
smart-calm-no-fallback,active_profile_index,20,0.65,0.74515982,0.301258477,0.998741523
smart-calm-no-confidence,unicast_pdr,20,0.9392531,0.034521954,0.923096514,0.955409686
smart-calm-no-confidence,destination_unicast_pdr,20,0.9613037,0.023389147,0.950357368,0.972250032
smart-calm-no-confidence,broadcast_coverage,20,0.0,0.0,0.0,0.0
smart-calm-no-confidence,avg_delay_s,20,2.7612865,1.422979357,2.095319315,3.427253685
smart-calm-no-confidence,mean_delivery_delay_s,20,2.3845658,1.432508632,1.714138828,3.054992772
smart-calm-no-confidence,unicast_delivery_delay_s,20,2.3845658,1.432508632,1.714138828,3.054992772
smart-calm-no-confidence,unicast_ack_delay_s,20,2.7612865,1.422979357,2.095319315,3.427253685
smart-calm-no-confidence,p95_unicast_delivery_delay_s,20,10.5676977,6.059895807,7.731611755,13.403783645
smart-calm-no-confidence,p95_unicast_ack_delay_s,20,12.92380785,5.085229359,10.543874602,15.303741098
smart-calm-no-confidence,tx_count,20,1093.45,139.501546869,1028.162016688,1158.737983312
smart-calm-no-confidence,data_tx,20,235.9,135.266948544,172.593846933,299.206153067
smart-calm-no-confidence,control_tx,20,857.55,67.787186338,825.824984832,889.275015168
smart-calm-no-confidence,ack_tx,20,121.25,11.915823182,115.673287178,126.826712822
smart-calm-no-confidence,total_airtime_s,20,269.8459648,34.426749743,253.733935126,285.957994474
smart-calm-no-confidence,channel_busy_time_s,20,86.53946,7.026641816,83.250928196,89.827991804
smart-calm-no-confidence,channel_busy_ratio,20,0.0721162,0.005855488,0.069375779,0.074856621
smart-calm-no-confidence,tx_energy_j,20,106.859002,13.632992946,100.478638227,113.239365773
smart-calm-no-confidence,rx_energy_j,20,358.323686,44.601288196,337.449880477,379.197491523
smart-calm-no-confidence,total_energy_j,20,465.18268805,58.157367802,437.964514892,492.400861208
smart-calm-no-confidence,energy_per_delivery_j,20,4.187626,0.623080178,3.896018852,4.479233148
smart-calm-no-confidence,airtime_per_delivery_s,20,2.4293201,0.365869603,2.258089823,2.600550377
smart-calm-no-confidence,rx_attempts,20,53561.9,6854.672404933,50353.851432629,56769.948567371
smart-calm-no-confidence,packet_reception_ratio,20,0.2519871,0.03474911,0.235724203,0.268249997
smart-calm-no-confidence,collision_fail,20,18533.35,3802.010870648,16753.974589158,20312.725410842
smart-calm-no-confidence,collision_rate,20,0.3435989,0.035491183,0.326988706,0.360209094
smart-calm-no-confidence,duplicate_rx,20,326.05,115.428480933,272.028428871,380.071571129
smart-calm-no-confidence,suppressed_forwards,20,37.2,43.268561578,16.949922566,57.450077434
smart-calm-no-confidence,route_cache_hits,20,93.45,15.031458241,86.415141844,100.484858156
smart-calm-no-confidence,route_cache_misses,20,25.85,9.571201322,21.370591376,30.329408624
smart-calm-no-confidence,fallback_forward_count,20,112.4,140.729827011,46.537170494,178.262829506
smart-calm-no-confidence,route_repair_count,20,7.25,1.551739262,6.523772017,7.976227983
smart-calm-no-confidence,mean_path_confidence,20,0.94648535,0.010355205,0.941639021,0.951331679
smart-calm-no-confidence,control_overhead_ratio,20,0.793167,0.091059783,0.750550199,0.835783801
smart-calm-no-confidence,policy_switch_count,20,6.6,3.267060485,5.070986199,8.129013801
smart-calm-no-confidence,policy_update_count,20,159.0,12.187137309,153.296309718,164.703690282
smart-calm-no-confidence,policy_reward_total,20,142.37724725,16.654845318,134.582629287,150.171865213
smart-calm-no-confidence,active_profile_index,20,0.2,0.615587011,-0.088100279,0.488100279
