protocol,metric,n,mean,sd,ci95_low,ci95_high
meshcore-like,route_repair_count,20,0.0,0.0,0.0,0.0
meshcore-like,mean_path_confidence,20,0.0,0.0,0.0,0.0
meshcore-like,control_overhead_ratio,20,0.18790695,0.030159943,0.173791824,0.202022076
meshcore-like,policy_switch_count,20,0.0,0.0,0.0,0.0
meshcore-like,policy_update_count,20,0.0,0.0,0.0,0.0
meshcore-like,policy_reward_total,20,0.0,0.0,0.0,0.0
meshcore-like,active_profile_index,20,-1.0,0.0,-1.0,-1.0
etx-mesh,unicast_pdr,20,0.6993191,0.118623668,0.643802152,0.754836048
etx-mesh,destination_unicast_pdr,20,0.7286527,0.120853621,0.672092114,0.785213286
etx-mesh,broadcast_coverage,20,0.9639395,0.025428574,0.952038698,0.975840302
etx-mesh,avg_delay_s,20,1.076255,0.117146462,1.021429398,1.131080602
etx-mesh,mean_delivery_delay_s,20,0.41278735,0.06453427,0.382584729,0.442989971
etx-mesh,unicast_delivery_delay_s,20,0.84281775,0.107548353,0.79248415,0.89315135
etx-mesh,unicast_ack_delay_s,20,1.076255,0.117146462,1.021429398,1.131080602
etx-mesh,p95_unicast_delivery_delay_s,20,2.493568,0.0,2.493568,2.493568
etx-mesh,p95_unicast_ack_delay_s,20,2.740352,0.0,2.740352,2.740352
etx-mesh,tx_count,20,3289.3,335.60316478,3132.234689161,3446.365310839
etx-mesh,data_tx,20,2515.35,322.265871766,2364.526662697,2666.173337303
etx-mesh,control_tx,20,773.95,79.275319714,736.848434701,811.051565299
etx-mesh,ack_tx,20,44.8,9.79043572,40.217987698,49.382012302
etx-mesh,total_airtime_s,20,811.7466112,82.821491417,772.98540553,850.50781687
etx-mesh,channel_busy_time_s,20,121.33256315,11.170595537,116.104623594,126.560502706
etx-mesh,channel_busy_ratio,20,0.1011105,0.009308818,0.096753889,0.105467111
etx-mesh,tx_energy_j,20,321.4516581,32.797310597,306.102220656,336.801095544
etx-mesh,rx_energy_j,20,1036.6148093,106.371631694,986.831925377,1086.397693223
etx-mesh,total_energy_j,20,1358.0664673,139.069610668,1292.98063403,1423.15230057
etx-mesh,energy_per_delivery_j,20,0.46747295,0.021059868,0.457616742,0.477329158
etx-mesh,airtime_per_delivery_s,20,0.27943165,0.012579551,0.273544307,0.285318993
etx-mesh,rx_attempts,20,161173.25,16441.579168857,153478.442519484,168868.057480516
etx-mesh,packet_reception_ratio,20,0.0629876,0.007086551,0.05967103,0.06630417
etx-mesh,collision_fail,20,76178.1,8938.826720961,71994.648397627,80361.551602373
etx-mesh,collision_rate,20,0.47209955,0.016090757,0.46456893,0.47963017
etx-mesh,duplicate_rx,20,1558.1,280.476080226,1426.834662403,1689.365337597
etx-mesh,suppressed_forwards,20,841.45,143.41345272,774.331209435,908.568790565
etx-mesh,route_cache_hits,20,37.8,9.128324917,33.527861531,42.072138469
etx-mesh,route_cache_misses,20,23.65,7.035810655,20.357177096,26.942822904
etx-mesh,fallback_forward_count,20,0.0,0.0,0.0,0.0
etx-mesh,route_repair_count,20,7.5,2.013114895,6.557844056,8.442155944
etx-mesh,mean_path_confidence,20,0.46996965,0.003479145,0.468341379,0.471597921
