protocol,metric,n,mean,sd,ci95_low,ci95_high
meshcore-like,route_repair_count,20,0.0,0.0,0.0,0.0
meshcore-like,mean_path_confidence,20,0.0,0.0,0.0,0.0
meshcore-like,control_overhead_ratio,20,0.244953,0.043648221,0.224525239,0.265380761
meshcore-like,policy_switch_count,20,0.0,0.0,0.0,0.0
meshcore-like,policy_update_count,20,0.0,0.0,0.0,0.0
meshcore-like,policy_reward_total,20,0.0,0.0,0.0,0.0
meshcore-like,active_profile_index,20,-1.0,0.0,-1.0,-1.0
calm-mesh,unicast_pdr,20,0.731076,0.116961442,0.676336989,0.785815011
calm-mesh,destination_unicast_pdr,20,0.7746657,0.114373012,0.721138098,0.828193302
calm-mesh,broadcast_coverage,20,0.9653459,0.024165135,0.954036399,0.976655401
calm-mesh,avg_delay_s,20,1.09025495,0.100285488,1.043320436,1.137189464
calm-mesh,mean_delivery_delay_s,20,0.4293087,0.09316667,0.385705857,0.472911543
calm-mesh,unicast_delivery_delay_s,20,0.9163848,0.144579365,0.848720352,0.984049248
calm-mesh,unicast_ack_delay_s,20,1.09025495,0.100285488,1.043320436,1.137189464
calm-mesh,p95_unicast_delivery_delay_s,20,2.57263185,0.238182288,2.461160389,2.684103311
calm-mesh,p95_unicast_ack_delay_s,20,2.740352,0.0,2.740352,2.740352
calm-mesh,tx_count,20,3378.7,344.929908975,3217.269688679,3540.130311321
calm-mesh,data_tx,20,2605.0,320.400407385,2455.049716868,2754.950283132
calm-mesh,control_tx,20,773.7,72.826470029,739.616554572,807.783445428
calm-mesh,ack_tx,20,48.05,8.666177449,43.994150718,52.105849282
calm-mesh,total_airtime_s,20,833.8091008,85.123182656,793.970682851,873.647518749
calm-mesh,channel_busy_time_s,20,123.34807085,14.721034448,116.458493831,130.237647869
calm-mesh,channel_busy_ratio,20,0.1027901,0.012267603,0.097048751,0.108531449
calm-mesh,tx_energy_j,20,330.188404,33.708780381,314.412390469,345.964417531
calm-mesh,rx_energy_j,20,1048.0755907,111.220373613,996.023451786,1100.127729614
calm-mesh,total_energy_j,20,1378.2639947,144.77477932,1310.508090997,1446.019898403
calm-mesh,energy_per_delivery_j,20,0.47351515,0.024136548,0.462219028,0.484811272
calm-mesh,airtime_per_delivery_s,20,0.2865394,0.014490885,0.279757535,0.293321265
calm-mesh,rx_attempts,20,165544.05,16895.615820228,157636.749267739,173451.350732261
calm-mesh,packet_reception_ratio,20,0.06328455,0.005787304,0.060576039,0.065993061
calm-mesh,collision_fail,20,74128.8,9357.278133259,69749.509359022,78508.090640978
calm-mesh,collision_rate,20,0.44696865,0.019202676,0.437981624,0.455955676
calm-mesh,duplicate_rx,20,1664.1,399.943930281,1476.922630059,1851.277369941
calm-mesh,suppressed_forwards,20,856.1,189.11731252,767.591390448,944.608609552
calm-mesh,route_cache_hits,20,38.95,7.556628321,35.413429727,42.486570273
calm-mesh,route_cache_misses,20,22.5,6.932000547,19.255761164,25.744238836
calm-mesh,fallback_forward_count,20,50.55,45.071259368,29.456243726,71.643756274
calm-mesh,route_repair_count,20,7.6,1.729009452,6.790807968,8.409192032
calm-mesh,mean_path_confidence,20,0.94934285,0.004087893,0.947429679,0.951256021
