protocol,metric,n,mean,sd,ci95_low,ci95_high
calm-mesh,tx_count,20,3378.7,344.929908975,3217.269688679,3540.130311321
calm-mesh,data_tx,20,2605.0,320.400407385,2455.049716868,2754.950283132
calm-mesh,control_tx,20,773.7,72.826470029,739.616554572,807.783445428
calm-mesh,ack_tx,20,48.05,8.666177449,43.994150718,52.105849282
calm-mesh,total_airtime_s,20,833.8091008,85.123182656,793.970682851,873.647518749
calm-mesh,channel_busy_time_s,20,123.34807085,14.721034448,116.458493831,130.237647869
calm-mesh,channel_busy_ratio,20,0.1027901,0.012267603,0.097048751,0.108531449
calm-mesh,tx_energy_j,20,330.188404,33.708780381,314.412390469,345.964417531
calm-mesh,rx_energy_j,20,1048.0755907,111.220373613,996.023451786,1100.127729614
calm-mesh,total_energy_j,20,1378.2639947,144.77477932,1310.508090997,1446.019898403
calm-mesh,energy_per_delivery_j,20,0.47351515,0.024136548,0.462219028,0.484811272
calm-mesh,airtime_per_delivery_s,20,0.2865394,0.014490885,0.279757535,0.293321265
calm-mesh,rx_attempts,20,165544.05,16895.615820228,157636.749267739,173451.350732261
calm-mesh,packet_reception_ratio,20,0.06328455,0.005787304,0.060576039,0.065993061
calm-mesh,collision_fail,20,74128.8,9357.278133259,69749.509359022,78508.090640978
calm-mesh,collision_rate,20,0.44696865,0.019202676,0.437981624,0.455955676
calm-mesh,duplicate_rx,20,1664.1,399.943930281,1476.922630059,1851.277369941
calm-mesh,suppressed_forwards,20,856.1,189.11731252,767.591390448,944.608609552
calm-mesh,route_cache_hits,20,38.95,7.556628321,35.413429727,42.486570273
calm-mesh,route_cache_misses,20,22.5,6.932000547,19.255761164,25.744238836
calm-mesh,fallback_forward_count,20,50.55,45.071259368,29.456243726,71.643756274
calm-mesh,route_repair_count,20,7.6,1.729009452,6.790807968,8.409192032
calm-mesh,mean_path_confidence,20,0.94934285,0.004087893,0.947429679,0.951256021
calm-mesh,control_overhead_ratio,20,0.2304949,0.025779102,0.218430047,0.242559753
calm-mesh,policy_switch_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_update_count,20,0.0,0.0,0.0,0.0
calm-mesh,policy_reward_total,20,0.0,0.0,0.0,0.0
calm-mesh,active_profile_index,20,-1.0,0.0,-1.0,-1.0
smart-calm,unicast_pdr,20,0.9326682,0.048444912,0.909995544,0.955340856
smart-calm,destination_unicast_pdr,20,0.9622867,0.035834471,0.945515844,0.979057556
smart-calm,broadcast_coverage,20,0.9659969,0.02058404,0.956363383,0.975630417
smart-calm,avg_delay_s,20,8.4047608,4.686710804,6.211337834,10.598183766
smart-calm,mean_delivery_delay_s,20,0.56850185,0.154349313,0.496264978,0.640738722
smart-calm,unicast_delivery_delay_s,20,7.32044805,4.7093912,5.116410454,9.524485646
smart-calm,unicast_ack_delay_s,20,8.4047608,4.686710804,6.211337834,10.598183766
smart-calm,p95_unicast_delivery_delay_s,20,27.1146702,13.438658429,20.825256735,33.404083665
smart-calm,p95_unicast_ack_delay_s,20,32.6992107,7.915662818,28.994609041,36.403812359
smart-calm,tx_count,20,3592.55,450.828065605,3381.558395361,3803.541604639
smart-calm,data_tx,20,2899.05,418.2497963,2703.305319502,3094.794680498
smart-calm,control_tx,20,693.5,71.76680071,659.912489379,727.087510621
smart-calm,ack_tx,20,63.5,9.304780888,59.145278544,67.854721456
smart-calm,total_airtime_s,20,886.5838592,111.257153342,834.514507041,938.653211359
smart-calm,channel_busy_time_s,20,134.78154465,15.842407982,127.367154694,142.195934606
smart-calm,channel_busy_ratio,20,0.11231795,0.013202026,0.106139283,0.118496617
smart-calm,tx_energy_j,20,351.0872082,44.0578327,330.467744756,371.706671644
smart-calm,rx_energy_j,20,1119.8621245,143.970567814,1052.482599041,1187.241649959
smart-calm,total_energy_j,20,1470.94933265,187.923348149,1382.999509202,1558.899156098
smart-calm,energy_per_delivery_j,20,0.5053397,0.075661023,0.469929658,0.540749742
smart-calm,airtime_per_delivery_s,20,0.3046151,0.045305937,0.283411513,0.325818687
smart-calm,rx_attempts,20,176027.6,22085.048122393,165691.598101736,186363.601898264
smart-calm,packet_reception_ratio,20,0.06728725,0.007481634,0.063785778,0.070788722
smart-calm,collision_fail,20,79474.1,11968.536620305,73872.716813451,85075.48318655
smart-calm,collision_rate,20,0.45030975,0.017356206,0.442186889,0.458432611
smart-calm,duplicate_rx,20,1732.15,420.867434436,1535.180241223,1929.119758777
smart-calm,suppressed_forwards,20,928.85,198.519328238,835.941162213,1021.758837787
smart-calm,route_cache_hits,20,42.0,9.136393392,37.724085412,46.275914588
smart-calm,route_cache_misses,20,19.45,8.899881726,15.284775007,23.615224993
smart-calm,fallback_forward_count,20,333.95,377.66602832,157.198889294,510.701110706
smart-calm,route_repair_count,20,6.15,2.368099393,5.041708105,7.258291895
smart-calm,mean_path_confidence,20,0.9439327,0.013870652,0.93744111,0.95042429
smart-calm,control_overhead_ratio,20,0.1950801,0.024720574,0.183510648,0.206649552
smart-calm,policy_switch_count,20,4.25,2.633288918,3.017597014,5.482402986
smart-calm,policy_update_count,20,100.45,8.249242389,96.58928009,104.31071991
smart-calm,policy_reward_total,20,100.9338497,16.650654793,93.14119294,108.72650646
smart-calm,active_profile_index,20,0.4,0.753937035,0.047150661,0.752849339
