protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshtastic-like,12,600.0,12,5,7,0.2,0.8,1.0,2.309037,1.198667,2.309037,1.935442,2.309037,4,1,343,335,329,6,6,44.76672,13.183641,0.021973,17.727621,67.737108,85.464729,0.248444,0.130136,0.196337,1924,14491,16415,0.11721,11390,0.693878,1271,508,0,0,0,0,0,0,0,0,0.0,0.01791,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
meshcore-like,12,600.0,12,5,7,0.4,0.4,1.0,2.801792,2.534528,2.801792,2.534528,2.801792,2,2,343,609,355,254,4,81.381888,17.049254,0.028415,32.227228,116.342673,148.569901,0.430637,0.23589,0.19017,2441,27400,29841,0.0818,18852,0.631748,1271,0,244,6,5,3,0,5,0,0,0.0,0.417077,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,2,0.6,0.02459016393442623,0,1.6666666666666667,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
calm-mesh,12,600.0,12,5,7,0.6,0.6,0.997085,2.801792,2.534528,2.801792,2.534528,2.801792,3,3,342,514,255,259,6,68.686848,15.355628,0.025593,27.199992,98.75092,125.950911,0.365075,0.199092,0.19232,2428,22758,25186,0.096403,15732,0.624633,916,245,244,9,5,4,0,5,0,0,0.73055,0.503891,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.036885245901639344,0,2.0,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
smart-calm,12,600.0,12,5,7,0.4,0.4,0.994169,3.001792,2.734528,3.001792,2.914528,3.181792,2,2,341,505,246,259,4,67.48416,15.428735,0.025715,26.723727,97.501828,124.225555,0.362174,0.196747,0.168437,2279,22466,24745,0.092099,15809,0.638877,959,237,245,10,5,4,0,5,0,0,0.792222,0.512871,3,25,1.736377,2,1,3,1,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.04081632653061224,0,2.0,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
smart-calm-static,12,600.0,12,5,7,0.6,0.6,0.997085,2.801792,2.534528,2.801792,2.534528,2.801792,3,3,342,514,255,259,6,68.686848,15.355628,0.025593,27.199992,98.75092,125.950911,0.365075,0.199092,0.19232,2428,22758,25186,0.096403,15732,0.624633,916,245,244,9,5,4,0,5,0,0,0.73055,0.503891,0,0,0.0,1,0,5,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.036885245901639344,0,2.0,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
smart-calm-no-fallback,12,600.0,12,5,7,0.4,0.4,0.994169,3.001792,2.734528,3.001792,2.914528,3.181792,2,2,341,505,246,259,4,67.48416,15.428735,0.025715,26.723727,97.501828,124.225555,0.362174,0.196747,0.168437,2279,22466,24745,0.092099,15809,0.638877,959,237,245,10,5,4,0,5,0,0,0.792222,0.512871,3,25,1.771377,2,1,3,1,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.04081632653061224,0,2.0,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
smart-calm-no-confidence,12,600.0,12,5,7,0.2,0.2,0.994169,2.801792,2.534528,2.801792,2.534528,2.801792,1,1,341,500,244,256,2,66.816,14.760575,0.024601,26.459136,96.389001,122.848137,0.359205,0.195368,0.160349,2056,22444,24500,0.083918,15809,0.645265,959,237,245,9,5,3,0,5,0,0,0.77502,0.512,4,25,-2.107164,0,1,3,1,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,3,0.6,0.036734693877551024,0,2.0,0.6730707780599232,0.999366213456604,0.9999960881927173,0.9999999940561266,0.9999999999999427,0.13959183673469389,0.04163265306122449
meshtastic-like,13,600.0,11,4,7,0.75,1.0,1.0,0.267264,0.383128,0.267264,0.981918,0.267264,4,3,343,342,338,4,4,45.702144,13.0855,0.021809,18.098049,69.5358,87.633849,0.253277,0.132087,0.197336,1710,15048,16758,0.102041,12077,0.720671,1030,462,0,0,0,0,0,0,0,0,0.0,0.011696,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
meshcore-like,13,600.0,11,4,7,0.25,0.25,1.0,2.801792,2.534528,2.801792,2.534528,2.801792,1,1,343,557,355,202,2,74.433024,14.161068,0.023602,29.475478,105.228028,134.703505,0.39158,0.216375,0.177245,2099,25194,27293,0.076906,16829,0.616605,1004,0,194,6,4,3,0,4,0,0,0.0,0.362657,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,2,0.75,0.030927835051546393,0,1.6666666666666667,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
calm-mesh,13,600.0,11,4,7,0.75,1.0,0.997085,2.801792,2.467712,2.801792,2.534528,2.801792,4,3,342,465,255,210,7,62.13888,13.656642,0.022761,24.606996,89.521267,114.128264,0.330807,0.180113,0.193216,2123,20662,22785,0.093175,14401,0.632039,672,273,196,7,4,4,0,4,0,0,0.791182,0.451613,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,1.0,0.03571428571428571,0,1.75,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
smart-calm,13,600.0,11,4,7,0.5,0.5,0.997085,3.201792,2.934528,3.201792,2.934528,3.201792,2,2,342,434,230,204,4,57.996288,12.712062,0.021187,22.96653,83.516543,106.483073,0.309544,0.168594,0.187023,1861,19405,21266,0.087511,13553,0.637308,627,253,193,7,4,4,0,4,0,0,0.784932,0.470046,3,24,3.311428,2,1,1,2,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,1.0,0.03626943005181347,0,1.75,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
smart-calm-static,13,600.0,11,4,7,0.75,1.0,0.997085,2.801792,2.467712,2.801792,2.534528,2.801792,4,3,342,465,255,210,7,62.13888,13.656642,0.022761,24.606996,89.521267,114.128264,0.330807,0.180113,0.193216,2123,20662,22785,0.093175,14401,0.632039,672,273,196,7,4,4,0,4,0,0,0.791182,0.451613,0,0,0.0,1,0,4,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,1.0,0.03571428571428571,0,1.75,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
smart-calm-no-fallback,13,600.0,11,4,7,0.5,0.5,0.997085,3.201792,2.934528,3.201792,2.934528,3.201792,2,2,342,434,230,204,4,57.996288,12.712062,0.021187,22.96653,83.516543,106.483073,0.309544,0.168594,0.187023,1861,19405,21266,0.087511,13553,0.637308,627,253,193,7,4,4,0,4,0,0,0.784932,0.470046,3,24,3.381428,2,1,1,2,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,1.0,0.03626943005181347,0,1.75,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
smart-calm-no-confidence,13,600.0,11,4,7,0.25,0.25,0.997085,2.801792,2.534528,2.801792,2.534528,2.801792,1,1,342,435,233,202,2,58.12992,12.550624,0.020918,23.019448,83.543796,106.563244,0.31068,0.169475,0.185055,1848,19467,21315,0.0867,13538,0.63514,851,259,194,6,4,2,0,4,0,0,0.757883,0.464368,4,24,-0.493074,1,1,2,1,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,1,0.5,0.030927835051546393,0,1.5,0.7894919510017282,0.9995656200283356,0.9999982294593854,0.9999999967430604,0.9999999999999784,0.13142857142857142,0.03346938775510204
meshtastic-like,14,600.0,11,7,4,0.428571,1.0,0.994898,0.267264,0.508246,0.267264,1.527893,0.267264,7,3,195,335,327,8,8,44.76672,13.287617,0.022146,17.727621,68.681876,86.409497,0.436412,0.226095,0.230844,1800,14615,16415,0.109656,11965,0.728906,1016,472,0,0,0,0,0,0,0,0,0.0,0.023881,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.8760387749344991,0.9997634599528327,0.9999992089526561,0.9999999989967687,0.9999999999999903,0.10530612244897959,0.024489795918367346
meshcore-like,14,600.0,11,7,4,0.285714,0.285714,1.0,2.801792,2.534528,2.801792,2.775066,3.162598,2,2,196,560,205,355,4,74.83392,15.2245,0.025374,29.634232,107.185695,136.819928,0.69101,0.377949,0.209703,2321,25119,27440,0.084585,17336,0.631778,1068,0,342,9,7,3,0,7,0,0,0.0,0.633929,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,1,0.42857142857142855,0.02631578947368421,0,1.6666666666666667,0.8760387749344991,0.9997634599528327,0.9999992089526561,0.9999999989967687,0.9999999999999903,0.10530612244897959,0.024489795918367346
calm-mesh,14,600.0,11,7,4,0.714286,0.857143,1.0,2.801792,2.587149,2.801792,2.771322,2.801792,6,5,196,555,190,365,12,74.16576,17.647307,0.029412,29.369641,107.008551,136.378192,0.678498,0.368984,0.281268,3216,23979,27195,0.118257,16572,0.609377,1155,236,341,12,7,6,0,7,26,1,0.795,0.657658,0,0,0.0,-1,0,0,0,icc2027_sensitivity_sf8,50,10000.0,1.0,mixed,8,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,0.8571428571428571,0.03519061583577713,0,2.0,0.8760387749344991,0.9997634599528327,0.9999992089526561,0.9999999989967687,0.9999999999999903,0.10530612244897959,0.024489795918367346
