protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
smart-calm-no-fallback,9,1200.0,127,58,69,0.827586,0.87931,0.996451,2.184431,1.874396,2.184431,2.093568,2.340352,51,48,3369,3766,3014,752,53,929.388544,129.710534,0.108092,368.037863,1162.946795,1530.984658,0.448049,0.27199,0.433221,10946,173588,184534,0.059317,82111,0.444964,1328,838,686,13,40,18,8,8,0.954545,0.199681,3,98,85.534155,0,58,0,0
smart-calm-no-confidence,9,1200.0,127,58,69,0.948276,0.965517,0.973381,4.173113,2.918288,4.173113,15.246784,15.493568,56,55,3291,3780,3019,761,63,932.84352,141.48343,0.117903,369.406034,1176.418225,1545.824259,0.461992,0.278794,0.53348,12007,173213,185220,0.064826,83749,0.45216,1744,952,685,13,40,18,95,8,0.947625,0.201323,10,98,106.59322,1,32,26,0
meshtastic-like,10,1200.0,133,72,61,0.888889,0.958333,0.966209,0.776089,0.576277,0.776089,2.597578,1.864408,69,64,2888,5110,5029,81,81,1261.06624,188.721437,0.157268,499.382231,1671.715571,2171.097802,0.735467,0.42719,0.521038,12680,237710,250390,0.050641,135635,0.541695,3080,2148,0,0,0,0,0,0,0.0,0.015851,0,0,0.0,-1,0,0,0
meshcore-like,10,1200.0,133,72,61,0.444444,0.708333,0.965875,0.493568,0.420984,0.493568,0.740352,0.493568,51,32,2887,3999,2999,1000,51,986.889216,128.431758,0.107026,390.80813,1217.654558,1608.462687,0.551032,0.338092,0.332674,10681,185270,195951,0.054509,83747,0.427387,1849,0,930,19,39,33,0,0,0.0,0.250063,0,0,0.0,-1,0,0,0
calm-mesh,10,1200.0,133,72,61,0.875,0.902778,0.963868,1.024599,0.761476,1.024599,2.493568,2.740352,65,63,2881,3397,2587,810,65,838.325248,124.773946,0.103978,331.976798,1053.053142,1385.02994,0.470459,0.284757,0.340809,11981,154472,166453,0.071978,72700,0.43676,1433,844,731,14,56,16,40,8,0.950514,0.238446,0,0,0.0,-1,0,0,0
smart-calm,10,1200.0,133,72,61,0.986111,0.986111,0.968217,3.307949,2.218473,3.307949,15.246784,15.493568,71,71,2894,3328,2657,671,75,821.297152,134.457707,0.112048,325.233672,1046.753612,1371.987284,0.462728,0.276997,0.423671,12693,150379,163072,0.077837,73845,0.452837,1593,855,585,11,57,15,83,7,0.951424,0.201623,3,112,131.391418,0,71,1,0
smart-calm-static,10,1200.0,133,72,61,0.986111,0.986111,0.963868,2.866173,1.987965,2.866173,15.246784,15.493568,71,71,2881,3414,2595,819,74,842.520576,129.795449,0.108163,333.638148,1058.589346,1392.227494,0.471622,0.285407,0.381474,12756,154530,167286,0.076253,72373,0.43263,1365,779,731,14,56,16,40,8,0.948807,0.239895,0,0,0.0,1,0,72,0
smart-calm-no-fallback,10,1200.0,133,72,61,0.916667,0.944444,0.980261,0.976024,0.71505,0.976024,2.493568,2.740352,68,66,2930,3521,2755,766,69,868.926464,132.908744,0.110757,344.09488,1096.621391,1440.716271,0.48088,0.290029,0.445213,12401,160128,172529,0.071878,76706,0.444598,1498,891,684,13,57,15,149,7,0.952684,0.217552,10,112,116.04523,0,28,44,0
smart-calm-no-confidence,10,1200.0,133,72,61,0.986111,0.986111,0.968217,3.307949,2.218473,3.307949,15.246784,15.493568,71,71,2894,3328,2657,671,75,821.297152,134.457707,0.112048,325.233672,1046.753612,1371.987284,0.462728,0.276997,0.423671,12693,150379,163072,0.077837,73845,0.452837,1593,855,585,11,57,15,83,7,0.951424,0.201623,3,112,131.391418,0,71,1,0
meshtastic-like,11,1200.0,140,66,74,0.878788,0.954545,0.944843,0.633564,0.451895,0.633564,1.215829,0.692093,63,58,3426,5457,5386,71,71,1346.700288,184.057967,0.153382,533.293314,1746.152353,2279.445667,0.654261,0.386539,0.475092,12464,254929,267393,0.046613,137344,0.513641,2876,2049,0,0,0,0,0,0,0.0,0.013011,0,0,0.0,-1,0,0,0
meshcore-like,11,1200.0,140,66,74,0.515152,0.833333,0.918092,0.537118,0.448698,0.537118,0.740352,0.987136,55,34,3329,4732,3470,1262,58,1167.781888,143.56901,0.119641,462.441628,1419.247884,1881.689512,0.559527,0.347244,0.358165,12366,219502,231868,0.053332,95004,0.409733,1969,0,1176,28,39,27,0,0,0.0,0.266695,0,0,0.0,-1,0,0,0
calm-mesh,11,1200.0,140,66,74,0.727273,0.772727,0.95422,1.003315,1.016086,1.003315,2.493568,2.740352,51,48,3460,4004,3168,836,51,988.123136,151.021775,0.125851,391.296762,1250.527867,1641.824629,0.468023,0.281677,0.50335,11860,184336,196196,0.06045,90655,0.462063,2183,1104,771,14,44,22,106,10,0.949478,0.208791,0,0,0.0,-1,0,0,0
smart-calm,11,1200.0,140,66,74,0.954545,0.969697,0.917816,3.878029,3.436966,3.878029,15.246784,15.493568,64,63,3328,3711,3046,665,65,915.815424,136.537074,0.113781,362.662908,1139.63602,1502.298928,0.443025,0.270072,0.453117,12118,169721,181839,0.066641,78769,0.43318,1573,918,589,11,46,20,78,7,0.955754,0.179197,1,106,115.333051,0,66,0,0
smart-calm-static,11,1200.0,140,66,74,0.954545,0.969697,0.928571,5.199407,4.44545,5.199407,15.246784,15.493568,64,63,3367,4049,3231,818,67,999.228416,147.112404,0.122594,395.694453,1254.654856,1650.349309,0.481151,0.29132,0.446162,12729,185672,198401,0.064158,88812,0.447639,1734,1020,737,14,44,22,277,10,0.949106,0.202025,0,0,0.0,1,0,66,0
smart-calm-no-fallback,11,1200.0,140,66,74,0.893939,0.924242,0.929123,1.408852,1.176216,1.408852,2.093568,2.340352,61,59,3369,3786,3025,761,62,934.324224,143.536458,0.119614,369.992393,1174.715423,1544.707815,0.450615,0.272557,0.500167,12206,173308,185514,0.065796,83232,0.448656,1729,979,687,12,50,16,51,8,0.95572,0.201004,3,106,102.688116,0,65,0,1
smart-calm-no-confidence,11,1200.0,140,66,74,0.954545,0.969697,0.917816,3.878029,3.436966,3.878029,15.246784,15.493568,64,63,3328,3711,3046,665,65,915.815424,136.537074,0.113781,362.662908,1139.63602,1502.298928,0.443025,0.270072,0.453117,12118,169721,181839,0.066641,78769,0.43318,1573,918,589,11,46,20,78,7,0.955754,0.179197,1,106,115.333051,0,66,0,0
meshtastic-like,12,1200.0,132,63,69,0.746032,0.888889,0.95593,0.526031,0.831105,0.526031,5.78518,0.493568,56,47,3232,4873,4814,59,59,1202.578432,183.188503,0.152657,476.221059,1593.286012,2069.507071,0.63114,0.366752,0.538845,11591,227186,238777,0.048543,130065,0.544713,3235,2071,0,0,0,0,0,0,0.0,0.012108,0,0,0.0,-1,0,0,0
meshcore-like,12,1200.0,132,63,69,0.238095,0.396825,0.954747,0.493568,0.444211,0.493568,0.740352,0.493568,25,15,3228,3973,3295,678,25,980.472832,119.762279,0.099802,388.267241,1205.047111,1593.314353,0.491309,0.302335,0.455687,8303,186374,194677,0.04265,84657,0.434859,1881,0,639,14,17,46,0,0,0.0,0.170652,0,0,0.0,-1,0,0,0
calm-mesh,12,1200.0,132,63,69,0.793651,0.809524,0.974564,1.162668,0.982721,1.162668,2.493568,2.740352,51,50,3295,3830,2957,873,52,945.18272,141.331009,0.117776,374.292357,1199.670282,1573.96264,0.470542,0.282566,0.503641,11650,176020,187670,0.062077,87008,0.463622,1831,1023,806,15,42,21,92,10,0.955345,0.227937,0,0,0.0,-1,0,0,0
smart-calm,12,1200.0,132,63,69,0.936508,0.968254,0.987873,3.135396,2.97951,3.135396,15.246784,15.493568,61,59,3340,3758,3069,689,62,927.414272,145.881663,0.121568,367.256052,1183.875324,1551.131376,0.456349,0.272849,0.573515,12138,172004,184142,0.065917,86155,0.467873,1676,1011,615,12,46,17,109,6,0.950899,0.183342,7,103,123.000338,0,60,1,2
smart-calm-static,12,1200.0,132,63,69,0.920635,0.952381,0.959775,3.622102,3.459158,3.622102,15.246784,15.493568,60,58,3245,3991,3060,931,62,984.914944,157.07168,0.130893,390.026318,1260.325271,1650.351589,0.499652,0.298188,0.568849,12671,182888,195559,0.064794,92448,0.472737,1943,1058,854,15,42,21,244,10,0.953641,0.233275,0,0,0.0,1,0,63,0
smart-calm-no-fallback,12,1200.0,132,63,69,0.698413,0.698413,0.983437,1.143383,0.89099,1.143383,2.493568,2.740352,44,44,3325,3829,3038,791,45,944.935936,135.847196,0.113206,374.194631,1190.208406,1564.403037,0.464352,0.28048,0.494833,10632,176989,187621,0.056667,85803,0.457321,1647,968,733,13,38,25,121,7,0.936644,0.206581,13,102,68.369435,1,10,33,20
smart-calm-no-confidence,12,1200.0,132,63,69,0.936508,0.968254,0.987873,3.135396,2.97951,3.135396,15.246784,15.493568,61,59,3340,3758,3069,689,62,927.414272,145.881663,0.121568,367.256052,1183.875324,1551.131376,0.456349,0.272849,0.573515,12138,172004,184142,0.065917,86155,0.467873,1676,1011,615,12,46,17,109,6,0.950899,0.183342,7,103,123.000338,0,60,1,2
meshtastic-like,13,1200.0,129,63,66,0.825397,0.920635,0.89765,0.822603,0.874432,0.822603,4.166812,2.280376,58,52,2903,4868,4793,75,75,1201.344512,179.956638,0.149964,475.732427,1575.041703,2050.774129,0.694001,0.406546,0.540747,11788,226744,238532,0.049419,125832,0.527527,2802,1777,0,0,0,0,0,0,0.0,0.015407,0,0,0.0,-1,0,0,0
meshcore-like,13,1200.0,129,63,66,0.380952,0.603175,0.940322,0.493568,0.428625,0.493568,0.740352,0.493568,38,24,3041,4041,3150,891,38,997.254144,114.33244,0.095277,394.912641,1202.841018,1597.753659,0.52129,0.325368,0.333185,9000,189009,198009,0.045452,80825,0.408189,1285,0,836,17,28,35,0,0,0.0,0.22049,0,0,0.0,-1,0,0,0
calm-mesh,13,1200.0,129,63,66,0.603175,0.634921,0.951763,0.966575,0.75231,0.966575,2.493568,2.740352,40,38,3078,3462,2775,687,40,854.366208,122.345957,0.101955,338.329018,1060.225042,1398.554061,0.44883,0.274187,0.443212,9752,159886,169638,0.057487,74074,0.436659,1581,764,634,13,38,25,0,5,0.946192,0.19844,0,0,0.0,-1,0,0,0
smart-calm,13,1200.0,129,63,66,0.952381,1.0,0.942486,4.80349,4.208287,4.80349,15.246784,15.518246,63,60,3048,3516,2795,721,71,867.692544,128.733691,0.107278,343.606247,1079.987614,1423.593861,0.458042,0.27918,0.388269,12080,160204,172284,0.070117,73454,0.426354,1218,719,637,13,42,21,39,5,0.938516,0.205063,7,103,114.852215,0,59,3,1
smart-calm-static,13,1200.0,129,63,66,0.936508,0.936508,0.949907,6.408124,5.686764,6.408124,15.246784,15.493568,59,59,3072,3965,3254,711,62,978.49856,145.637288,0.121364,387.48543,1224.188956,1611.674386,0.514747,0.31252,0.552063,12031,182205,194236,0.06194,86253,0.444063,1698,913,636,13,38,25,505,5,0.945326,0.179319,0,0,0.0,1,0,63,0
smart-calm-no-fallback,13,1200.0,129,63,66,0.730159,0.809524,0.994125,1.048831,0.817028,1.048831,2.893568,3.140352,51,46,3215,3636,2940,696,53,897.306624,131.677225,0.109731,355.333423,1128.362295,1483.695718,0.454982,0.275163,0.402535,10900,167215,178115,0.061196,80258,0.450597,1369,845,630,13,42,21,69,5,0.921043,0.191419,11,101,74.721926,0,36,1,26
smart-calm-no-confidence,13,1200.0,129,63,66,0.952381,1.0,0.942486,4.80349,4.208287,4.80349,15.246784,15.518246,63,60,3048,3516,2795,721,71,867.692544,128.733691,0.107278,343.606247,1079.987614,1423.593861,0.458042,0.27918,0.388269,12080,160204,172284,0.070117,73454,0.426354,1218,719,637,13,42,21,39,5,0.938516,0.205063,7,103,114.852215,0,59,3,1
meshtastic-like,14,1200.0,114,46,68,0.913043,0.978261,0.966086,0.568367,0.420637,0.568367,1.608546,0.493568,45,42,3219,4613,4565,48,48,1138.414592,159.796649,0.133164,450.812178,1472.454161,1923.26634,0.589778,0.3491,0.635904,9880,215520,225400,0.043833,115438,0.512147,2351,1541,0,0,0,0,0,0,0.0,0.010405,0,0,0.0,-1,0,0,0
meshcore-like,14,1200.0,114,46,68,0.434783,0.891304,0.981693,0.493568,0.487549,0.493568,0.740352,0.493568,41,20,3271,4467,3375,1092,41,1102.384128,146.987311,0.122489,436.544115,1365.261505,1801.80562,0.547495,0.334969,0.546524,10711,208172,218883,0.048935,96312,0.440016,2274,0,1029,22,25,21,0,0,0.0,0.244459,0,0,0.0,-1,0,0,0
calm-mesh,14,1200.0,114,46,68,0.891304,0.891304,0.967587,1.199944,0.95316,1.199944,2.493568,2.740352,41,41,3224,3635,2893,742,41,897.05984,127.352642,0.106127,355.235697,1126.189754,1481.425451,0.453729,0.27475,0.463091,10145,167970,178115,0.056958,80437,0.451601,1477,838,687,14,31,15,46,8,0.956686,0.204127,0,0,0.0,-1,0,0,0
smart-calm,14,1200.0,114,46,68,0.891304,0.978261,0.973289,6.613437,6.044001,6.613437,15.246784,15.493568,45,41,3243,4050,3161,889,47,999.4752,151.828286,0.126524,395.792179,1266.096344,1661.888524,0.506056,0.304347,0.61876,11335,187115,198450,0.057118,92498,0.466102,2270,1129,827,15,19,27,293,10,0.955958,0.219506,7,85,95.121479,0,20,0,26
smart-calm-static,14,1200.0,114,46,68,0.978261,1.0,0.966086,3.187083,2.881745,3.187083,15.246784,15.493568,46,45,3219,3612,2863,749,48,891.383808,135.024903,0.112521,352.987988,1123.262277,1476.250264,0.452283,0.273096,0.642755,10856,166132,176988,0.061337,80505,0.454861,1593,925,687,14,31,15,47,8,0.956956,0.207364,0,0,0.0,1,0,46,0
smart-calm-no-fallback,14,1200.0,114,46,68,0.76087,0.804348,0.964586,0.968455,0.767536,0.968455,2.093568,2.340352,37,35,3214,3576,2890,686,38,882.499584,127.199948,0.106,349.469835,1106.267807,1455.737643,0.448057,0.271622,0.442712,9681,165543,175224,0.055249,79257,0.452318,1598,808,636,12,28,18,15,5,0.956234,0.191834,3,85,64.599526,0,45,0,1
smart-calm-no-confidence,14,1200.0,114,46,68,0.891304,0.978261,0.973289,6.613437,6.044001,6.613437,15.246784,15.493568,45,41,3243,4050,3161,889,47,999.4752,151.828286,0.126524,395.792179,1266.096344,1661.888524,0.506056,0.304347,0.61876,11335,187115,198450,0.057118,92498,0.466102,2270,1129,827,15,19,27,293,10,0.955958,0.219506,7,85,95.121479,0,20,0,26
meshtastic-like,15,1200.0,135,68,67,0.838235,0.955882,0.940908,0.628113,0.519233,0.628113,2.528486,1.862388,65,57,3089,5334,5259,75,75,1316.345856,198.192949,0.165161,521.272959,1725.970372,2247.243331,0.714318,0.418419,0.798825,12599,248767,261366,0.048204,138149,0.528565,3390,2064,0,0,0,0,0,0,0.0,0.014061,0,0,0.0,-1,0,0,0
meshcore-like,15,1200.0,135,68,67,0.058824,0.117647,0.952178,0.493568,0.493568,0.493568,0.740352,0.493568,8,4,3126,3690,3190,500,8,910.63296,112.694579,0.093912,360.610652,1126.609164,1487.219816,0.47515,0.290937,0.5777,6489,174321,180810,0.035889,81974,0.453371,1895,0,478,14,4,64,0,0,0.0,0.135501,0,0,0.0,-1,0,0,0
calm-mesh,15,1200.0,135,68,67,0.632353,0.632353,0.947913,1.190432,0.92643,1.190432,2.493568,2.740352,43,43,3112,3700,2864,836,46,913.1008,139.648223,0.116374,361.587917,1155.389037,1516.976954,0.480817,0.289414,0.584024,10543,170757,181300,0.058152,83896,0.462747,1815,906,776,14,33,35,86,10,0.930743,0.225946,0,0,0.0,-1,0,0,0
smart-calm,15,1200.0,135,68,67,0.941176,0.955882,0.946086,4.838278,4.553064,4.838278,15.246784,15.493568,65,64,3106,3751,2887,864,65,925.686784,149.87561,0.124896,366.571966,1175.579406,1542.151373,0.486483,0.292015,0.649227,12805,170994,183799,0.069668,83957,0.456787,1764,906,785,14,41,27,102,10,0.955171,0.230339,3,108,114.103226,0,67,0,1
smart-calm-static,15,1200.0,135,68,67,0.882353,0.882353,0.949132,6.113919,5.617135,6.113919,15.246784,15.493568,60,60,3116,4370,3525,845,61,1078.44608,168.608969,0.140507,427.064648,1371.275836,1798.340484,0.566228,0.339561,0.755278,12529,201601,214130,0.058511,100392,0.468837,2065,1011,771,13,33,35,747,10,0.930877,0.193364,0,0,0.0,1,0,68,0
smart-calm-no-fallback,15,1200.0,135,68,67,0.441176,0.455882,0.91989,1.527174,1.31147,1.527174,2.893568,3.140352,31,30,3020,3676,2749,927,31,907.177984,135.985578,0.113321,359.242482,1155.900717,1515.143198,0.496768,0.297435,0.613259,9427,170697,180124,0.052336,86383,0.479575,1973,917,880,16,21,47,67,13,0.926557,0.252176,3,106,-2.369944,2,2,4,62
smart-calm-no-confidence,15,1200.0,135,68,67,0.941176,0.955882,0.946086,4.838278,4.553064,4.838278,15.246784,15.493568,65,64,3106,3751,2887,864,65,925.686784,149.87561,0.124896,366.571966,1175.579406,1542.151373,0.486483,0.292015,0.649227,12805,170994,183799,0.069668,83957,0.456787,1764,906,785,14,41,27,102,10,0.955171,0.230339,3,108,114.103226,0,67,0,1
meshtastic-like,16,1200.0,121,53,68,0.849057,0.943396,0.907863,0.699524,0.472184,0.699524,1.743857,2.070614,50,45,3025,4701,4645,56,56,1160.131584,167.741628,0.139785,459.412107,1517.800707,1977.212814,0.644043,0.377893,0.632119,10542,219807,230349,0.045765,121265,0.52644,2616,1662,0,0,0,0,0,0,0.0,0.011912,0,0,0.0,-1,0,0,0
meshcore-like,16,1200.0,121,53,68,0.509434,0.867925,0.942677,0.584969,0.456014,0.584969,0.740352,0.987136,46,27,3141,4292,3238,1054,51,1059.196928,146.108514,0.121757,419.441983,1320.091112,1739.533095,0.549095,0.334342,0.607333,11283,199025,210308,0.05365,93609,0.445104,1925,0,980,23,33,20,0,0,0.0,0.245573,0,0,0.0,-1,0,0,0
calm-mesh,16,1200.0,121,53,68,0.792453,0.849057,0.971789,1.082011,0.845926,1.082011,2.493568,2.740352,45,42,3238,3529,2834,695,45,870.900736,129.847169,0.108206,344.876691,1091.101963,1435.978655,0.437798,0.265519,0.592139,10652,162269,172921,0.0616,77310,0.447083,1750,910,637,13,40,13,0,5,0.952049,0.19694,0,0,0.0,-1,0,0,0
smart-calm,16,1200.0,121,53,68,0.962264,0.981132,0.989196,3.502741,2.909627,3.502741,15.246784,15.493568,52,51,3296,3553,2949,604,54,876.823552,135.879931,0.113233,347.222127,1106.108432,1453.330558,0.434219,0.261973,0.7121,11066,163031,174097,0.063562,79217,0.455016,1540,918,539,11,39,14,4,3,0.953078,0.169997,3,93,114.698855,0,53,0,0
smart-calm-static,16,1200.0,121,53,68,1.0,1.0,0.993697,5.162773,3.543286,5.162773,15.246784,21.493568,53,53,3311,3634,2927,707,57,896.813056,139.823718,0.11652,355.13797,1135.676795,1490.814765,0.443167,0.266591,0.728019,11818,166248,178066,0.066369,81432,0.457314,1775,967,637,13,40,13,0,5,0.951437,0.194551,0,0,0.0,1,0,53,0
smart-calm-no-fallback,16,1200.0,121,53,68,0.811321,0.849057,0.957383,0.942745,0.675998,0.942745,2.093568,2.340352,45,43,3190,3423,2828,595,45,844.741632,127.899945,0.106583,334.517686,1066.054833,1400.57252,0.433211,0.261287,0.613474,10179,157548,167727,0.060688,76851,0.458191,1494,888,539,11,39,14,7,3,0.953723,0.173824,3,93,79.895736,0,53,0,0
smart-calm-no-confidence,16,1200.0,121,53,68,0.962264,0.981132,0.989196,3.502741,2.909627,3.502741,15.246784,15.493568,52,51,3296,3553,2949,604,54,876.823552,135.879931,0.113233,347.222127,1106.108432,1453.330558,0.434219,0.261973,0.7121,11066,163031,174097,0.063562,79217,0.455016,1540,918,539,11,39,14,4,3,0.953078,0.169997,3,93,114.698855,0,53,0,0
meshtastic-like,17,1200.0,107,53,54,0.811321,0.924528,0.981481,0.570448,0.683387,0.570448,3.066039,0.493568,49,43,2597,4177,4121,56,56,1030.816768,145.907371,0.121589,408.20344,1349.516876,1757.720316,0.665803,0.390461,0.317394,9627,195046,204673,0.047036,107607,0.525751,2373,1619,0,0,0,0,0,0,0.0,0.013407,0,0,0.0,-1,0,0,0
meshcore-like,17,1200.0,107,53,54,0.320755,0.641509,0.981481,0.493568,0.493568,0.493568,0.740352,0.493568,34,17,2597,3673,2688,985,34,906.437632,105.358021,0.087798,358.949302,1099.246894,1458.196196,0.557841,0.346763,0.270619,8327,171650,179977,0.046267,73797,0.410036,1371,0,932,19,20,33,0,0,0.0,0.268173,0,0,0.0,-1,0,0,0
calm-mesh,17,1200.0,107,53,54,0.735849,0.735849,0.996599,1.069666,0.822882,1.069666,2.493568,2.740352,39,39,2637,2968,2329,639,39,732.454912,106.424508,0.088687,290.052145,920.603651,1210.655796,0.452412,0.273713,0.392358,8899,136533,145432,0.06119,65210,0.448388,1299,700,588,12,35,18,0,4,0.950064,0.215296,0,0,0.0,-1,0,0,0
smart-calm,17,1200.0,107,53,54,0.962264,0.962264,0.981481,2.706482,1.861785,2.706482,15.246784,15.493568,51,51,2597,3018,2366,652,55,744.794112,110.524769,0.092104,294.938468,934.846794,1229.785262,0.46442,0.281267,0.320319,9955,137927,147882,0.067317,65097,0.440196,1289,679,585,12,39,14,42,5,0.950276,0.216037,1,92,103.248185,0,53,0,0
smart-calm-static,17,1200.0,107,53,54,0.962264,0.962264,0.994709,4.757643,4.510859,4.757643,15.246784,15.493568,51,51,2632,3194,2543,651,51,788.228096,114.097468,0.095081,312.138326,992.69174,1304.830066,0.486332,0.293786,0.441908,10221,146285,156506,0.065307,69977,0.44712,1379,761,588,12,35,18,228,4,0.949694,0.20382,0,0,0.0,1,0,53,0
smart-calm-no-fallback,17,1200.0,107,53,54,0.849057,0.867925,0.98715,0.968266,0.729571,0.968266,2.393568,2.660352,46,45,2612,3064,2327,737,46,756.146176,110.40307,0.092003,299.433886,951.296031,1250.729917,0.47073,0.284586,0.32609,9514,140622,150136,0.063369,67193,0.447548,1251,631,677,14,37,16,14,7,0.947756,0.240535,5,92,80.469089,0,36,17,0
smart-calm-no-confidence,17,1200.0,107,53,54,0.962264,0.962264,0.981481,2.706482,1.861785,2.706482,15.246784,15.493568,51,51,2597,3018,2366,652,55,744.794112,110.524769,0.092104,294.938468,934.846794,1229.785262,0.46442,0.281267,0.320319,9955,137927,147882,0.067317,65097,0.440196,1289,679,585,12,39,14,42,5,0.950276,0.216037,1,92,103.248185,0,53,0,0
meshtastic-like,18,1200.0,122,67,55,0.880597,0.985075,0.94026,0.554883,0.696041,0.554883,3.647291,0.504005,66,59,2534,4852,4775,77,77,1197.395968,180.741826,0.150618,474.168803,1570.252047,2044.420851,0.788438,0.46178,0.523207,12031,225717,237748,0.050604,125051,0.525981,3062,2022,0,0,0,0,0,0,0.0,0.01587,0,0,0.0,-1,0,0,0
meshcore-like,18,1200.0,122,67,55,0.432836,0.746269,0.963636,0.493568,0.43434,0.493568,0.740352,0.493568,50,29,2597,3803,2706,1097,50,938.519552,127.656092,0.10638,371.653743,1157.100228,1528.75397,0.582161,0.357395,0.411666,10159,176188,186347,0.054517,79963,0.429108,1699,0,1026,21,36,31,0,0,0.0,0.288456,0,0,0.0,-1,0,0,0
calm-mesh,18,1200.0,122,67,55,0.731343,0.746269,0.981818,1.043801,0.786012,1.043801,2.493568,2.740352,50,49,2646,3114,2364,750,50,768.485376,112.69011,0.093908,304.320209,962.032912,1266.353121,0.46989,0.285152,0.398196,10092,142494,152586,0.06614,66751,0.437465,1303,715,686,14,43,24,3,6,0.946902,0.240848,0,0,0.0,-1,0,0,0
smart-calm,18,1200.0,122,67,55,0.955224,0.955224,0.998887,4.737647,4.256488,4.737647,15.246784,15.493568,64,64,2692,3038,2423,615,65,749.729792,126.432807,0.105361,296.892998,951.279255,1248.172252,0.452893,0.272035,0.61327,11668,137194,148862,0.078381,66425,0.446219,1562,812,539,11,46,21,11,3,0.948659,0.202436,5,107,112.386491,0,67,0,0
smart-calm-static,18,1200.0,122,67,55,0.955224,0.955224,0.979963,5.364109,4.88295,5.364109,15.246784,15.493568,64,64,2641,3581,2866,715,65,883.733504,137.000795,0.114167,349.958468,1121.140065,1471.098532,0.543844,0.326704,0.595467,11834,163635,175469,0.067442,80093,0.456451,1646,989,636,14,42,25,529,6,0.938937,0.199665,0,0,0.0,1,0,67,0
smart-calm-no-fallback,18,1200.0,122,67,55,0.761194,0.776119,0.995176,1.064788,0.797528,1.064788,2.893568,3.140352,52,51,2682,3173,2476,697,54,783.045632,129.107214,0.107589,310.08607,1000.249497,1310.335567,0.47945,0.286515,0.580823,10691,144786,155477,0.068763,72581,0.466828,1805,893,631,12,44,23,111,6,0.932994,0.219666,10,107,68.68334,2,30,0,37
smart-calm-no-confidence,18,1200.0,122,67,55,0.955224,0.955224,0.998887,4.737647,4.256488,4.737647,15.246784,15.493568,64,64,2692,3038,2423,615,65,749.729792,126.432807,0.105361,296.892998,951.279255,1248.172252,0.452893,0.272035,0.61327,11668,137194,148862,0.078381,66425,0.446219,1562,812,539,11,46,21,11,3,0.948659,0.202436,5,107,112.386491,0,67,0,0
meshtastic-like,19,1200.0,116,67,49,0.865672,0.940299,0.94419,0.584466,0.527135,0.584466,1.861985,0.493568,63,58,2267,4657,4583,74,74,1149.273088,159.697644,0.133081,455.112143,1498.0633,1953.175443,0.840075,0.494311,0.342068,10694,217499,228193,0.046864,118514,0.519359,2201,1563,0,0,0,0,0,0,0.0,0.01589,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,116,67,49,0.58209,0.925373,1.0,0.506224,0.429882,0.506224,0.740352,0.493568,62,39,2401,3779,2517,1262,62,932.596736,119.552945,0.099627,369.308307,1138.134534,1507.442842,0.617804,0.382212,0.350402,10876,174295,185171,0.058735,75592,0.408228,1273,0,1176,24,42,25,0,0,0.0,0.333951,0,0,0.0,-1,0,0,0
calm-mesh,19,1200.0,116,67,49,0.791045,0.835821,0.980425,0.959882,0.768359,0.959882,2.493568,2.740352,56,53,2354,3018,2162,856,56,744.794112,108.217329,0.090181,294.938468,916.493438,1211.431907,0.503295,0.309428,0.336915,10337,137545,147882,0.0699,60654,0.410151,1136,559,784,16,46,21,0,8,0.951816,0.283632,0,0,0.0,-1,0,0,0
smart-calm,19,1200.0,116,67,49,0.940299,0.955224,0.974594,1.98739,1.511746,1.98739,2.433568,14.218246,64,63,2340,2805,2138,667,67,692.22912,114.373668,0.095311,274.122732,868.009711,1142.132442,0.475294,0.288069,0.499463,10916,126529,137445,0.079421,58608,0.426411,1045,604,588,12,54,13,1,4,0.952015,0.23779,9,107,117.488309,0,64,2,1
smart-calm-static,19,1200.0,116,67,49,0.925373,0.940299,0.957934,3.5574,3.095215,3.5574,15.246784,15.493568,63,62,2300,3180,2316,864,66,784.77312,117.876405,0.09823,310.770156,972.216172,1282.986328,0.543178,0.332249,0.416291,11181,144639,155820,0.071756,65095,0.417758,991,586,782,16,46,21,216,8,0.951907,0.271698,0,0,0.0,1,0,67,0
