protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,pair_schedule,matched_rreq_timing,discovery_record_count,discovery_candidate_path_total,discovery_multi_candidate_count,discovery_candidate_fingerprints_json,discovery_records_json,scheduled_unicast_flows,scheduled_broadcast_flows,scheduled_distinct_unicast_pairs,observed_distinct_unicast_pairs,scheduled_rate_per_min,scheduled_trace_sha256,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshtastic-like,21,600.0,36,18,18,0.722222,1.0,0.997732,0.701778,0.722495,0.701778,1.497324,1.60384,18,13,880,456,432,24,24,32.802816,26.960573,0.044934,12.989915,54.141952,67.131867,0.075176,0.036733,0.802306,7075,15269,22344,0.31664,8964,0.401182,4770,1622,0,0,0,0,0,0,0,0,0.0,0.052632,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,poisson,0,0,0,0,[],[],18,18,18,18,3.6,131405d9a81cfb987e22a64ba15bede8d85779cf16bec07a0b25bfa5d8b8548d,7,2.75,1,random,0.7,2,4,0,0.0,1,0,0,0.0,0.0,0,0.0,1.6162707927307984e-05,0.008502155498911937,0.6589118706245285,0.998828444947972,0.9999999968359977,0.6751020408163265,0.47020408163265304
meshcore-like,21,600.0,36,18,18,0.444444,0.444444,1.0,2.350688,2.233792,2.350688,2.381261,2.571891,8,8,882,1837,918,919,13,132.146432,59.830663,0.099718,52.329987,211.188578,263.518565,0.296088,0.148479,0.635892,10452,79561,90013,0.116117,68808,0.764423,7587,0,882,24,18,13,0,18,0,0,0.0,0.500272,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,poisson,0,18,70,16,"[{""key"":[0,26,2],""candidate_count"":4,""sha256"":""7d0b4fd13d47db81da855fae7f57eb6689c49d47a8ad08f5d48f9981eb994c0d""},{""key"":[5,39,18],""candidate_count"":3,""sha256"":""b3740804a5243bde80005a7a5a14e7b2242eb2e675dc5e7b8f5dea91440d4e9c""},{""key"":[9,5,28],""candidate_count"":5,""sha256"":""bc060b4bacd9b615f83b053872863acf1cb8a21a98dc809eaabc61b80d2afc18""},{""key"":[13,32,14],""candidate_count"":3,""sha256"":""7df7d67f438a09f931157bb6fd13dd1e40fc4fc30b5796f5544acf97929aa1fc""},{""key"":[14,44,35],""candidate_count"":3,""sha256"":""caec54d85348ed713d8c22536e35d56a695c9b50995253fcb33727116448dc51""},{""key"":[19,32,30],""candidate_count"":1,""sha256"":""4e8afea0a308fc2a4408ec6eb0df6e37d6b979e474a1262fbf771af9effb223b""},{""key"":[19,42,25],""candidate_count"":5,""sha256"":""f9e0110a5393d8089ad40233f559b9eb3221e28cd54543574398b1bcfe5fcad7""},{""key"":[23,12,36],""candidate_count"":5,""sha256"":""6aaea5f17e9cf8f558c17072d784f9a086d9fc8e446c76c40112263f163d2d10""},{""key"":[27,2,7],""candidate_count"":3,""sha256"":""a2806fe131879983954f818bca032545b13aa6141704a01f8a2c3f928ce4c261""},{""key"":[29,49,24],""candidate_count"":5,""sha256"":""07250718a59a0e7073feb0897256a6c1b57a865aa4775646080b4dd9a476e1e0""},{""key"":[33,4,10],""candidate_count"":4,""sha256"":""bb9637b7e3382d4d8e2d6b7550ba2771878b39ac856687e6d6ba7da6703987aa""},{""key"":[34,40,8],""candidate_count"":0,""sha256"":""4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945""},{""key"":[39,3,3],""candidate_count"":5,""sha256"":""57aa7ff4fa19ace7d6564dcc24db20a69c4826bd46f2cd0c960615e5f780ffc1""},{""key"":[39,24,13],""candidate_count"":4,""sha256"":""a84f374d5df5bfd9aa8e70f329003b4d5bd3591716fa8581b4e880a4b07d7203""},{""key"":[45,4,34],""candidate_count"":6,""sha256"":""af4b4699a47e98197403351e64234971f99c909ae145dcb8178f1a4cfbefebc7""},{""key"":[46,22,20],""candidate_count"":4,""sha256"":""08a196fc7637942681497bfa62b602752040363d20b55c4ce398f7745ad00606""},{""key"":[46,36,26],""candidate_count"":4,""sha256"":""7474748f6bcff11c1dbbe01667196c7ad5a93a7985ca3236e9f82941415f5962""},{""key"":[47,45,32],""candidate_count"":6,""sha256"":""7026f4c09f4b7f2873bcddce1f53997943c557deec0f653502704758774aafcd""}]","[{""key"":[0,26,2],""started_at"":18.298639788206938,""closed_at"":20.298639788206938,""candidate_paths"":[[0,11,26],[0,21,5,26],[0,21,26],[0,48,26]],""selected_path"":[0,11,26]},{""key"":[5,39,18],""started_at"":197.62359286033376,""closed_at"":199.62359286033376,""candidate_paths"":[[5,7,39],[5,34,39],[5,42,39]],""selected_path"":[5,7,39]},{""key"":[9,5,28],""started_at"":375.28720650689974,""closed_at"":377.28720650689974,""candidate_paths"":[[9,3,26,5],[9,4,5],[9,7,5],[9,25,13,5],[9,42,11,5]],""selected_path"":[9,4,5]},{""key"":[13,32,14],""started_at"":150.23102514705724,""closed_at"":152.23102514705724,""candidate_paths"":[[13,5,32],[13,35,31,32],[13,39,48,32]],""selected_path"":[13,5,32]},{""key"":[14,44,35],""started_at"":584.0668938952504,""closed_at"":586.0668938952504,""candidate_paths"":[[14,33,13,44],[14,33,43,44],[14,33,47,44]],""selected_path"":[14,33,13,44]},{""key"":[19,32,30],""started_at"":412.0685401937973,""closed_at"":414.0685401937973,""candidate_paths"":[[19,31,32]],""selected_path"":[19,31,32]},{""key"":[19,42,25],""started_at"":276.17092522951816,""closed_at"":278.17092522951816,""candidate_paths"":[[19,11,42],[19,15,34,42],[19,18,42],[19,25,42],[19,31,42]],""selected_path"":[19,11,42]},{""key"":[23,12,36],""started_at"":591.7176395446575,""closed_at"":593.7176395446575,""candidate_paths"":[[23,1,12],[23,4,12],[23,12],[23,20,12],[23,39,3,12]],""selected_path"":[23,12]},{""key"":[27,2,7],""started_at"":68.88210423676006,""closed_at"":70.88210423676006,""candidate_paths"":[[27,2],[27,21,2],[27,23,2]],""selected_path"":[27,2]},{""key"":[29,49,24],""started_at"":263.75643743711544,""closed_at"":265.75643743711544,""candidate_paths"":[[29,8,49],[29,9,49],[29,24,32,49],[29,25,49],[29,49]],""selected_path"":[29,49]},{""key"":[33,4,10],""started_at"":103.84350169506286,""closed_at"":105.84350169506286,""candidate_paths"":[[33,15,4],[33,45,36,4],[33,49,4],[33,49,20,4]],""selected_path"":[33,15,4]},{""key"":[34,40,8],""started_at"":69.56042099013095,""closed_at"":71.56042099013095,""candidate_paths"":[],""selected_path"":null},{""key"":[39,3,3],""started_at"":37.70035474749509,""closed_at"":39.70035474749509,""candidate_paths"":[[39,3],[39,4,12,3],[39,7,3],[39,34,3],[39,35,3]],""selected_path"":[39,3]},{""key"":[39,24,13],""started_at"":142.39985401344467,""closed_at"":144.39985401344467,""candidate_paths"":[[39,23,1,24],[39,23,21,24],[39,24],[39,46,24]],""selected_path"":[39,24]},{""key"":[45,4,34],""started_at"":576.3717937407498,""closed_at"":578.3717937407498,""candidate_paths"":[[45,1,4],[45,9,4],[45,9,20,4],[45,12,4],[45,36,4],[45,49,4]],""selected_path"":[45,1,4]},{""key"":[46,22,20],""started_at"":225.77632555141838,""closed_at"":227.77632555141838,""candidate_paths"":[[46,22],[46,27,22],[46,31,43,22],[46,36,16,22]],""selected_path"":[46,22]},{""key"":[46,36,26],""started_at"":279.49497298128443,""closed_at"":281.49497298128443,""candidate_paths"":[[46,12,9,36],[46,12,36],[46,16,36],[46,36]],""selected_path"":[46,36]},{""key"":[47,45,32],""started_at"":503.5396688479749,""closed_at"":505.5396688479749,""candidate_paths"":[[47,0,45],[47,23,45],[47,40,16,45],[47,40,29,45],[47,40,45],[47,45]],""selected_path"":[47,45]}]",18,18,18,18,3.6,131405d9a81cfb987e22a64ba15bede8d85779cf16bec07a0b25bfa5d8b8548d,7,2.75,1,random,0.7,2,4,0,0.0,1,13,6,0.7222222222222222,0.027210884353741496,0,1.5384615384615385,1.6162707927307984e-05,0.008502155498911937,0.6589118706245285,0.998828444947972,0.9999999968359977,0.6751020408163265,0.47020408163265304
etx-mesh,21,600.0,36,18,18,0.333333,0.388889,0.997732,2.287744,2.205531,2.287744,2.287744,2.431616,7,6,880,1209,293,916,9,86.970624,43.690897,0.072818,34.440367,139.598359,174.038726,0.196432,0.098161,0.63793,8480,50761,59241,0.143144,43071,0.727047,5856,825,882,25,18,11,0,18,0,0,0.397743,0.757651,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,poisson,0,18,68,16,"[{""key"":[0,26,2],""candidate_count"":3,""sha256"":""9f2942be3ef34df1dc507df941bd9c9749a1bdf5407d49597e6d23bb8d93802a""},{""key"":[5,39,18],""candidate_count"":4,""sha256"":""351d4b8a27acceb6e7ec684c47db842efc0abd8cfe300239c3e2b5c78445446f""},{""key"":[9,5,28],""candidate_count"":6,""sha256"":""c458af998241a191b822f92c700cbb01c62ebada715818dc658ddf80961ef163""},{""key"":[13,32,14],""candidate_count"":2,""sha256"":""1a81f4bf6ad01ce54996a7798510c7594c02a9d82d0d28ed9ba543159f7647c1""},{""key"":[14,44,35],""candidate_count"":1,""sha256"":""5357158add1ca2092e0737fbdda16deeef47201b02ac320b5262b042e302ba0e""},{""key"":[19,32,30],""candidate_count"":4,""sha256"":""a71f352d4421607b04089c228301876d192c8a98d508bae16802cdf853e8bfd8""},{""key"":[19,42,25],""candidate_count"":4,""sha256"":""f4d4657cb1e899931b8a5573c367273356ee02f0d31ced94c2eee0a2cf8b0a43""},{""key"":[23,12,36],""candidate_count"":5,""sha256"":""9826edfecffcddbf6c753f6eeef089b8c58f13f30fe97d562dee838ec6d9c636""},{""key"":[27,2,7],""candidate_count"":2,""sha256"":""35d93e6849f2d93fcb6788f5bdf79439468742a7763b3be92b1a3bf87fa2acf8""},{""key"":[29,49,24],""candidate_count"":4,""sha256"":""a7a7a49a0cd86e81701323007fb74f8b22035ad0bca90fcd1946d9cea51c7785""},{""key"":[33,4,10],""candidate_count"":3,""sha256"":""3cad8e2ae1ec159682b6312f9eaed43139afe768d42b178779497a432514796c""},{""key"":[34,40,8],""candidate_count"":1,""sha256"":""6e4800378153576f122de7f5aab0c82cf844dad5a60bfce2b7edeccd4676cf31""},{""key"":[39,3,3],""candidate_count"":5,""sha256"":""ca971922fe07e7819afac0deca8fd40c3e37414efd75816ed7419c9306285062""},{""key"":[39,24,13],""candidate_count"":4,""sha256"":""51291529b8f02ebf6dbf9fd71d58fd63ee5dd20248a93f27f361ee5a6399af4b""},{""key"":[45,4,34],""candidate_count"":3,""sha256"":""361270bd6ec7b747913c6c3350c315a0a35f31bd084c4370d0a2282e3cfcb37c""},{""key"":[46,22,20],""candidate_count"":7,""sha256"":""4ecc81865221a394ab66ceb1035d1f6493ab45986c77d10aa20e4a1ba23ddebf""},{""key"":[46,36,26],""candidate_count"":8,""sha256"":""ba940f15a5abe56ceccfa3d60e4397fcc70224c6bac428a233cc4cbf192acf57""},{""key"":[47,45,32],""candidate_count"":2,""sha256"":""d77ec8930460ede37b1f90acfb1050d01c9c25454ca6301122864f1d93a13bcd""}]","[{""key"":[0,26,2],""started_at"":18.298639788206938,""closed_at"":20.298639788206938,""candidate_paths"":[[0,25,7,26],[0,48,5,26],[0,48,26]],""selected_path"":[0,48,26]},{""key"":[5,39,18],""started_at"":197.62359286033376,""closed_at"":199.62359286033376,""candidate_paths"":[[5,7,39],[5,34,39],[5,39],[5,42,39]],""selected_path"":[5,34,39]},{""key"":[9,5,28],""started_at"":375.28720650689974,""closed_at"":377.28720650689974,""candidate_paths"":[[9,3,34,5],[9,7,5],[9,11,5],[9,11,48,5],[9,39,32,5],[9,42,2,5]],""selected_path"":[9,11,5]},{""key"":[13,32,14],""started_at"":150.23102514705724,""closed_at"":152.23102514705724,""candidate_paths"":[[13,5,32],[13,35,26,32]],""selected_path"":[13,5,32]},{""key"":[14,44,35],""started_at"":584.0668938952504,""closed_at"":586.0668938952504,""candidate_paths"":[[14,33,47,44]],""selected_path"":[14,33,47,44]},{""key"":[19,32,30],""started_at"":412.0685401937973,""closed_at"":414.0685401937973,""candidate_paths"":[[19,31,32],[19,31,34,32],[19,33,5,32],[19,33,39,32]],""selected_path"":[19,31,32]},{""key"":[19,42,25],""started_at"":276.17092522951816,""closed_at"":278.17092522951816,""candidate_paths"":[[19,2,42],[19,11,42],[19,25,42],[19,25,46,42]],""selected_path"":[19,2,42]},{""key"":[23,12,36],""started_at"":591.7176395446575,""closed_at"":593.7176395446575,""candidate_paths"":[[23,4,12],[23,9,12],[23,12],[23,20,12],[23,49,12]],""selected_path"":[23,12]},{""key"":[27,2,7],""started_at"":68.88210423676006,""closed_at"":70.88210423676006,""candidate_paths"":[[27,2],[27,21,2]],""selected_path"":[27,2]},{""key"":[29,49,24],""started_at"":263.75643743711544,""closed_at"":265.75643743711544,""candidate_paths"":[[29,8,49],[29,9,49],[29,30,49],[29,49]],""selected_path"":[29,49]},{""key"":[33,4,10],""started_at"":103.84350169506286,""closed_at"":105.84350169506286,""candidate_paths"":[[33,2,4],[33,40,12,4],[33,41,49,4]],""selected_path"":[33,2,4]},{""key"":[34,40,8],""started_at"":69.56042099013095,""closed_at"":71.56042099013095,""candidate_paths"":[[34,32,40]],""selected_path"":[34,32,40]},{""key"":[39,3,3],""started_at"":37.70035474749509,""closed_at"":39.70035474749509,""candidate_paths"":[[39,3],[39,4,9,3],[39,7,3],[39,24,3],[39,34,3]],""selected_path"":[39,3]},{""key"":[39,24,13],""started_at"":142.39985401344467,""closed_at"":144.39985401344467,""candidate_paths"":[[39,18,24],[39,18,35,24],[39,24],[39,46,24]],""selected_path"":[39,24]},{""key"":[45,4,34],""started_at"":576.3717937407498,""closed_at"":578.3717937407498,""candidate_paths"":[[45,1,4],[45,12,4],[45,36,4]],""selected_path"":[45,36,4]},{""key"":[46,22,20],""started_at"":225.77632555141838,""closed_at"":227.77632555141838,""candidate_paths"":[[46,21,37,22],[46,22],[46,25,13,22],[46,25,13,47,22],[46,27,22],[46,35,22],[46,41,38,22]],""selected_path"":[46,22]},{""key"":[46,36,26],""started_at"":279.49497298128443,""closed_at"":281.49497298128443,""candidate_paths"":[[46,2,4,36],[46,2,36],[46,15,29,36],[46,18,6,36],[46,18,9,36],[46,20,8,36],[46,25,36],[46,36]],""selected_path"":[46,36]},{""key"":[47,45,32],""started_at"":503.5396688479749,""closed_at"":505.5396688479749,""candidate_paths"":[[47,30,45],[47,40,45]],""selected_path"":[47,40,45]}]",18,18,18,18,3.6,131405d9a81cfb987e22a64ba15bede8d85779cf16bec07a0b25bfa5d8b8548d,7,2.75,1,random,0.7,2,4,0,0.0,1,11,6,0.6111111111111112,0.02834467120181406,0,1.5454545454545454,1.6162707927307984e-05,0.008502155498911937,0.6589118706245285,0.998828444947972,0.9999999968359977,0.6751020408163265,0.47020408163265304
ett-mesh,21,600.0,36,18,18,0.333333,0.388889,0.997732,2.287744,2.205531,2.287744,2.287744,2.431616,7,6,880,1209,293,916,9,86.970624,43.690897,0.072818,34.440367,139.598359,174.038726,0.196432,0.098161,0.63793,8480,50761,59241,0.143144,43071,0.727047,5856,825,882,25,18,11,0,18,0,0,0.895877,0.757651,0,0,0.0,-1,0,0,0,icc2027_generalization_random_pairs,50,18000.0,4.0,mixed,poisson,0,18,68,16,"[{""key"":[0,26,2],""candidate_count"":3,""sha256"":""9f2942be3ef34df1dc507df941bd9c9749a1bdf5407d49597e6d23bb8d93802a""},{""key"":[5,39,18],""candidate_count"":4,""sha256"":""351d4b8a27acceb6e7ec684c47db842efc0abd8cfe300239c3e2b5c78445446f""},{""key"":[9,5,28],""candidate_count"":6,""sha256"":""c458af998241a191b822f92c700cbb01c62ebada715818dc658ddf80961ef163""},{""key"":[13,32,14],""candidate_count"":2,""sha256"":""1a81f4bf6ad01ce54996a7798510c7594c02a9d82d0d28ed9ba543159f7647c1""},{""key"":[14,44,35],""candidate_count"":1,""sha256"":""5357158add1ca2092e0737fbdda16deeef47201b02ac320b5262b042e302ba0e""},{""key"":[19,32,30],""candidate_count"":4,""sha256"":""a71f352d4421607b04089c228301876d192c8a98d508bae16802cdf853e8bfd8""},{""key"":[19,42,25],""candidate_count"":4,""sha256"":""f4d4657cb1e899931b8a5573c367273356ee02f0d31ced94c2eee0a2cf8b0a43""},{""key"":[23,12,36],""candidate_count"":5,""sha256"":""9826edfecffcddbf6c753f6eeef089b8c58f13f30fe97d562dee838ec6d9c636""},{""key"":[27,2,7],""candidate_count"":2,""sha256"":""35d93e6849f2d93fcb6788f5bdf79439468742a7763b3be92b1a3bf87fa2acf8""},{""key"":[29,49,24],""candidate_count"":4,""sha256"":""a7a7a49a0cd86e81701323007fb74f8b22035ad0bca90fcd1946d9cea51c7785""},{""key"":[33,4,10],""candidate_count"":3,""sha256"":""3cad8e2ae1ec159682b6312f9eaed43139afe768d42b178779497a432514796c""},{""key"":[34,40,8],""candidate_count"":1,""sha256"":""6e4800378153576f122de7f5aab0c82cf844dad5a60bfce2b7edeccd4676cf31""},{""key"":[39,3,3],""candidate_count"":5,""sha256"":""ca971922fe07e7819afac0deca8fd40c3e37414efd75816ed7419c9306285062""},{""key"":[39,24,13],""candidate_count"":4,""sha256"":""51291529b8f02ebf6dbf9fd71d58fd63ee5dd20248a93f27f361ee5a6399af4b""},{""key"":[45,4,34],""candidate_count"":3,""sha256"":""361270bd6ec7b747913c6c3350c315a0a35f31bd084c4370d0a2282e3cfcb37c""},{""key"":[46,22,20],""candidate_count"":7,""sha256"":""4ecc81865221a394ab66ceb1035d1f6493ab45986c77d10aa20e4a1ba23ddebf""},{""key"":[46,36,26],""candidate_count"":8,""sha256"":""ba940f15a5abe56ceccfa3d60e4397fcc70224c6bac428a233cc4cbf192acf57""},{""key"":[47,45,32],""candidate_count"":2,""sha256"":""d77ec8930460ede37b1f90acfb1050d01c9c25454ca6301122864f1d93a13bcd""}]","[{""key"":[0,26,2],""started_at"":18.298639788206938,""closed_at"":20.298639788206938,""candidate_paths"":[[0,25,7,26],[0,48,5,26],[0,48,26]],""selected_path"":[0,48,26]},{""key"":[5,39,18],""started_at"":197.62359286033376,""closed_at"":199.62359286033376,""candidate_paths"":[[5,7,39],[5,34,39],[5,39],[5,42,39]],""selected_path"":[5,34,39]},{""key"":[9,5,28],""started_at"":375.28720650689974,""closed_at"":377.28720650689974,""candidate_paths"":[[9,3,34,5],[9,7,5],[9,11,5],[9,11,48,5],[9,39,32,5],[9,42,2,5]],""selected_path"":[9,11,5]},{""key"":[13,32,14],""started_at"":150.23102514705724,""closed_at"":152.23102514705724,""candidate_paths"":[[13,5,32],[13,35,26,32]],""selected_path"":[13,5,32]},{""key"":[14,44,35],""started_at"":584.0668938952504,""closed_at"":586.0668938952504,""candidate_paths"":[[14,33,47,44]],""selected_path"":[14,33,47,44]},{""key"":[19,32,30],""started_at"":412.0685401937973,""closed_at"":414.0685401937973,""candidate_paths"":[[19,31,32],[19,31,34,32],[19,33,5,32],[19,33,39,32]],""selected_path"":[19,31,32]},{""key"":[19,42,25],""started_at"":276.17092522951816,""closed_at"":278.17092522951816,""candidate_paths"":[[19,2,42],[19,11,42],[19,25,42],[19,25,46,42]],""selected_path"":[19,2,42]},{""key"":[23,12,36],""started_at"":591.7176395446575,""closed_at"":593.7176395446575,""candidate_paths"":[[23,4,12],[23,9,12],[23,12],[23,20,12],[23,49,12]],""selected_path"":[23,12]},{""key"":[27,2,7],""started_at"":68.88210423676006,""closed_at"":70.88210423676006,""candidate_paths"":[[27,2],[27,21,2]],""selected_path"":[27,2]},{""key"":[29,49,24],""started_at"":263.75643743711544,""closed_at"":265.75643743711544,""candidate_paths"":[[29,8,49],[29,9,49],[29,30,49],[29,49]],""selected_path"":[29,49]},{""key"":[33,4,10],""started_at"":103.84350169506286,""closed_at"":105.84350169506286,""candidate_paths"":[[33,2,4],[33,40,12,4],[33,41,49,4]],""selected_path"":[33,2,4]},{""key"":[34,40,8],""started_at"":69.56042099013095,""closed_at"":71.56042099013095,""candidate_paths"":[[34,32,40]],""selected_path"":[34,32,40]},{""key"":[39,3,3],""started_at"":37.70035474749509,""closed_at"":39.70035474749509,""candidate_paths"":[[39,3],[39,4,9,3],[39,7,3],[39,24,3],[39,34,3]],""selected_path"":[39,3]},{""key"":[39,24,13],""started_at"":142.39985401344467,""closed_at"":144.39985401344467,""candidate_paths"":[[39,18,24],[39,18,35,24],[39,24],[39,46,24]],""selected_path"":[39,24]},{""key"":[45,4,34],""started_at"":576.3717937407498,""closed_at"":578.3717937407498,""candidate_paths"":[[45,1,4],[45,12,4],[45,36,4]],""selected_path"":[45,36,4]},{""key"":[46,22,20],""started_at"":225.77632555141838,""closed_at"":227.77632555141838,""candidate_paths"":[[46,21,37,22],[46,22],[46,25,13,22],[46,25,13,47,22],[46,27,22],[46,35,22],[46,41,38,22]],""selected_path"":[46,22]},{""key"":[46,36,26],""started_at"":279.49497298128443,""closed_at"":281.49497298128443,""candidate_paths"":[[46,2,4,36],[46,2,36],[46,15,29,36],[46,18,6,36],[46,18,9,36],[46,20,8,36],[46,25,36],[46,36]],""selected_path"":[46,36]},{""key"":[47,45,32],""started_at"":503.5396688479749,""closed_at"":505.5396688479749,""candidate_paths"":[[47,30,45],[47,40,45]],""selected_path"":[47,40,45]}]",18,18,18,18,3.6,131405d9a81cfb987e22a64ba15bede8d85779cf16bec07a0b25bfa5d8b8548d,7,2.75,1,random,0.7,2,4,0,0.0,1,11,6,0.6111111111111112,0.02834467120181406,0,1.5454545454545454,1.6162707927307984e-05,0.008502155498911937,0.6589118706245285,0.998828444947972,0.9999999968359977,0.6751020408163265,0.47020408163265304
