protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshecho-no-hop-penalty,16,600.0,11,5,6,0.6,0.6,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,3,3,294,421,160,261,6,30.285056,9.88266,0.016471,11.992882,46.542567,58.535449,0.197089,0.10197,0.107689,2712,17917,20629,0.131465,14675,0.711377,1120,252,245,10,5,5,0,5,0,0,0.82,0.619952,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,5,1.0,0.04081632653061224,0,2.0,0.785509273222936,0.9996197333649399,0.9999983350120036,0.9999999974526794,0.999999999999907,0.12816326530612246,0.031020408163265307
meshecho-no-age-penalty,16,600.0,11,5,6,0.6,0.6,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,3,3,294,421,160,261,6,30.285056,9.88266,0.016471,11.992882,46.542567,58.535449,0.197089,0.10197,0.107689,2712,17917,20629,0.131465,14675,0.711377,1120,252,245,10,5,5,0,5,0,0,0.795,0.619952,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,5,1.0,0.04081632653061224,0,2.0,0.785509273222936,0.9996197333649399,0.9999983350120036,0.9999999974526794,0.999999999999907,0.12816326530612246,0.031020408163265307
meshecho,17,600.0,14,8,6,0.875,0.875,1.0,2.493275,2.32885,2.493275,2.431616,2.647424,7,7,294,557,131,426,16,40.068352,14.472199,0.02412,15.867067,62.000518,77.867586,0.258696,0.133117,0.170228,4717,22576,27293,0.172828,18421,0.674935,1813,285,392,18,8,8,0,8,0,0,0.771574,0.764811,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,8,8,1.0,0.04591836734693878,0,2.25,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshecho-no-confidence,17,600.0,14,8,6,0.5,0.625,1.0,2.485568,2.287744,2.485568,2.402842,2.615053,5,4,294,546,131,415,10,39.277056,13.978146,0.023297,15.553714,60.795082,76.348796,0.256204,0.131802,0.158169,4139,22615,26754,0.154706,18595,0.695036,1915,286,392,13,8,6,0,8,0,0,0.716403,0.760073,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,4,0.75,0.03316326530612245,0,1.8333333333333333,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshecho-no-fallback,17,600.0,14,8,6,0.875,0.875,1.0,2.493275,2.32885,2.493275,2.431616,2.647424,7,7,294,557,131,426,16,40.068352,14.472199,0.02412,15.867067,62.000518,77.867586,0.258696,0.133117,0.170228,4717,22576,27293,0.172828,18421,0.674935,1813,285,392,18,8,8,0,8,0,0,0.771574,0.764811,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,8,8,1.0,0.04591836734693878,0,2.25,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshecho-no-hop-penalty,17,600.0,14,8,6,0.625,0.625,1.0,2.561101,2.374067,2.561101,2.431616,2.647424,5,5,294,549,126,423,13,39.492864,14.362879,0.023938,15.639174,61.127616,76.76679,0.256745,0.132083,0.156503,4597,22304,26901,0.170886,18220,0.677298,1925,283,392,18,8,7,0,8,0,0,0.808449,0.770492,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,7,7,0.875,0.04591836734693878,0,2.4285714285714284,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshecho-no-age-penalty,17,600.0,14,8,6,0.875,0.875,1.0,2.493275,2.32885,2.493275,2.431616,2.647424,7,7,294,557,131,426,16,40.068352,14.472199,0.02412,15.867067,62.000518,77.867586,0.258696,0.133117,0.170228,4717,22576,27293,0.172828,18421,0.674935,1813,285,392,18,8,8,0,8,0,0,0.771574,0.764811,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,8,8,1.0,0.04591836734693878,0,2.25,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshecho,18,600.0,12,6,6,0.666667,0.666667,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,294,436,123,313,8,31.364096,11.059062,0.018432,12.420182,48.36417,60.784352,0.203974,0.105249,0.127369,3399,17965,21364,0.159099,14679,0.68709,1484,281,294,11,6,5,0,6,0,0,0.803135,0.71789,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,4,0.8333333333333334,0.03741496598639456,0,1.8,0.8567838662716264,0.999826624031643,0.9999986772717872,0.9999999981919876,0.9999999999999808,0.11020408163265306,0.03346938775510204
meshecho-no-confidence,18,600.0,12,6,6,0.833333,0.833333,1.0,2.330906,2.215808,2.330906,2.287744,2.431616,5,5,294,459,149,310,8,33.018624,11.479936,0.019133,13.075375,51.021999,64.097374,0.214372,0.11043,0.12579,3309,19182,22491,0.147126,15819,0.703348,1582,306,294,8,6,4,0,6,25,1,0.727975,0.675381,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,0.6666666666666666,0.027210884353741496,0,1.75,0.8567838662716264,0.999826624031643,0.9999986772717872,0.9999999981919876,0.9999999999999808,0.11020408163265306,0.03346938775510204
meshecho-no-fallback,18,600.0,12,6,6,0.666667,0.666667,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,294,436,123,313,8,31.364096,11.059062,0.018432,12.420182,48.36417,60.784352,0.203974,0.105249,0.127369,3399,17965,21364,0.159099,14679,0.68709,1484,281,294,11,6,5,0,6,0,0,0.803135,0.71789,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,4,0.8333333333333334,0.03741496598639456,0,1.8,0.8567838662716264,0.999826624031643,0.9999986772717872,0.9999999981919876,0.9999999999999808,0.11020408163265306,0.03346938775510204
meshecho-no-hop-penalty,18,600.0,12,6,6,1.0,1.0,1.0,2.431616,2.287744,2.431616,2.395648,2.593472,6,6,294,450,132,318,12,32.3712,11.849483,0.019749,12.818995,49.970604,62.789599,0.209299,0.107904,0.139218,3879,18171,22050,0.175918,14785,0.670522,1566,267,294,12,6,6,0,6,0,0,0.823291,0.706667,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,5,1.0,0.04081632653061224,0,2.0,0.8567838662716264,0.999826624031643,0.9999986772717872,0.9999999981919876,0.9999999999999808,0.11020408163265306,0.03346938775510204
meshecho-no-age-penalty,18,600.0,12,6,6,0.666667,0.666667,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,294,436,123,313,8,31.364096,11.059062,0.018432,12.420182,48.36417,60.784352,0.203974,0.105249,0.127369,3399,17965,21364,0.159099,14679,0.68709,1484,281,294,11,6,5,0,6,0,0,0.803135,0.71789,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,4,0.8333333333333334,0.03741496598639456,0,1.8,0.8567838662716264,0.999826624031643,0.9999986772717872,0.9999999981919876,0.9999999999999808,0.11020408163265306,0.03346938775510204
meshecho,19,600.0,6,2,4,1.0,1.0,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,2,2,196,223,117,106,4,16.041728,5.398171,0.008997,6.352524,24.651545,31.004069,0.156586,0.081019,0.123478,1489,9438,10927,0.136268,7698,0.704493,658,179,98,4,2,2,0,2,0,0,0.795,0.475336,0,0,0.0,-1,0,0,0,meshecho_v2_1_22_icc2027_component_ablation,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,1.0,0.04081632653061224,0,2.0,0.7920394121534619,0.999356883646374,0.9999964800273741,0.9999999914108567,0.9999999999999387,0.13551020408163264,0.02857142857142857
