protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
smart-calm,14,1200.0,114,46,68,0.978261,1.0,0.966987,1.611671,1.072196,1.611671,2.093568,2.340352,46,45,3222,3520,2879,641,48,868.67968,127.119083,0.105933,343.997153,1092.242757,1436.23991,0.43962,0.265895,0.449269,10592,161888,172480,0.06141,77608,0.449954,1676,914,582,11,12,11,34,12,32,5,0.953515,0.182102,1,86,99.611259,0,46,0,0
smart-calm-static,14,1200.0,114,46,68,0.934783,0.956522,0.968487,4.504448,3.987347,4.504448,15.246784,15.493568,44,43,3227,3907,3123,784,45,964.185088,141.965814,0.118305,381.817295,1212.848126,1594.665421,0.487665,0.294858,0.571204,11070,180373,191443,0.057824,87102,0.454976,2132,1054,724,15,15,12,26,20,269,8,0.953912,0.200665,0,0,0.0,1,0,46,0
smart-calm-no-fallback,14,1200.0,114,46,68,0.978261,0.978261,0.966987,1.611671,1.031553,1.611671,2.093568,2.340352,45,45,3222,3500,2855,645,46,863.744,126.207101,0.105173,342.042624,1084.768881,1426.811505,0.436734,0.264384,0.436098,10524,160976,171500,0.061364,76872,0.448233,1638,883,588,11,12,11,34,12,0,5,0.953515,0.184286,1,86,99.161664,0,46,0,0
smart-calm-no-confidence,14,1200.0,114,46,68,0.978261,1.0,0.966987,1.611671,1.072196,1.611671,2.093568,2.340352,46,45,3222,3520,2879,641,48,868.67968,127.119083,0.105933,343.997153,1092.242757,1436.23991,0.43962,0.265895,0.449269,10592,161888,172480,0.06141,77608,0.449954,1676,914,582,11,12,11,34,12,32,5,0.953515,0.182102,1,86,96.195625,0,46,0,0
meshtastic-like,15,1200.0,135,68,67,0.823529,0.985294,0.923546,0.867401,0.741568,0.867401,3.800846,2.66316,67,56,3032,5236,5153,83,83,1292.161024,206.921122,0.172434,511.695766,1698.876524,2210.57229,0.715859,0.418446,0.704797,14073,242491,256564,0.054852,135232,0.527089,4391,2443,0,0,0,0,0,0,0,0,0.0,0.015852,0,0,0.0,-1,0,0,0
meshcore-like,15,1200.0,135,68,67,0.308824,0.323529,0.954615,1.037249,0.867879,1.037249,2.493568,2.740352,22,21,3134,3743,3222,521,22,923.712512,118.478573,0.098732,365.790155,1139.837336,1505.627491,0.477219,0.292777,0.460542,8003,175404,183407,0.043635,81089,0.442126,2007,0,491,8,11,6,19,49,0,0,0.0,0.139193,0,0,0.0,-1,0,0,0
calm-mesh,15,1200.0,135,68,67,0.544118,0.558824,0.95431,1.154861,1.030102,1.154861,2.493568,2.740352,38,37,3133,3650,2862,788,38,900.7616,128.587242,0.107156,356.701594,1128.270025,1484.971618,0.468445,0.284152,0.450703,10209,168641,178850,0.057081,80496,0.450075,1938,952,736,14,16,12,30,38,80,8,0.948879,0.21589,0,0,0.0,-1,0,0,0
smart-calm,15,1200.0,135,68,67,0.897059,0.926471,0.965276,7.774174,7.426787,7.774174,15.246784,15.493568,63,61,3169,3698,2980,718,69,912.607232,150.160836,0.125134,361.392464,1170.118696,1531.511159,0.474152,0.282541,0.659288,12796,168406,181202,0.070617,85274,0.470602,2136,1078,637,12,15,9,29,39,187,8,0.953133,0.194159,3,107,105.070825,0,67,1,0
smart-calm-static,15,1200.0,135,68,67,0.838235,0.911765,0.901919,10.61967,10.477942,10.61967,15.246784,15.493568,62,57,2961,4886,4078,808,68,1205.786624,187.42067,0.156184,477.491503,1548.115619,2025.607122,0.671175,0.399532,0.807069,13503,225911,239414,0.0564,116337,0.485924,3138,1437,729,11,16,7,18,50,1477,10,0.938922,0.16537,0,0,0.0,1,0,68,0
smart-calm-no-fallback,15,1200.0,135,68,67,0.544118,0.544118,0.954615,2.535768,2.288984,2.535768,15.246784,15.493568,37,37,3134,3676,2694,982,37,907.177984,143.69897,0.119749,359.242482,1158.954017,1518.196499,0.478775,0.286086,0.592156,11056,169068,180124,0.06138,85706,0.475817,2565,1126,928,17,20,13,24,44,0,12,0.938144,0.267138,6,107,22.114184,0,4,5,59
smart-calm-no-confidence,15,1200.0,135,68,67,0.897059,0.926471,0.965276,7.774174,7.426787,7.774174,15.246784,15.493568,63,61,3169,3698,2980,718,69,912.607232,150.160836,0.125134,361.392464,1170.118696,1531.511159,0.474152,0.282541,0.659288,12796,168406,181202,0.070617,85274,0.470602,2136,1078,637,12,15,9,29,39,187,8,0.953133,0.194159,3,107,101.968403,0,67,1,0
meshtastic-like,16,1200.0,121,53,68,0.867925,0.924528,0.945678,0.52693,0.32381,0.52693,0.246784,0.493568,49,46,3151,4682,4632,50,50,1155.442688,165.553751,0.137961,457.555304,1512.130291,1969.685596,0.616104,0.361415,0.723167,10763,218655,229418,0.046914,120767,0.526406,2896,1791,0,0,0,0,0,0,0,0,0.0,0.010679,0,0,0.0,-1,0,0,0
meshcore-like,16,1200.0,121,53,68,0.735849,0.792453,0.934574,1.012057,0.781733,1.012057,2.493568,2.740352,42,39,3114,3857,3215,642,42,951.845888,129.015887,0.107513,376.930972,1177.819052,1554.750024,0.493102,0.301886,0.531464,10083,178910,188993,0.053351,82445,0.436233,1742,0,588,12,12,11,38,15,0,0,0.0,0.166451,0,0,0.0,-1,0,0,0
calm-mesh,16,1200.0,121,53,68,0.792453,0.849057,0.996098,1.082011,0.845926,1.082011,2.493568,2.740352,45,42,3319,3630,2935,695,45,895.82592,131.324983,0.109437,354.747064,1123.404876,1478.15194,0.439795,0.266536,0.638693,10785,167085,177870,0.060634,79954,0.449508,1801,982,637,13,13,13,40,13,0,5,0.952049,0.19146,0,0,0.0,-1,0,0,0
smart-calm,16,1200.0,121,53,68,0.962264,0.981132,0.97449,3.502741,2.909627,3.502741,15.246784,15.493568,52,51,3247,3488,2884,604,54,860.782592,134.682088,0.112235,340.869906,1086.136156,1427.006062,0.432688,0.261001,0.658042,11345,159567,170912,0.066379,77414,0.452947,1849,996,539,11,11,10,39,14,4,3,0.953078,0.173165,1,93,111.346985,0,53,0,0
smart-calm-static,16,1200.0,121,53,68,1.0,1.0,0.996098,5.162773,3.543286,5.162773,15.246784,21.493568,53,53,3319,3646,2939,707,57,899.774464,139.5986,0.116332,356.310688,1134.242415,1490.553103,0.442038,0.266837,0.698531,12013,166641,178654,0.067242,80523,0.45072,1952,1023,637,13,13,13,40,13,0,5,0.951437,0.193911,0,0,0.0,1,0,53,0
smart-calm-no-fallback,16,1200.0,121,53,68,0.924528,0.924528,0.97449,3.01332,2.154291,3.01332,15.246784,15.493568,49,49,3247,3490,2889,601,51,861.27616,130.86959,0.109058,341.065359,1082.478906,1423.544265,0.431901,0.26131,0.624859,10973,160037,171010,0.064166,76816,0.44919,1693,956,539,11,11,10,39,14,0,3,0.953078,0.172206,1,93,104.035499,0,53,0,0
smart-calm-no-confidence,16,1200.0,121,53,68,0.962264,0.981132,0.97449,3.502741,2.909627,3.502741,15.246784,15.493568,52,51,3247,3488,2884,604,54,860.782592,134.682088,0.112235,340.869906,1086.136156,1427.006062,0.432688,0.261001,0.658042,11345,159567,170912,0.066379,77414,0.452947,1849,996,539,11,11,10,39,14,4,3,0.953078,0.173165,1,93,107.553115,0,53,0,0
meshtastic-like,17,1200.0,107,53,54,0.867925,0.90566,0.962963,0.630082,0.608211,0.630082,3.366928,0.493568,48,46,2548,4224,4168,56,56,1042.415616,140.965152,0.117471,412.796584,1353.232843,1766.029427,0.680813,0.401856,0.285174,9609,197367,206976,0.046426,106325,0.513707,2262,1509,0,0,0,0,0,0,0,0,0.0,0.013258,0,0,0.0,-1,0,0,0
meshcore-like,17,1200.0,107,53,54,0.735849,0.735849,0.962963,1.170911,0.873505,1.170911,2.493568,2.740352,39,39,2548,3357,2658,699,47,828.453888,111.053084,0.092544,328.06774,1022.276879,1350.344619,0.521973,0.320237,0.308481,9764,154729,164493,0.059358,69450,0.422206,1632,0,637,15,13,12,34,19,0,0,0.0,0.208222,0,0,0.0,-1,0,0,0
calm-mesh,17,1200.0,107,53,54,0.735849,0.735849,0.981481,1.069666,0.822882,1.069666,2.493568,2.740352,39,39,2597,3005,2364,641,39,741.58592,102.724743,0.085604,293.668024,918.573709,1212.241733,0.459879,0.28133,0.323456,8948,138297,147245,0.060769,62827,0.426683,1356,648,588,14,12,11,35,18,0,4,0.949202,0.213311,0,0,0.0,-1,0,0,0
smart-calm,17,1200.0,107,53,54,0.943396,0.962264,0.981481,3.862925,3.607126,3.862925,15.246784,15.493568,51,50,2597,3036,2386,650,51,749.236224,109.652169,0.091377,296.697545,938.822795,1235.52034,0.466763,0.283051,0.348096,10083,138681,148764,0.067778,65020,0.437068,1376,682,588,11,12,10,35,18,39,4,0.951354,0.214097,3,93,97.84129,0,52,0,1
smart-calm-static,17,1200.0,107,53,54,0.962264,0.962264,0.998488,4.757643,4.510859,4.757643,15.246784,15.493568,51,51,2642,3294,2641,653,51,812.906496,115.142218,0.095952,321.910972,1012.41237,1334.323342,0.495478,0.301859,0.436136,10184,151222,161406,0.063096,69868,0.432871,1308,698,588,14,12,11,35,18,236,4,0.948937,0.198239,0,0,0.0,1,0,53,0
smart-calm-no-fallback,17,1200.0,107,53,54,0.849057,0.849057,0.999244,2.647226,2.400442,2.647226,15.246784,15.493568,45,45,2644,3149,2405,744,45,777.122816,110.412427,0.09201,307.740635,965.623056,1273.363692,0.473545,0.289001,0.370856,9864,144437,154301,0.063927,66103,0.428403,1435,688,686,13,14,12,33,20,0,6,0.940532,0.236265,7,92,82.153402,0,31,0,22
smart-calm-no-confidence,17,1200.0,107,53,54,0.943396,0.962264,0.981481,3.862925,3.607126,3.862925,15.246784,15.493568,51,50,2597,3036,2386,650,51,749.236224,109.652169,0.091377,296.697545,938.822795,1235.52034,0.466763,0.283051,0.348096,10083,138681,148764,0.067778,65020,0.437068,1376,682,588,11,12,10,35,18,39,4,0.951354,0.214097,3,93,94.360494,0,52,0,1
meshtastic-like,18,1200.0,122,67,55,0.865672,0.970149,0.944341,0.527818,0.537346,0.527818,2.252305,0.493568,65,58,2545,4791,4719,72,72,1182.342144,179.191232,0.149326,468.207489,1553.735705,2021.943194,0.776774,0.454223,0.529572,12172,222587,234759,0.051849,124300,0.529479,3269,2076,0,0,0,0,0,0,0,0,0.0,0.015028,0,0,0.0,-1,0,0,0
meshcore-like,18,1200.0,122,67,55,0.701493,0.731343,0.963636,1.019411,0.751164,1.019411,2.493568,2.740352,49,47,2597,3404,2706,698,49,840.052736,113.356882,0.094464,332.660883,1026.227716,1358.888599,0.513952,0.31772,0.317427,10007,156789,166796,0.059995,68160,0.408643,1521,0,637,12,13,11,43,24,0,0,0.0,0.205053,0,0,0.0,-1,0,0,0
calm-mesh,18,1200.0,122,67,55,0.731343,0.761194,0.998887,1.043801,0.775439,1.043801,2.493568,2.740352,51,49,2692,3177,2427,750,51,784.032768,122.318703,0.101932,310.476976,987.432346,1297.909322,0.473517,0.286039,0.474931,10490,145183,155673,0.067385,69337,0.445402,1572,802,685,14,14,12,43,24,31,6,0.946902,0.236072,0,0,0.0,-1,0,0,0
smart-calm,18,1200.0,122,67,55,0.970149,0.970149,0.981447,3.193523,2.447234,3.193523,15.246784,15.493568,65,65,2645,3154,2476,678,77,778.356736,128.861335,0.107384,308.229267,987.373628,1295.602896,0.478082,0.287217,0.516304,12644,141902,154546,0.081814,68275,0.441778,1574,817,588,13,12,11,53,14,88,4,0.918609,0.214965,9,107,116.631025,0,42,25,0
smart-calm-static,18,1200.0,122,67,55,0.940299,0.955224,0.92616,5.885864,5.572461,5.885864,15.246784,15.493568,64,63,2496,3615,2899,716,65,892.12416,129.835999,0.108197,353.281167,1111.132956,1464.414124,0.57226,0.348622,0.489019,11556,165579,177135,0.065238,76328,0.430903,1540,878,637,14,13,11,38,29,661,5,0.93905,0.198064,0,0,0.0,1,0,67,0
smart-calm-no-fallback,18,1200.0,122,67,55,0.925373,0.925373,0.998887,2.59836,1.827901,2.59836,15.246784,15.493568,62,62,2692,3071,2396,675,74,757.873664,128.074816,0.106729,300.117971,964.406769,1264.52474,0.459159,0.27519,0.530377,12487,137992,150479,0.082982,67042,0.445524,1662,859,588,13,12,11,53,14,0,4,0.918609,0.219798,9,107,106.432085,0,42,25,0
smart-calm-no-confidence,18,1200.0,122,67,55,0.955224,0.955224,0.979592,4.737647,4.256488,4.737647,15.246784,15.493568,64,64,2640,2998,2383,615,65,739.858432,118.85074,0.099042,292.983939,933.731165,1226.715104,0.453667,0.273616,0.510157,11552,135350,146902,0.078637,64207,0.437074,1482,791,539,11,11,10,46,21,11,3,0.948403,0.205137,7,107,107.976397,0,67,0,0
meshtastic-like,19,1200.0,116,67,49,0.835821,0.955224,0.938776,0.493568,0.404438,0.493568,1.2664,0.493568,64,56,2254,4564,4497,67,67,1126.322176,158.069872,0.131725,446.023582,1471.028169,1917.051751,0.829893,0.487585,0.427732,10720,212916,223636,0.047935,116474,0.52082,2600,1704,0,0,0,0,0,0,0,0,0.0,0.01468,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,116,67,49,0.820896,0.850746,0.960433,0.983775,0.798626,0.983775,2.493568,2.740352,57,55,2306,3272,2416,856,57,807.477248,112.297935,0.093582,319.76099,989.042878,1308.803868,0.554343,0.342006,0.316465,10507,149821,160328,0.065534,65432,0.408113,1321,0,783,16,16,14,46,21,0,0,0.0,0.261614,0,0,0.0,-1,0,0,0
calm-mesh,19,1200.0,116,67,49,0.791045,0.835821,0.960433,0.959882,0.768359,0.959882,2.493568,2.740352,56,53,2306,2977,2122,855,56,734.675968,105.138198,0.087615,290.931683,902.443223,1193.374907,0.505882,0.311435,0.279681,10066,135807,145873,0.069005,59695,0.409226,907,497,783,16,16,14,46,21,0,8,0.951816,0.287202,0,0,0.0,-1,0,0,0
smart-calm,19,1200.0,116,67,49,0.940299,0.955224,0.977509,2.010355,1.534352,2.010355,2.093568,14.178246,64,63,2347,2808,2141,667,67,692.969472,112.419893,0.093683,274.415911,870.081593,1144.497504,0.474895,0.287539,0.444647,11132,126460,137592,0.080906,58765,0.427096,1103,602,588,12,12,12,54,13,0,4,0.952613,0.237536,3,107,117.613048,0,66,1,0
smart-calm-static,19,1200.0,116,67,49,0.925373,0.940299,0.977509,3.5574,2.85712,3.5574,15.246784,15.493568,63,62,2347,3242,2376,866,67,800.073728,120.685559,0.100571,316.829196,993.555723,1310.384919,0.543954,0.332119,0.446429,11447,147411,158858,0.072058,66967,0.421553,1181,644,783,16,16,14,46,21,208,8,0.951907,0.267119,0,0,0.0,1,0,67,0
smart-calm-no-fallback,19,1200.0,116,67,49,0.940299,0.955224,0.977509,2.010355,1.534352,2.010355,2.093568,14.178246,64,63,2347,2808,2141,667,67,692.969472,112.419893,0.093683,274.415911,870.081593,1144.497504,0.474895,0.287539,0.444647,11132,126460,137592,0.080906,58765,0.427096,1103,602,588,12,12,12,54,13,0,4,0.952613,0.237536,3,107,117.613048,0,66,1,0
smart-calm-no-confidence,19,1200.0,116,67,49,0.940299,0.955224,0.977509,2.010355,1.534352,2.010355,2.093568,14.178246,64,63,2347,2808,2141,667,67,692.969472,112.419893,0.093683,274.415911,870.081593,1144.497504,0.474895,0.287539,0.444647,11132,126460,137592,0.080906,58765,0.427096,1103,602,588,12,12,12,54,13,0,4,0.952613,0.237536,3,107,112.528344,0,66,1,0
meshtastic-like,20,1200.0,117,50,67,0.86,0.96,1.0,0.580134,0.61787,0.580134,2.388756,0.493568,48,43,3283,4616,4563,53,53,1139.154944,163.654436,0.136379,451.105358,1494.909341,1946.014699,0.585092,0.3425,0.415415,11111,215073,226184,0.049124,119733,0.529361,3363,2033,0,0,0,0,0,0,0,0,0.0,0.011482,0,0,0.0,-1,0,0,0
meshcore-like,20,1200.0,117,50,67,0.5,0.5,0.997868,1.392282,1.145498,1.392282,2.493568,2.740352,25,25,3276,3987,3371,616,25,983.927808,120.338285,0.100282,389.635412,1211.321476,1600.956888,0.484991,0.29807,0.397774,8806,186557,195363,0.045075,85304,0.436644,2021,0,580,11,13,10,18,32,0,0,0.0,0.154502,0,0,0.0,-1,0,0,0
calm-mesh,20,1200.0,117,50,67,0.74,0.76,0.999086,1.282979,1.015421,1.282979,2.493568,2.740352,38,37,3280,3647,2861,786,38,900.021248,129.088675,0.107574,356.408414,1135.55936,1491.967775,0.449794,0.271336,0.424495,10395,168308,178703,0.058169,82192,0.459936,2106,1052,733,15,16,14,29,21,3,8,0.948946,0.21552,0,0,0.0,-1,0,0,0
smart-calm,20,1200.0,117,50,67,0.94,0.98,0.989339,4.10236,3.907316,4.10236,15.246784,15.493568,49,47,3248,3623,2976,647,50,894.098432,128.026214,0.106689,354.062979,1122.624774,1476.687753,0.44816,0.27135,0.409069,10777,166750,177527,0.060706,79944,0.45032,1761,990,587,10,13,9,32,18,99,6,0.955673,0.178581,5,90,95.678196,0,49,0,1
smart-calm-static,20,1200.0,117,50,67,0.96,0.96,0.984465,4.539572,4.292788,4.539572,15.246784,15.493568,48,48,3232,3870,3074,796,48,955.05408,132.089253,0.110074,378.201416,1197.13705,1575.338465,0.480286,0.291175,0.430157,11282,178348,189630,0.059495,85036,0.448431,1993,1047,733,15,16,14,29,21,229,8,0.945912,0.205685,0,0,0.0,1,0,50,0
smart-calm-no-fallback,20,1200.0,117,50,67,0.82,0.82,0.975937,2.792784,2.546,2.792784,15.246784,15.493568,41,41,3204,3599,2864,735,41,888.175616,125.064685,0.104221,351.717544,1106.980803,1458.698347,0.449522,0.273706,0.400673,10263,166088,176351,0.058196,78050,0.442583,1760,876,683,11,14,10,31,19,0,7,0.956824,0.204223,5,90,74.718509,0,46,0,4
smart-calm-no-confidence,20,1200.0,117,50,67,0.94,0.98,0.989339,4.10236,3.907316,4.10236,15.246784,15.493568,49,47,3248,3623,2976,647,50,894.098432,128.026214,0.106689,354.062979,1122.624774,1476.687753,0.44816,0.27135,0.409069,10777,166750,177527,0.060706,79944,0.45032,1761,990,587,10,13,9,32,18,99,6,0.955673,0.178581,5,90,92.483489,0,49,0,1
