protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
minhop-mesh,2,600.0,41,41,0,0.097561,0.097561,0.0,1.35968,1.215808,1.35968,2.287744,2.431616,4,4,0,370,9,361,8,26.61632,9.258672,0.015431,10.540063,41.133995,51.674058,12.918515,6.65408,1.215808,2724,15406,18130,0.150248,12653,0.697904,1280,0,343,10,7,3,2,39,0,3,0.750951,0.975676,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.42857142857142855,0.029154518950437316,0,0.0,0.3719341264688532,0.9980198429511135,0.9999891406125693,0.99999998376135,0.9999999999999913,0.1730612244897959,0.054693877551020405
meshecho,2,600.0,41,41,0,0.390244,0.439024,0.0,1.493672,1.334912,1.493672,2.287744,2.431616,18,16,0,836,38,798,36,60.138496,21.548663,0.035914,23.814844,92.54232,116.357165,7.272323,3.758656,1.334912,7349,33615,40964,0.179401,27036,0.659994,2368,0,735,27,15,12,8,33,0,11,0.777801,0.954545,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.8,0.036734693877551024,0,2.0,0.3719341264688532,0.9980198429511135,0.9999891406125693,0.99999998376135,0.9999999999999913,0.1730612244897959,0.054693877551020405
meshtastic-like,3,600.0,42,42,0,0.357143,0.97619,0.0,0.736571,0.810907,0.736571,1.612987,1.568892,41,15,0,671,611,60,60,48.269056,26.455934,0.044093,19.114546,77.676084,96.79063,6.452709,3.217937,0.810907,8449,24430,32879,0.256973,21804,0.663159,4819,1869,0,0,0,0,0,0,0,0,0.0,0.089419,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
meshcore-like,3,600.0,42,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,254,1,253,0,18.271744,4.825178,0.008042,7.235611,27.23113,34.466741,0.0,0.0,0.0,1309,11137,12446,0.105174,8487,0.681906,825,0,245,8,5,1,0,42,0,0,0.0,0.996063,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.2,0.0326530612244898,0,0.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
etx-mesh,3,600.0,42,42,0,0.190476,0.190476,0.0,2.136656,2.001776,2.136656,2.287744,2.431616,8,8,0,746,19,727,15,53.664256,17.1199,0.028533,21.251045,81.693391,102.944437,12.868055,6.708032,2.001776,5242,31312,36554,0.143404,24798,0.678394,2160,0,686,26,14,11,1,41,0,10,0.349101,0.974531,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.7857142857142857,0.037900874635568516,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
ett-mesh,3,600.0,42,42,0,0.190476,0.190476,0.0,2.136656,2.001776,2.136656,2.287744,2.431616,8,8,0,746,19,727,15,53.664256,17.1199,0.028533,21.251045,81.693391,102.944437,12.868055,6.708032,2.001776,5242,31312,36554,0.143404,24798,0.678394,2160,0,686,26,14,11,1,41,0,10,0.878911,0.974531,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.7857142857142857,0.037900874635568516,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
minhop-mesh,3,600.0,42,42,0,0.047619,0.047619,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,2,2,0,312,4,308,4,22.444032,6.628395,0.011047,8.887837,33.686207,42.574043,21.287022,11.222016,2.287744,2019,13269,15288,0.132064,10164,0.664835,1054,0,294,10,6,2,0,42,0,2,0.79297,0.987179,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.3333333333333333,0.034013605442176874,0,0.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
meshecho,3,600.0,42,42,0,0.261905,0.285714,0.0,2.451235,2.299733,2.451235,2.352486,2.53952,12,11,0,1021,29,992,25,73.446656,23.991956,0.039987,29.084876,111.782849,140.867725,12.806157,6.676969,2.299733,7584,42445,50029,0.151592,33399,0.667593,2832,0,930,37,19,15,1,41,0,15,0.789802,0.971596,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.7894736842105263,0.03978494623655914,0,0.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
meshtastic-like,4,600.0,37,37,0,0.378378,0.945946,0.0,0.224878,0.567152,0.224878,1.211456,0.540799,35,14,0,549,504,45,45,39.492864,22.602784,0.037671,15.639174,63.824566,79.463741,5.675981,2.820919,0.567152,7344,19557,26901,0.273001,17490,0.650162,4573,1698,0,0,0,0,0,0,0,0,0.0,0.081967,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshcore-like,4,600.0,37,37,0,0.108108,0.162162,0.0,2.431616,2.239787,2.431616,2.395648,2.615053,6,4,0,525,10,515,10,37.7664,11.688187,0.01948,14.955494,57.826725,72.782219,18.195555,9.4416,2.239787,3322,22403,25725,0.129135,17982,0.699009,1388,0,490,15,10,6,0,37,0,0,0.0,0.980952,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.6,0.030612244897959183,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
etx-mesh,4,600.0,37,37,0,0.108108,0.162162,0.0,2.431616,2.239787,2.431616,2.395648,2.615053,6,4,0,525,10,515,10,37.7664,11.688187,0.01948,14.955494,57.826725,72.782219,18.195555,9.4416,2.239787,3314,22411,25725,0.128824,17982,0.699009,1388,0,490,15,10,6,0,37,0,6,0.361474,0.980952,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.6,0.030612244897959183,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
ett-mesh,4,600.0,37,37,0,0.108108,0.162162,0.0,2.431616,2.239787,2.431616,2.395648,2.615053,6,4,0,525,10,515,10,37.7664,11.688187,0.01948,14.955494,57.826725,72.782219,18.195555,9.4416,2.239787,3314,22411,25725,0.128824,17982,0.699009,1388,0,490,15,10,6,0,37,0,6,0.883773,0.980952,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.6,0.030612244897959183,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
minhop-mesh,4,600.0,37,37,0,0.135135,0.135135,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,5,5,0,580,12,568,10,41.72288,13.457483,0.022429,16.52226,64.061742,80.584002,16.1168,8.344576,2.287744,3911,24509,28420,0.137614,19797,0.696587,1694,0,539,19,11,7,0,37,0,7,0.774795,0.97931,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.6363636363636364,0.03525046382189239,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshecho,4,600.0,37,37,0,0.837838,0.864865,0.0,2.36942,2.22974,2.36942,2.431616,2.53952,32,31,0,1814,67,1747,64,130.491904,45.252119,0.07542,51.674794,200.346984,252.021778,8.129735,4.209416,2.22974,14820,74066,88886,0.16673,58836,0.661927,4737,0,1616,67,33,32,1,36,0,29,0.783439,0.963065,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,3,2,0.9696969696969697,0.04146039603960396,0,1.6666666666666667,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshtastic-like,5,600.0,40,40,0,0.3,0.975,0.0,0.813954,0.938096,0.813954,1.604697,1.61258,39,12,0,635,582,53,53,45.67936,24.16651,0.040278,18.089027,73.38248,91.471507,7.622626,3.806613,0.938096,7750,23365,31115,0.249076,20757,0.667106,4666,1831,0,0,0,0,0,0,0,0,0.0,0.083465,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshcore-like,5,600.0,40,40,0,0.25,0.275,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,11,10,0,809,23,786,22,58.196224,18.692113,0.031154,23.045705,89.214533,112.260238,11.226024,5.819622,2.287744,6047,33594,39641,0.152544,26819,0.676547,2105,0,735,29,15,11,1,39,0,0,0.0,0.97157,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.7333333333333333,0.03945578231292517,0,0.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
etx-mesh,5,600.0,40,40,0,0.4,0.4,0.0,2.150144,2.010768,2.150144,2.287744,2.431616,16,16,0,926,32,894,31,66.612736,21.579011,0.035965,26.378643,102.11246,128.491103,8.030694,4.163296,2.010768,7082,38292,45374,0.156081,30591,0.674197,2150,0,833,30,17,14,3,37,0,13,0.327213,0.965443,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.8235294117647058,0.03601440576230492,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
ett-mesh,5,600.0,40,40,0,0.4,0.4,0.0,2.150144,2.010768,2.150144,2.287744,2.431616,16,16,0,926,32,894,31,66.612736,21.579011,0.035965,26.378643,102.11246,128.491103,8.030694,4.163296,2.010768,7082,38292,45374,0.156081,30591,0.674197,2150,0,833,30,17,14,3,37,0,13,0.867552,0.965443,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.8235294117647058,0.03601440576230492,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
minhop-mesh,5,600.0,40,40,0,0.275,0.275,0.0,2.236719,2.092847,2.236719,2.287744,2.431616,11,11,0,858,25,833,22,61.721088,20.830866,0.034718,24.441551,95.10479,119.546341,10.867849,5.611008,2.092847,6671,35371,42042,0.158675,28568,0.679511,2678,0,783,28,16,12,2,38,0,12,0.776499,0.970862,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.75,0.035759897828863345,0,0.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshecho,5,600.0,40,40,0,0.425,0.425,0.0,2.179396,2.035524,2.179396,2.287744,2.431616,17,17,0,987,35,952,34,71.000832,22.621303,0.037702,28.116329,108.474622,136.590952,8.034762,4.17652,2.035524,7528,40835,48363,0.155656,32201,0.665819,2132,0,882,36,18,15,3,37,0,14,0.79714,0.964539,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.8333333333333334,0.04081632653061224,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshtastic-like,6,600.0,38,38,0,0.473684,1.0,0.0,0.474842,0.71374,0.474842,2.206478,2.422286,38,18,0,625,576,49,49,44.96,24.306943,0.040512,17.80416,72.216166,90.020326,5.001129,2.497778,0.71374,7777,22848,30625,0.253943,20271,0.66191,4555,1724,0,0,0,0,0,0,0,0,0.0,0.0784,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
meshcore-like,6,600.0,38,38,0,0.052632,0.052632,0.0,1.35968,1.215808,1.35968,2.18055,2.324422,2,2,0,259,4,255,4,18.631424,6.345857,0.010576,7.378044,28.84979,36.227834,18.113917,9.315712,1.215808,1720,10971,12691,0.135529,9104,0.717359,934,0,245,6,5,1,1,37,0,0,0.0,0.984556,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.2,0.024489795918367346,0,0.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
etx-mesh,6,600.0,38,38,0,0.131579,0.157895,0.0,2.046003,1.954411,2.046003,2.395648,2.604262,6,5,0,585,16,569,12,42.08256,14.281745,0.023803,16.664694,65.010442,81.675136,16.335027,8.416512,1.954411,4275,24390,28665,0.149137,20024,0.698552,1779,0,539,18,11,7,1,37,0,7,0.337605,0.97265,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.6363636363636364,0.03339517625231911,0,3.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
ett-mesh,6,600.0,38,38,0,0.131579,0.157895,0.0,2.046003,1.954411,2.046003,2.395648,2.604262,6,5,0,585,16,569,12,42.08256,14.281745,0.023803,16.664694,65.010442,81.675136,16.335027,8.416512,1.954411,4275,24390,28665,0.149137,20024,0.698552,1779,0,539,18,11,7,1,37,0,7,0.872936,0.97265,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.6363636363636364,0.03339517625231911,0,3.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
minhop-mesh,6,600.0,38,38,0,0.078947,0.078947,0.0,0.882475,0.78656,0.882475,1.943872,2.023002,3,3,0,359,5,354,4,25.825024,8.776014,0.014627,10.22671,39.997022,50.223731,16.741244,8.608341,0.78656,2240,15351,17591,0.127338,12767,0.725769,1293,0,343,7,7,2,2,36,0,3,0.711364,0.986072,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.2857142857142857,0.02040816326530612,0,0.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
meshecho,6,600.0,38,38,0,0.368421,0.447368,0.0,2.135625,2.078166,2.135625,2.504664,2.431616,17,14,0,1113,58,1055,36,80.064768,30.853602,0.051423,31.705648,124.482722,156.18837,11.156312,5.718912,2.078166,9295,45242,54537,0.170435,37451,0.686708,3592,38,981,38,21,17,3,35,19,17,0.78272,0.947889,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,2,2,0.8095238095238095,0.03873598369011213,0,2.5,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
meshtastic-like,7,600.0,38,38,0,0.210526,0.921053,0.0,1.079998,0.8754,1.079998,1.375261,1.574977,35,8,0,672,622,50,50,48.340992,24.464416,0.040774,19.143033,77.372891,96.515924,12.064491,6.042624,0.8754,7695,25233,32928,0.233692,22184,0.673712,4623,1747,0,0,0,0,0,0,0,0,0.0,0.074405,0,0,0.0,-1,0,0,0,icc2027_cache_ttl30,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.35052588779815846,0.9989621170322713,0.9999959321176412,0.9999999912172207,0.9999999999999538,0.15918367346938775,0.061224489795918366
