seed,pair_index,source,destination,selected_graph_hops,protocol,matched_rreq_timing,unicast_flows,discovery_count,candidate_count,candidate_paths_json,selected_path_json,destination_delivered,ack_confirmed,total_airtime_s,route_cache_hits,route_repair_count,fallback_forward_count,candidate_sets_identical,shared_multi_candidate_set
25,13,42,29,2,etx-mesh,1,1,1,7,"[[42, 8, 29], [42, 10, 16, 29], [42, 11, 15, 29], [42, 11, 30, 29], [42, 12, 29], [42, 29], [42, 39, 19, 29]]","[42, 29]",0,0,3.5968,0,0,0,1,1
25,13,42,29,2,minhop-mesh,1,1,1,7,"[[42, 8, 29], [42, 10, 16, 29], [42, 11, 15, 29], [42, 11, 30, 29], [42, 12, 29], [42, 29], [42, 39, 19, 29]]","[42, 29]",0,0,3.5968,0,0,0,1,1
25,13,42,29,2,meshcore-like,1,1,1,7,"[[42, 8, 29], [42, 10, 16, 29], [42, 11, 15, 29], [42, 11, 30, 29], [42, 12, 29], [42, 29], [42, 39, 19, 29]]","[42, 29]",0,0,3.5968,0,0,0,1,1
25,14,32,29,2,meshecho,1,1,1,3,"[[32, 9, 19, 29], [32, 18, 29], [32, 29]]","[32, 18, 29]",0,0,3.740672,0,0,0,1,1
25,14,32,29,2,etx-mesh,1,1,1,3,"[[32, 9, 19, 29], [32, 18, 29], [32, 29]]","[32, 29]",1,0,3.740672,0,0,0,1,1
25,14,32,29,2,minhop-mesh,1,1,1,3,"[[32, 9, 19, 29], [32, 18, 29], [32, 29]]","[32, 29]",1,0,3.740672,0,0,0,1,1
25,14,32,29,2,meshcore-like,1,1,1,3,"[[32, 9, 19, 29], [32, 18, 29], [32, 29]]","[32, 29]",1,0,3.740672,0,0,0,1,1
25,15,4,9,2,meshecho,1,1,1,5,"[[4, 21, 9], [4, 22, 9], [4, 38, 9], [4, 39, 9], [4, 39, 19, 9]]","[4, 21, 9]",1,1,3.95648,0,0,0,1,1
25,15,4,9,2,etx-mesh,1,1,1,5,"[[4, 21, 9], [4, 22, 9], [4, 38, 9], [4, 39, 9], [4, 39, 19, 9]]","[4, 22, 9]",1,1,3.95648,0,0,0,1,1
25,15,4,9,2,minhop-mesh,1,1,1,5,"[[4, 21, 9], [4, 22, 9], [4, 38, 9], [4, 39, 9], [4, 39, 19, 9]]","[4, 21, 9]",1,1,3.95648,0,0,0,1,1
25,15,4,9,2,meshcore-like,1,1,1,5,"[[4, 21, 9], [4, 22, 9], [4, 38, 9], [4, 39, 9], [4, 39, 19, 9]]","[4, 21, 9]",1,1,3.95648,0,0,0,1,1
25,16,2,19,2,meshecho,1,1,1,6,"[[2, 8, 29, 19], [2, 8, 40, 19], [2, 9, 19], [2, 31, 16, 19], [2, 39, 19], [2, 46, 19]]","[2, 9, 19]",0,0,3.5968,0,0,0,1,1
25,16,2,19,2,etx-mesh,1,1,1,6,"[[2, 8, 29, 19], [2, 8, 40, 19], [2, 9, 19], [2, 31, 16, 19], [2, 39, 19], [2, 46, 19]]","[2, 9, 19]",0,0,3.5968,0,0,0,1,1
25,16,2,19,2,minhop-mesh,1,1,1,6,"[[2, 8, 29, 19], [2, 8, 40, 19], [2, 9, 19], [2, 31, 16, 19], [2, 39, 19], [2, 46, 19]]","[2, 9, 19]",0,0,3.5968,0,0,0,1,1
25,16,2,19,2,meshcore-like,1,1,1,6,"[[2, 8, 29, 19], [2, 8, 40, 19], [2, 9, 19], [2, 31, 16, 19], [2, 39, 19], [2, 46, 19]]","[2, 9, 19]",0,0,3.5968,0,0,0,1,1
25,17,12,43,2,meshecho,1,1,1,5,"[[12, 2, 43], [12, 28, 5, 43], [12, 32, 43], [12, 42, 43], [12, 47, 43]]","[12, 32, 43]",0,0,3.668736,0,0,0,1,1
25,17,12,43,2,etx-mesh,1,1,1,5,"[[12, 2, 43], [12, 28, 5, 43], [12, 32, 43], [12, 42, 43], [12, 47, 43]]","[12, 42, 43]",1,1,3.95648,0,0,0,1,1
25,17,12,43,2,minhop-mesh,1,1,1,5,"[[12, 2, 43], [12, 28, 5, 43], [12, 32, 43], [12, 42, 43], [12, 47, 43]]","[12, 32, 43]",0,0,3.668736,0,0,0,1,1
25,17,12,43,2,meshcore-like,1,1,1,5,"[[12, 2, 43], [12, 28, 5, 43], [12, 32, 43], [12, 42, 43], [12, 47, 43]]","[12, 2, 43]",0,0,3.668736,0,0,0,1,1
25,18,19,32,2,meshecho,1,1,1,3,"[[19, 2, 32], [19, 20, 34, 32], [19, 43, 32]]","[19, 43, 32]",0,0,3.668736,0,0,0,1,1
25,18,19,32,2,etx-mesh,1,1,1,3,"[[19, 2, 32], [19, 20, 34, 32], [19, 43, 32]]","[19, 43, 32]",0,0,3.668736,0,0,0,1,1
25,18,19,32,2,minhop-mesh,1,1,1,3,"[[19, 2, 32], [19, 20, 34, 32], [19, 43, 32]]","[19, 43, 32]",0,0,3.668736,0,0,0,1,1
25,18,19,32,2,meshcore-like,1,1,1,3,"[[19, 2, 32], [19, 20, 34, 32], [19, 43, 32]]","[19, 2, 32]",0,0,3.668736,0,0,0,1,1
25,19,48,33,2,meshecho,1,1,1,2,"[[48, 33], [48, 46, 33]]","[48, 46, 33]",0,0,3.740672,0,0,0,1,1
25,19,48,33,2,etx-mesh,1,1,1,2,"[[48, 33], [48, 46, 33]]","[48, 33]",0,0,3.668736,0,0,0,1,1
25,19,48,33,2,minhop-mesh,1,1,1,2,"[[48, 33], [48, 46, 33]]","[48, 33]",0,0,3.668736,0,0,0,1,1
25,19,48,33,2,meshcore-like,1,1,1,2,"[[48, 33], [48, 46, 33]]","[48, 33]",0,0,3.668736,0,0,0,1,1
25,20,40,2,2,meshecho,1,1,1,5,"[[40, 2], [40, 5, 34, 2], [40, 32, 2], [40, 42, 2], [40, 43, 2]]","[40, 43, 2]",1,1,3.95648,0,0,0,1,1
25,20,40,2,2,etx-mesh,1,1,1,5,"[[40, 2], [40, 5, 34, 2], [40, 32, 2], [40, 42, 2], [40, 43, 2]]","[40, 2]",0,0,3.5968,0,0,0,1,1
25,20,40,2,2,minhop-mesh,1,1,1,5,"[[40, 2], [40, 5, 34, 2], [40, 32, 2], [40, 42, 2], [40, 43, 2]]","[40, 2]",0,0,3.5968,0,0,0,1,1
25,20,40,2,2,meshcore-like,1,1,1,5,"[[40, 2], [40, 5, 34, 2], [40, 32, 2], [40, 42, 2], [40, 43, 2]]","[40, 2]",0,0,3.5968,0,0,0,1,1
25,21,5,16,2,meshecho,1,1,1,4,"[[5, 6, 16], [5, 10, 16], [5, 16], [5, 31, 16]]","[5, 31, 16]",1,1,3.95648,0,0,0,1,1
25,21,5,16,2,etx-mesh,1,1,1,4,"[[5, 6, 16], [5, 10, 16], [5, 16], [5, 31, 16]]","[5, 16]",0,0,3.5968,0,0,0,1,1
25,21,5,16,2,minhop-mesh,1,1,1,4,"[[5, 6, 16], [5, 10, 16], [5, 16], [5, 31, 16]]","[5, 16]",0,0,3.5968,0,0,0,1,1
25,21,5,16,2,meshcore-like,1,1,1,4,"[[5, 6, 16], [5, 10, 16], [5, 16], [5, 31, 16]]","[5, 16]",0,0,3.5968,0,0,0,1,1
25,22,18,2,2,meshecho,1,1,1,4,"[[18, 2], [18, 4, 2], [18, 32, 2], [18, 43, 2]]","[18, 4, 2]",1,1,3.95648,0,0,0,1,1
25,22,18,2,2,etx-mesh,1,1,1,4,"[[18, 2], [18, 4, 2], [18, 32, 2], [18, 43, 2]]","[18, 2]",0,0,3.5968,0,0,0,1,1
25,22,18,2,2,minhop-mesh,1,1,1,4,"[[18, 2], [18, 4, 2], [18, 32, 2], [18, 43, 2]]","[18, 2]",0,0,3.5968,0,0,0,1,1
25,22,18,2,2,meshcore-like,1,1,1,4,"[[18, 2], [18, 4, 2], [18, 32, 2], [18, 43, 2]]","[18, 2]",0,0,3.5968,0,0,0,1,1
25,23,45,38,2,meshecho,1,1,1,4,"[[45, 9, 38], [45, 39, 44, 38], [45, 49, 19, 38], [45, 49, 38]]","[45, 49, 38]",1,1,3.95648,0,0,0,1,1
25,23,45,38,2,etx-mesh,1,1,1,4,"[[45, 9, 38], [45, 39, 44, 38], [45, 49, 19, 38], [45, 49, 38]]","[45, 49, 38]",1,1,3.95648,0,0,0,1,1
25,23,45,38,2,minhop-mesh,1,1,1,4,"[[45, 9, 38], [45, 39, 44, 38], [45, 49, 19, 38], [45, 49, 38]]","[45, 49, 38]",1,1,3.95648,0,0,0,1,1
25,23,45,38,2,meshcore-like,1,1,1,4,"[[45, 9, 38], [45, 39, 44, 38], [45, 49, 19, 38], [45, 49, 38]]","[45, 9, 38]",1,1,3.95648,0,0,0,1,1
25,24,19,34,2,meshecho,1,1,1,7,"[[19, 0, 34], [19, 1, 5, 34], [19, 1, 34], [19, 6, 34], [19, 20, 34], [19, 20, 45, 34], [19, 43, 32, 34]]","[19, 0, 34]",1,1,3.95648,0,0,0,1,1
25,24,19,34,2,etx-mesh,1,1,1,7,"[[19, 0, 34], [19, 1, 5, 34], [19, 1, 34], [19, 6, 34], [19, 20, 34], [19, 20, 45, 34], [19, 43, 32, 34]]","[19, 6, 34]",1,1,3.95648,0,0,0,1,1
25,24,19,34,2,minhop-mesh,1,1,1,7,"[[19, 0, 34], [19, 1, 5, 34], [19, 1, 34], [19, 6, 34], [19, 20, 34], [19, 20, 45, 34], [19, 43, 32, 34]]","[19, 0, 34]",1,1,3.95648,0,0,0,1,1
25,24,19,34,2,meshcore-like,1,1,1,7,"[[19, 0, 34], [19, 1, 5, 34], [19, 1, 34], [19, 6, 34], [19, 20, 34], [19, 20, 45, 34], [19, 43, 32, 34]]","[19, 0, 34]",1,1,3.95648,0,0,0,1,1
26,1,40,4,2,meshecho,1,1,1,6,"[[40, 4], [40, 12, 4], [40, 27, 4], [40, 37, 4], [40, 37, 7, 4], [40, 37, 19, 4]]","[40, 12, 4]",0,0,3.740672,0,0,0,1,1
26,1,40,4,2,etx-mesh,1,1,1,6,"[[40, 4], [40, 12, 4], [40, 27, 4], [40, 37, 4], [40, 37, 7, 4], [40, 37, 19, 4]]","[40, 12, 4]",0,0,3.740672,0,0,0,1,1
26,1,40,4,2,minhop-mesh,1,1,1,6,"[[40, 4], [40, 12, 4], [40, 27, 4], [40, 37, 4], [40, 37, 7, 4], [40, 37, 19, 4]]","[40, 4]",0,0,3.5968,0,0,0,1,1
26,1,40,4,2,meshcore-like,1,1,1,6,"[[40, 4], [40, 12, 4], [40, 27, 4], [40, 37, 4], [40, 37, 7, 4], [40, 37, 19, 4]]","[40, 4]",0,0,3.5968,0,0,0,1,1
26,2,28,0,2,meshecho,1,1,1,6,"[[28, 0], [28, 24, 22, 0], [28, 30, 25, 0], [28, 40, 0], [28, 45, 16, 0], [28, 49, 0]]","[28, 49, 0]",1,1,3.95648,0,0,0,1,1
26,2,28,0,2,etx-mesh,1,1,1,6,"[[28, 0], [28, 24, 22, 0], [28, 30, 25, 0], [28, 40, 0], [28, 45, 16, 0], [28, 49, 0]]","[28, 0]",0,0,3.5968,0,0,0,1,1
26,2,28,0,2,minhop-mesh,1,1,1,6,"[[28, 0], [28, 24, 22, 0], [28, 30, 25, 0], [28, 40, 0], [28, 45, 16, 0], [28, 49, 0]]","[28, 0]",0,0,3.5968,0,0,0,1,1
26,2,28,0,2,meshcore-like,1,1,1,6,"[[28, 0], [28, 24, 22, 0], [28, 30, 25, 0], [28, 40, 0], [28, 45, 16, 0], [28, 49, 0]]","[28, 0]",0,0,3.5968,0,0,0,1,1
26,3,42,16,2,meshecho,1,1,1,4,"[[42, 13, 16], [42, 19, 47, 16], [42, 45, 16], [42, 48, 20, 16]]","[42, 45, 16]",1,1,3.95648,0,0,0,1,1
26,3,42,16,2,etx-mesh,1,1,1,4,"[[42, 13, 16], [42, 19, 47, 16], [42, 45, 16], [42, 48, 20, 16]]","[42, 45, 16]",1,1,3.95648,0,0,0,1,1
26,3,42,16,2,minhop-mesh,1,1,1,4,"[[42, 13, 16], [42, 19, 47, 16], [42, 45, 16], [42, 48, 20, 16]]","[42, 45, 16]",1,1,3.95648,0,0,0,1,1
26,3,42,16,2,meshcore-like,1,1,1,4,"[[42, 13, 16], [42, 19, 47, 16], [42, 45, 16], [42, 48, 20, 16]]","[42, 13, 16]",0,0,3.668736,0,0,0,1,1
26,4,39,35,2,meshecho,1,1,1,2,"[[39, 30, 35], [39, 35]]","[39, 30, 35]",1,1,3.95648,0,0,0,1,1
26,4,39,35,2,etx-mesh,1,1,1,2,"[[39, 30, 35], [39, 35]]","[39, 35]",0,0,3.668736,0,0,0,1,1
26,4,39,35,2,minhop-mesh,1,1,1,2,"[[39, 30, 35], [39, 35]]","[39, 35]",0,0,3.668736,0,0,0,1,1
26,4,39,35,2,meshcore-like,1,1,1,2,"[[39, 30, 35], [39, 35]]","[39, 35]",0,0,3.668736,0,0,0,1,1
26,5,37,16,2,meshecho,1,1,1,5,"[[37, 13, 22, 16], [37, 20, 16], [37, 20, 30, 16], [37, 44, 10, 16], [37, 45, 16]]","[37, 45, 16]",1,0,3.95648,0,0,0,1,1
26,5,37,16,2,etx-mesh,1,1,1,5,"[[37, 13, 22, 16], [37, 20, 16], [37, 20, 30, 16], [37, 44, 10, 16], [37, 45, 16]]","[37, 20, 16]",1,1,3.95648,0,0,0,1,1
26,5,37,16,2,minhop-mesh,1,1,1,5,"[[37, 13, 22, 16], [37, 20, 16], [37, 20, 30, 16], [37, 44, 10, 16], [37, 45, 16]]","[37, 45, 16]",1,0,3.95648,0,0,0,1,1
26,5,37,16,2,meshcore-like,1,1,1,5,"[[37, 13, 22, 16], [37, 20, 16], [37, 20, 30, 16], [37, 44, 10, 16], [37, 45, 16]]","[37, 20, 16]",1,1,3.95648,0,0,0,1,1
26,6,14,47,2,meshecho,1,1,1,4,"[[14, 3, 23, 47], [14, 3, 47], [14, 7, 47], [14, 19, 47]]","[14, 19, 47]",1,1,3.95648,0,0,0,1,1
26,6,14,47,2,etx-mesh,1,1,1,4,"[[14, 3, 23, 47], [14, 3, 47], [14, 7, 47], [14, 19, 47]]","[14, 3, 47]",1,1,3.95648,0,0,0,1,1
26,6,14,47,2,minhop-mesh,1,1,1,4,"[[14, 3, 23, 47], [14, 3, 47], [14, 7, 47], [14, 19, 47]]","[14, 19, 47]",1,1,3.95648,0,0,0,1,1
26,6,14,47,2,meshcore-like,1,1,1,4,"[[14, 3, 23, 47], [14, 3, 47], [14, 7, 47], [14, 19, 47]]","[14, 3, 47]",1,1,3.95648,0,0,0,1,1
26,7,32,48,2,meshecho,1,1,1,5,"[[32, 8, 5, 48], [32, 25, 48], [32, 30, 48], [32, 45, 16, 48], [32, 48]]","[32, 30, 48]",0,0,3.740672,0,0,0,1,1
26,7,32,48,2,etx-mesh,1,1,1,5,"[[32, 8, 5, 48], [32, 25, 48], [32, 30, 48], [32, 45, 16, 48], [32, 48]]","[32, 48]",0,0,3.668736,0,0,0,1,1
26,7,32,48,2,minhop-mesh,1,1,1,5,"[[32, 8, 5, 48], [32, 25, 48], [32, 30, 48], [32, 45, 16, 48], [32, 48]]","[32, 48]",0,0,3.668736,0,0,0,1,1
26,7,32,48,2,meshcore-like,1,1,1,5,"[[32, 8, 5, 48], [32, 25, 48], [32, 30, 48], [32, 45, 16, 48], [32, 48]]","[32, 48]",0,0,3.668736,0,0,0,1,1
26,8,19,10,2,meshecho,1,1,1,4,"[[19, 15, 10], [19, 21, 10], [19, 21, 40, 10], [19, 41, 10]]","[19, 15, 10]",1,1,3.95648,0,0,0,1,1
26,8,19,10,2,etx-mesh,1,1,1,4,"[[19, 15, 10], [19, 21, 10], [19, 21, 40, 10], [19, 41, 10]]","[19, 15, 10]",1,1,3.95648,0,0,0,1,1
26,8,19,10,2,minhop-mesh,1,1,1,4,"[[19, 15, 10], [19, 21, 10], [19, 21, 40, 10], [19, 41, 10]]","[19, 15, 10]",1,1,3.95648,0,0,0,1,1
26,8,19,10,2,meshcore-like,1,1,1,4,"[[19, 15, 10], [19, 21, 10], [19, 21, 40, 10], [19, 41, 10]]","[19, 15, 10]",1,1,3.95648,0,0,0,1,1
26,9,3,0,2,meshecho,1,1,1,6,"[[3, 0], [3, 15, 0], [3, 25, 21, 0], [3, 25, 48, 0], [3, 41, 0], [3, 49, 0]]","[3, 49, 0]",1,1,3.95648,0,0,0,1,1
26,9,3,0,2,etx-mesh,1,1,1,6,"[[3, 0], [3, 15, 0], [3, 25, 21, 0], [3, 25, 48, 0], [3, 41, 0], [3, 49, 0]]","[3, 0]",0,0,3.668736,0,0,0,1,1
26,9,3,0,2,minhop-mesh,1,1,1,6,"[[3, 0], [3, 15, 0], [3, 25, 21, 0], [3, 25, 48, 0], [3, 41, 0], [3, 49, 0]]","[3, 0]",0,0,3.668736,0,0,0,1,1
26,9,3,0,2,meshcore-like,1,1,1,6,"[[3, 0], [3, 15, 0], [3, 25, 21, 0], [3, 25, 48, 0], [3, 41, 0], [3, 49, 0]]","[3, 0]",0,0,3.668736,0,0,0,1,1
26,10,5,17,2,meshecho,1,1,1,4,"[[5, 4, 17], [5, 12, 17], [5, 44, 1, 17], [5, 44, 17]]","[5, 4, 17]",0,0,3.5968,0,0,0,1,1
26,10,5,17,2,etx-mesh,1,1,1,4,"[[5, 4, 17], [5, 12, 17], [5, 44, 1, 17], [5, 44, 17]]","[5, 12, 17]",0,0,3.668736,0,0,0,1,1
26,10,5,17,2,minhop-mesh,1,1,1,4,"[[5, 4, 17], [5, 12, 17], [5, 44, 1, 17], [5, 44, 17]]","[5, 4, 17]",0,0,3.5968,0,0,0,1,1
26,10,5,17,2,meshcore-like,1,1,1,4,"[[5, 4, 17], [5, 12, 17], [5, 44, 1, 17], [5, 44, 17]]","[5, 4, 17]",0,0,3.5968,0,0,0,1,1
26,11,42,47,2,meshecho,1,1,1,2,"[[42, 13, 47], [42, 19, 7, 47]]","[42, 19, 7, 47]",0,0,3.740672,0,0,0,1,1
26,11,42,47,2,etx-mesh,1,1,1,2,"[[42, 13, 47], [42, 19, 7, 47]]","[42, 13, 47]",1,1,3.95648,0,0,0,1,1
26,11,42,47,2,minhop-mesh,1,1,1,2,"[[42, 13, 47], [42, 19, 7, 47]]","[42, 13, 47]",1,1,3.95648,0,0,0,1,1
26,11,42,47,2,meshcore-like,1,1,1,2,"[[42, 13, 47], [42, 19, 7, 47]]","[42, 13, 47]",1,1,3.95648,0,0,0,1,1
26,12,32,13,2,meshecho,1,1,1,1,"[[32, 7, 47, 13]]","[32, 7, 47, 13]",1,1,4.172288,0,0,0,1,0
26,12,32,13,2,etx-mesh,1,1,1,1,"[[32, 7, 47, 13]]","[32, 7, 47, 13]",1,1,4.172288,0,0,0,1,0
26,12,32,13,2,minhop-mesh,1,1,1,1,"[[32, 7, 47, 13]]","[32, 7, 47, 13]",1,1,4.172288,0,0,0,1,0
26,12,32,13,2,meshcore-like,1,1,1,1,"[[32, 7, 47, 13]]","[32, 7, 47, 13]",1,1,4.172288,0,0,0,1,0
26,13,31,8,2,meshecho,1,1,1,5,"[[31, 13, 5, 8], [31, 13, 8], [31, 20, 8], [31, 34, 43, 8], [31, 45, 8]]","[31, 20, 8]",1,1,3.95648,0,0,0,1,1
26,13,31,8,2,etx-mesh,1,1,1,5,"[[31, 13, 5, 8], [31, 13, 8], [31, 20, 8], [31, 34, 43, 8], [31, 45, 8]]","[31, 20, 8]",1,1,3.95648,0,0,0,1,1
26,13,31,8,2,minhop-mesh,1,1,1,5,"[[31, 13, 5, 8], [31, 13, 8], [31, 20, 8], [31, 34, 43, 8], [31, 45, 8]]","[31, 20, 8]",1,1,3.95648,0,0,0,1,1
26,13,31,8,2,meshcore-like,1,1,1,5,"[[31, 13, 5, 8], [31, 13, 8], [31, 20, 8], [31, 34, 43, 8], [31, 45, 8]]","[31, 13, 8]",1,1,3.95648,0,0,0,1,1
26,14,22,32,2,meshecho,1,1,1,5,"[[22, 11, 28, 32], [22, 17, 2, 32], [22, 17, 32], [22, 32], [22, 44, 32]]","[22, 44, 32]",1,1,3.95648,0,0,0,1,1
26,14,22,32,2,etx-mesh,1,1,1,5,"[[22, 11, 28, 32], [22, 17, 2, 32], [22, 17, 32], [22, 32], [22, 44, 32]]","[22, 44, 32]",1,1,3.95648,0,0,0,1,1
26,14,22,32,2,minhop-mesh,1,1,1,5,"[[22, 11, 28, 32], [22, 17, 2, 32], [22, 17, 32], [22, 32], [22, 44, 32]]","[22, 32]",0,0,3.5968,0,0,0,1,1
26,14,22,32,2,meshcore-like,1,1,1,5,"[[22, 11, 28, 32], [22, 17, 2, 32], [22, 17, 32], [22, 32], [22, 44, 32]]","[22, 32]",0,0,3.5968,0,0,0,1,1
26,15,33,20,2,meshecho,1,1,1,5,"[[33, 6, 20], [33, 8, 5, 20], [33, 8, 20], [33, 20], [33, 45, 16, 20]]","[33, 6, 20]",0,0,3.5968,0,0,0,1,1
26,15,33,20,2,etx-mesh,1,1,1,5,"[[33, 6, 20], [33, 8, 5, 20], [33, 8, 20], [33, 20], [33, 45, 16, 20]]","[33, 20]",0,0,3.5968,0,0,0,1,1
26,15,33,20,2,minhop-mesh,1,1,1,5,"[[33, 6, 20], [33, 8, 5, 20], [33, 8, 20], [33, 20], [33, 45, 16, 20]]","[33, 20]",0,0,3.5968,0,0,0,1,1
26,15,33,20,2,meshcore-like,1,1,1,5,"[[33, 6, 20], [33, 8, 5, 20], [33, 8, 20], [33, 20], [33, 45, 16, 20]]","[33, 20]",0,0,3.5968,0,0,0,1,1
26,16,19,0,2,meshecho,1,1,1,4,"[[19, 0], [19, 6, 0], [19, 15, 0], [19, 49, 0]]","[19, 49, 0]",1,1,3.95648,0,0,0,1,1
26,16,19,0,2,etx-mesh,1,1,1,4,"[[19, 0], [19, 6, 0], [19, 15, 0], [19, 49, 0]]","[19, 0]",0,0,3.5968,0,0,0,1,1
26,16,19,0,2,minhop-mesh,1,1,1,4,"[[19, 0], [19, 6, 0], [19, 15, 0], [19, 49, 0]]","[19, 0]",0,0,3.5968,0,0,0,1,1
26,16,19,0,2,meshcore-like,1,1,1,4,"[[19, 0], [19, 6, 0], [19, 15, 0], [19, 49, 0]]","[19, 0]",0,0,3.5968,0,0,0,1,1
26,17,8,12,2,meshecho,1,1,1,8,"[[8, 2, 33, 12], [8, 4, 12], [8, 12], [8, 17, 12], [8, 18, 1, 12], [8, 27, 3, 12], [8, 27, 12], [8, 27, 37, 12]]","[8, 4, 12]",0,0,3.740672,0,0,0,1,1
26,17,8,12,2,etx-mesh,1,1,1,8,"[[8, 2, 33, 12], [8, 4, 12], [8, 12], [8, 17, 12], [8, 18, 1, 12], [8, 27, 3, 12], [8, 27, 12], [8, 27, 37, 12]]","[8, 12]",1,0,3.740672,0,0,0,1,1
26,17,8,12,2,minhop-mesh,1,1,1,8,"[[8, 2, 33, 12], [8, 4, 12], [8, 12], [8, 17, 12], [8, 18, 1, 12], [8, 27, 3, 12], [8, 27, 12], [8, 27, 37, 12]]","[8, 12]",1,0,3.740672,0,0,0,1,1
26,17,8,12,2,meshcore-like,1,1,1,8,"[[8, 2, 33, 12], [8, 4, 12], [8, 12], [8, 17, 12], [8, 18, 1, 12], [8, 27, 3, 12], [8, 27, 12], [8, 27, 37, 12]]","[8, 12]",1,0,3.740672,0,0,0,1,1
26,18,34,18,2,meshecho,1,1,1,6,"[[34, 4, 17, 18], [34, 15, 10, 18], [34, 15, 41, 18], [34, 18], [34, 31, 18], [34, 42, 18]]","[34, 31, 18]",1,1,3.95648,0,0,0,1,1
26,18,34,18,2,etx-mesh,1,1,1,6,"[[34, 4, 17, 18], [34, 15, 10, 18], [34, 15, 41, 18], [34, 18], [34, 31, 18], [34, 42, 18]]","[34, 18]",0,0,3.5968,0,0,0,1,1
26,18,34,18,2,minhop-mesh,1,1,1,6,"[[34, 4, 17, 18], [34, 15, 10, 18], [34, 15, 41, 18], [34, 18], [34, 31, 18], [34, 42, 18]]","[34, 18]",0,0,3.5968,0,0,0,1,1
26,18,34,18,2,meshcore-like,1,1,1,6,"[[34, 4, 17, 18], [34, 15, 10, 18], [34, 15, 41, 18], [34, 18], [34, 31, 18], [34, 42, 18]]","[34, 18]",0,0,3.5968,0,0,0,1,1
26,19,10,38,2,meshecho,1,1,1,6,"[[10, 23, 7, 38], [10, 23, 19, 38], [10, 23, 38], [10, 23, 39, 38], [10, 38], [10, 46, 38]]","[10, 23, 38]",0,0,3.740672,0,0,0,1,1
26,19,10,38,2,etx-mesh,1,1,1,6,"[[10, 23, 7, 38], [10, 23, 19, 38], [10, 23, 38], [10, 23, 39, 38], [10, 38], [10, 46, 38]]","[10, 38]",0,0,3.668736,0,0,0,1,1
26,19,10,38,2,minhop-mesh,1,1,1,6,"[[10, 23, 7, 38], [10, 23, 19, 38], [10, 23, 38], [10, 23, 39, 38], [10, 38], [10, 46, 38]]","[10, 38]",0,0,3.668736,0,0,0,1,1
26,19,10,38,2,meshcore-like,1,1,1,6,"[[10, 23, 7, 38], [10, 23, 19, 38], [10, 23, 38], [10, 23, 39, 38], [10, 38], [10, 46, 38]]","[10, 38]",0,0,3.668736,0,0,0,1,1
26,20,10,19,2,meshecho,1,1,1,4,"[[10, 3, 19], [10, 4, 19], [10, 4, 37, 19], [10, 32, 2, 19]]","[10, 4, 19]",0,0,3.740672,0,0,0,1,1
26,20,10,19,2,etx-mesh,1,1,1,4,"[[10, 3, 19], [10, 4, 19], [10, 4, 37, 19], [10, 32, 2, 19]]","[10, 4, 19]",0,0,3.740672,0,0,0,1,1
26,20,10,19,2,minhop-mesh,1,1,1,4,"[[10, 3, 19], [10, 4, 19], [10, 4, 37, 19], [10, 32, 2, 19]]","[10, 4, 19]",0,0,3.740672,0,0,0,1,1
26,20,10,19,2,meshcore-like,1,1,1,4,"[[10, 3, 19], [10, 4, 19], [10, 4, 37, 19], [10, 32, 2, 19]]","[10, 3, 19]",0,0,3.668736,0,0,0,1,1
26,21,7,8,2,meshecho,1,1,1,5,"[[7, 5, 8], [7, 8], [7, 16, 8], [7, 16, 45, 8], [7, 20, 8]]","[7, 16, 8]",0,0,3.668736,0,0,0,1,1
26,21,7,8,2,etx-mesh,1,1,1,5,"[[7, 5, 8], [7, 8], [7, 16, 8], [7, 16, 45, 8], [7, 20, 8]]","[7, 8]",0,0,3.668736,0,0,0,1,1
26,21,7,8,2,minhop-mesh,1,1,1,5,"[[7, 5, 8], [7, 8], [7, 16, 8], [7, 16, 45, 8], [7, 20, 8]]","[7, 8]",0,0,3.668736,0,0,0,1,1
26,21,7,8,2,meshcore-like,1,1,1,5,"[[7, 5, 8], [7, 8], [7, 16, 8], [7, 16, 45, 8], [7, 20, 8]]","[7, 8]",0,0,3.668736,0,0,0,1,1
26,22,47,18,2,meshecho,1,1,1,5,"[[47, 31, 18], [47, 41, 10, 18], [47, 42, 18], [47, 44, 2, 18], [47, 49, 21, 18]]","[47, 31, 18]",1,1,3.95648,0,0,0,1,1
26,22,47,18,2,etx-mesh,1,1,1,5,"[[47, 31, 18], [47, 41, 10, 18], [47, 42, 18], [47, 44, 2, 18], [47, 49, 21, 18]]","[47, 31, 18]",1,1,3.95648,0,0,0,1,1
26,22,47,18,2,minhop-mesh,1,1,1,5,"[[47, 31, 18], [47, 41, 10, 18], [47, 42, 18], [47, 44, 2, 18], [47, 49, 21, 18]]","[47, 31, 18]",1,1,3.95648,0,0,0,1,1
26,22,47,18,2,meshcore-like,1,1,1,5,"[[47, 31, 18], [47, 41, 10, 18], [47, 42, 18], [47, 44, 2, 18], [47, 49, 21, 18]]","[47, 31, 18]",1,1,3.95648,0,0,0,1,1
26,23,21,38,2,meshecho,1,1,1,5,"[[21, 34, 38], [21, 37, 3, 38], [21, 37, 23, 38], [21, 39, 38], [21, 43, 38]]","[21, 39, 38]",1,1,3.95648,0,0,0,1,1
