protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,pair_schedule,matched_rreq_timing,discovery_record_count,discovery_candidate_path_total,discovery_multi_candidate_count,discovery_candidate_fingerprints_json,discovery_records_json,scheduled_unicast_flows,scheduled_broadcast_flows,scheduled_distinct_unicast_pairs,observed_distinct_unicast_pairs,scheduled_rate_per_min,scheduled_trace_sha256,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshecho,21,600.0,24,24,0,0.458333,0.458333,0.0,2.451235,2.300823,2.451235,2.35968,2.53952,11,11,0,1276,29,1247,23,91.790336,31.302356,0.052171,36.348973,141.644912,177.993885,16.181262,8.344576,2.300823,9040,53484,62524,0.144584,43740,0.699571,3865,0,1176,48,24,17,0,24,0,0,0.79256,0.977273,0,0,0.0,-1,0,0,0,meshecho_v2_1_23_icc2027_matched_fixed_once,50,8250.0,2.4,unicast,fixed-once,1,24,100,23,"[{""key"":[1,48,11],""candidate_count"":3,""sha256"":""c440bdd9c67d98b83a61cf3839b597a15223ca68530a4740773230a04bf0053a""},{""key"":[3,47,16],""candidate_count"":3,""sha256"":""4d6235967ed0c02d868053929b8e565159b521dfdfdb3b68536e1153867663c9""},{""key"":[4,14,23],""candidate_count"":5,""sha256"":""a66096cedf5e912aed55327cc6bedcc34306a32f946d09fa9aebf6968ca1da02""},{""key"":[6,7,4],""candidate_count"":4,""sha256"":""57f8d2db212821b18d668fe6498d5e6b16a16c6cd57d9075509cd79215eafa14""},{""key"":[6,31,10],""candidate_count"":4,""sha256"":""62606ae89bf906cf7bd3edae119cf50aa2ce2a5b84221442d46b74042f56492f""},{""key"":[12,43,19],""candidate_count"":2,""sha256"":""ced7409d038d942816e0885e4c39d6ebf1b43e29f1572c17c5d599aeb15d8744""},{""key"":[12,44,1],""candidate_count"":3,""sha256"":""1eef403dfc1495c18a8fc891150af488ef47bd6ea25c2a49e7fd971ab5170c19""},{""key"":[14,24,13],""candidate_count"":7,""sha256"":""152959f59bd89e22d69051a3024aa2ecda52550d337f527d936c1dbb913c2e3a""},{""key"":[16,34,8],""candidate_count"":5,""sha256"":""031f63e21125efc68bebb507e47aa171a707cc1ac33d41343f2a388185336524""},{""key"":[19,4,5],""candidate_count"":4,""sha256"":""3cf5cc23b43fa9ff96f0115f73247ac5dedb0eaae0ef8e1d5f7b680a018a470d""},{""key"":[20,40,24],""candidate_count"":6,""sha256"":""1cbe0f2e34f7a929aeabc2a09884c932e4503dac12e3d03215365be891dc8d1a""},{""key"":[26,1,9],""candidate_count"":6,""sha256"":""6a5329e06c444bdbccc2644ccd9ac478999c8fada74eea48d891b68bc4c8b618""},{""key"":[31,6,17],""candidate_count"":5,""sha256"":""3e825a3926489cdc43e9c21cc35a36a420570548c097c114c8945bcfbe83230f""},{""key"":[31,14,21],""candidate_count"":2,""sha256"":""23d36d2cc21d90ad299b3258a24a500632f8dc82c68a16d06c5fbc2f3f0af3d5""},{""key"":[38,39,14],""candidate_count"":2,""sha256"":""b2d8b7bffaa4c7aea2497b8816669b619ffbfc2ff5403eb1d56eeef5aab0f7ca""},{""key"":[39,40,20],""candidate_count"":6,""sha256"":""6c76a7c96cb23c9c52488c5899c3f2b06095fec6933da89f1ab0342d5918ad9c""},{""key"":[42,14,3],""candidate_count"":3,""sha256"":""1267aad052deb11eaf7414fe8fff584b11f9fca53335d0672feca5a69a8755c7""},{""key"":[43,12,6],""candidate_count"":6,""sha256"":""33961906a09a75c4d1b6e6078fa19fbcc28ced7e1aac89b852afffca29759d74""},{""key"":[43,45,15],""candidate_count"":5,""sha256"":""cd850117c9d887f2152e8909503d57a51e3d8d0c60c27227d6e6579d7576edaf""},{""key"":[44,24,22],""candidate_count"":4,""sha256"":""b1e15818027348c7c5668794343901c8cb1ffd95e3c4a24cdf725aa72e8008d2""},{""key"":[47,36,2],""candidate_count"":3,""sha256"":""1fd49b98197694e0f4f10f4112282ab5a3cbeb6cc976aad73433a57734ce8ce2""},{""key"":[47,49,7],""candidate_count"":6,""sha256"":""039bc9fdecedffb6316029ee34fd560d378ecc2c4afd2361c7ac7ac2be81b9cc""},{""key"":[48,14,12],""candidate_count"":1,""sha256"":""ddec37a36c279efb80c02fd0de41ddbe5d0689afbbb58feefc3c2c17cbdb97cc""},{""key"":[49,47,18],""candidate_count"":5,""sha256"":""dd2991cd544388a0d29706173c673e07da806e39a06bc965943b0c18af475c2a""}]","[{""key"":[1,48,11],""started_at"":262.49276469039165,""closed_at"":264.49276469039165,""candidate_paths"":[[1,5,48],[1,26,48],[1,46,48]],""selected_path"":[1,5,48]},{""key"":[3,47,16],""started_at"":387.34624415151796,""closed_at"":389.34624415151796,""candidate_paths"":[[3,14,10,47],[3,33,27,47],[3,44,47]],""selected_path"":[3,44,47]},{""key"":[4,14,23],""started_at"":564.3567389938902,""closed_at"":566.3567389938902,""candidate_paths"":[[4,14],[4,15,14],[4,28,14],[4,38,10,14],[4,48,26,14]],""selected_path"":[4,28,14]},{""key"":[6,7,4],""started_at"":89.08247979673416,""closed_at"":91.08247979673416,""candidate_paths"":[[6,7],[6,34,3,7],[6,34,7],[6,39,7]],""selected_path"":[6,34,7]},{""key"":[6,31,10],""started_at"":237.29639996032392,""closed_at"":239.29639996032392,""candidate_paths"":[[6,21,31],[6,22,13,31],[6,31],[6,35,31]],""selected_path"":[6,35,31]},{""key"":[12,43,19],""started_at"":460.15673380509816,""closed_at"":462.15673380509816,""candidate_paths"":[[12,10,38,43],[12,19,44,43]],""selected_path"":[12,10,38,43]},{""key"":[12,44,1],""started_at"":12.880838196544223,""closed_at"":14.880838196544223,""candidate_paths"":[[12,22,44],[12,47,13,44],[12,47,44]],""selected_path"":[12,47,44]},{""key"":[14,24,13],""started_at"":310.5222978257987,""closed_at"":312.5222978257987,""candidate_paths"":[[14,18,46,24],[14,24],[14,26,32,24],[14,26,34,24],[14,35,24],[14,42,24],[14,42,31,24]],""selected_path"":[14,35,24]},{""key"":[16,34,8],""started_at"":185.29589832027273,""closed_at"":187.29589832027273,""candidate_paths"":[[16,5,34],[16,5,35,34],[16,7,34],[16,21,31,34],[16,39,34]],""selected_path"":[16,39,34]},{""key"":[19,4,5],""started_at"":111.98593693694758,""closed_at"":113.98593693694758,""candidate_paths"":[[19,4],[19,20,4],[19,34,39,4],[19,48,24,4]],""selected_path"":[19,20,4]},{""key"":[20,40,24],""started_at"":586.2724018162786,""closed_at"":588.2724018162786,""candidate_paths"":[[20,6,40],[20,17,40],[20,22,47,40],[20,27,13,40],[20,40],[20,45,40]],""selected_path"":[20,6,40]},{""key"":[26,1,9],""started_at"":211.78507317721403,""closed_at"":213.78507317721403,""candidate_paths"":[[26,1],[26,8,1],[26,9,1],[26,16,36,1],[26,17,30,1],[26,17,45,1]],""selected_path"":[26,9,1]},{""key"":[31,6,17],""started_at"":414.5495212240009,""closed_at"":416.5495212240009,""candidate_paths"":[[31,15,6],[31,15,14,6],[31,16,36,6],[31,28,6],[31,40,6]],""selected_path"":[31,28,6]},{""key"":[31,14,21],""started_at"":512.7059753203175,""closed_at"":514.7059753203175,""candidate_paths"":[[31,14],[31,29,36,14]],""selected_path"":[31,29,36,14]},{""key"":[38,39,14],""started_at"":338.31784196955124,""closed_at"":340.31784196955124,""candidate_paths"":[[38,34,39],[38,41,7,39]],""selected_path"":[38,34,39]},{""key"":[39,40,20],""started_at"":488.93335032532843,""closed_at"":490.93335032532843,""candidate_paths"":[[39,6,40],[39,10,19,40],[39,10,38,40],[39,28,40],[39,40],[39,45,30,40]],""selected_path"":[39,6,40]},{""key"":[42,14,3],""started_at"":60.699904635633864,""closed_at"":62.699904635633864,""candidate_paths"":[[42,10,14],[42,22,13,14],[42,43,44,14]],""selected_path"":[42,10,14]},{""key"":[43,12,6],""started_at"":138.65129283149895,""closed_at"":140.65129283149895,""candidate_paths"":[[43,4,9,12],[43,4,12],[43,12],[43,20,12],[43,28,45,12],[43,49,12]],""selected_path"":[43,4,12]},{""key"":[43,45,15],""started_at"":361.05807270902113,""closed_at"":363.05807270902113,""candidate_paths"":[[43,12,8,45],[43,28,45],[43,30,16,45],[43,33,45],[43,45]],""selected_path"":[43,28,45]},{""key"":[44,24,22],""started_at"":537.3005279008661,""closed_at"":539.3005279008661,""candidate_paths"":[[44,21,24],[44,24],[44,39,24],[44,46,24]],""selected_path"":[44,46,24]},{""key"":[47,36,2],""started_at"":38.85115283296959,""closed_at"":40.85115283296959,""candidate_paths"":[[47,12,8,36],[47,17,29,36],[47,36]],""selected_path"":[47,12,8,36]},{""key"":[47,49,7],""started_at"":163.71929738070637,""closed_at"":165.71929738070637,""candidate_paths"":[[47,1,9,49],[47,1,49],[47,12,49],[47,16,36,49],[47,40,17,49],[47,49]],""selected_path"":[47,1,49]},{""key"":[48,14,12],""started_at"":287.4925043590831,""closed_at"":289.4925043590831,""candidate_paths"":[[48,2,14]],""selected_path"":[48,2,14]},{""key"":[49,47,18],""started_at"":438.4172121881401,""closed_at"":440.4172121881401,""candidate_paths"":[[49,13,47],[49,23,47],[49,33,27,47],[49,33,47],[49,47]],""selected_path"":[49,13,47]}]",24,0,24,24,2.4,d8f35cd2dedeff8683567ecaa706725470f4ad280033c9cc78de336260bb6ef8,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,17,17,0.7083333333333334,0.04081632653061224,0,2.0588235294117645,0.4211618150512333,0.9974170576403413,0.9999885049868048,0.9999999739536434,0.9999999999999297,0.19020408163265307,0.05877551020408163
meshecho-budgeted,21,600.0,24,24,0,0.333333,0.333333,0.0,2.458592,2.305728,2.458592,2.381261,2.571891,8,8,0,1255,22,1233,17,90.27968,30.10876,0.050181,35.750753,139.141125,174.891878,21.861485,11.28496,2.305728,8585,52910,61495,0.139605,43210,0.702659,4191,0,1176,40,24,13,0,24,0,0,0.764506,0.98247,0,0,0.0,-1,0,0,0,meshecho_v2_1_23_icc2027_matched_fixed_once,50,8250.0,2.4,unicast,fixed-once,1,24,104,23,"[{""key"":[1,48,11],""candidate_count"":4,""sha256"":""a71639b40418422d5b480a882698a74b752eed6db362e6adfd57002c022abf14""},{""key"":[3,47,16],""candidate_count"":5,""sha256"":""4190f2407971f6fa01184165f2525684046dbab94fdc4519d5a2e5a81339f303""},{""key"":[4,14,23],""candidate_count"":7,""sha256"":""065a563dc2cc7eb6232abdbe7891190f3c7e643d3af366b0e5370c6af6dea29f""},{""key"":[6,7,4],""candidate_count"":4,""sha256"":""c9878859286f1b70c5e3267586d526e5f0ea3130e9eaaa764b0a18744976c30a""},{""key"":[6,31,10],""candidate_count"":3,""sha256"":""65bce6c25300e3ba36b2978e8bf94714cd333be4c9cb8a1cc7a9f3ee1dc6c405""},{""key"":[12,43,19],""candidate_count"":1,""sha256"":""e1a93a3956b6c811675912ada3f1c455bbef15598246199b613fb12f993b5e7c""},{""key"":[12,44,1],""candidate_count"":3,""sha256"":""1eef403dfc1495c18a8fc891150af488ef47bd6ea25c2a49e7fd971ab5170c19""},{""key"":[14,24,13],""candidate_count"":6,""sha256"":""db1ae9658a0bbfd8673b7026c4e6c7208da1f1c5c9ae4c5d9337deb60f27b0d2""},{""key"":[16,34,8],""candidate_count"":5,""sha256"":""83e7e51d1708e2f482067b0e720b3891581476f873c2a2688395b26275af61b3""},{""key"":[19,4,5],""candidate_count"":4,""sha256"":""573b0cfaa1c37e52b6eadfdeb8173bf52f3d5d6e0f3c851f93c45f4fdc511aef""},{""key"":[20,40,24],""candidate_count"":5,""sha256"":""ca109ea305d1ce53026e493a5176a712b1770c0bdafe06dbf00cea5e2061c53e""},{""key"":[26,1,9],""candidate_count"":7,""sha256"":""10a2d3b2829dabf8900455affeb2f50ced1f437916d789421953e99f7b1eedb8""},{""key"":[31,6,17],""candidate_count"":6,""sha256"":""1f6a2dac12fcdaf5ff4027221f5c7a6739f30ec38209b222040f4d2b3f5330de""},{""key"":[31,14,21],""candidate_count"":2,""sha256"":""bdd7f99431340dcdf40b1c3d485f7c1942a7019dfcf7df8ae6c2ad5ee1fb7d64""},{""key"":[38,39,14],""candidate_count"":3,""sha256"":""8cdade9fc4e4641b1a3200bba1c35c87118a288b533f2681f0982508d8e0302b""},{""key"":[39,40,20],""candidate_count"":5,""sha256"":""2d6435041e96c1f19e9a875d554db36d17ed2841144e63ea10d0b93292180e0a""},{""key"":[42,14,3],""candidate_count"":2,""sha256"":""b56e4eadc8d69f9fb8d2173685eef52032a302243b18a0339f2cc3b5e14d0961""},{""key"":[43,12,6],""candidate_count"":5,""sha256"":""db3b4a9fa77dc27ac5863596089ad24f624cb0c38a8aaad8553f4c2980e51cf8""},{""key"":[43,45,15],""candidate_count"":4,""sha256"":""e426962062a225db8526a679503ebc1d7f4d684d09acd1fb572ee30b114b75c0""},{""key"":[44,24,22],""candidate_count"":5,""sha256"":""5792aa68cffc8abe73ca7308a75df4d36f629a00671259cca3fec34d8d3a4965""},{""key"":[47,36,2],""candidate_count"":2,""sha256"":""fe4f05925d5d40495518ce27a40904d0f0fc67a2e080f33fff11f0a8b77d8b58""},{""key"":[47,49,7],""candidate_count"":4,""sha256"":""fb157b7ea508e162709612a708ff7ab5bc5e271d0251bfa20dd64c113e5fec5e""},{""key"":[48,14,12],""candidate_count"":6,""sha256"":""0e903937c5331161dcaf879b18a808e60fc186099d2570d5bdec132544a21f0d""},{""key"":[49,47,18],""candidate_count"":6,""sha256"":""0be5872058f387e7c97f1376a91838a5ccca1866e25737342820056d801ab927""}]","[{""key"":[1,48,11],""started_at"":262.49276469039165,""closed_at"":264.49276469039165,""candidate_paths"":[[1,5,48],[1,26,48],[1,27,22,48],[1,46,48]],""selected_path"":[1,5,48]},{""key"":[3,47,16],""started_at"":387.34624415151796,""closed_at"":389.34624415151796,""candidate_paths"":[[3,21,38,47],[3,33,10,47],[3,33,27,47],[3,44,47],[3,47]],""selected_path"":[3,44,47]},{""key"":[4,14,23],""started_at"":564.3567389938902,""closed_at"":566.3567389938902,""candidate_paths"":[[4,14],[4,15,14],[4,23,14],[4,28,14],[4,43,27,14],[4,43,47,14],[4,48,26,14]],""selected_path"":[4,14]},{""key"":[6,7,4],""started_at"":89.08247979673416,""closed_at"":91.08247979673416,""candidate_paths"":[[6,3,7],[6,7],[6,34,7],[6,39,7]],""selected_path"":[6,34,7]},{""key"":[6,31,10],""started_at"":237.29639996032392,""closed_at"":239.29639996032392,""candidate_paths"":[[6,21,31],[6,31],[6,35,31]],""selected_path"":[6,31]},{""key"":[12,43,19],""started_at"":460.15673380509816,""closed_at"":462.15673380509816,""candidate_paths"":[[12,19,44,43]],""selected_path"":[12,19,44,43]},{""key"":[12,44,1],""started_at"":12.880838196544223,""closed_at"":14.880838196544223,""candidate_paths"":[[12,22,44],[12,47,13,44],[12,47,44]],""selected_path"":[12,22,44]},{""key"":[14,24,13],""started_at"":310.5222978257987,""closed_at"":312.5222978257987,""candidate_paths"":[[14,3,24],[14,3,34,24],[14,24],[14,26,32,24],[14,42,24],[14,46,24]],""selected_path"":[14,24]},{""key"":[16,34,8],""started_at"":185.29589832027273,""closed_at"":187.29589832027273,""candidate_paths"":[[16,5,34],[16,7,34],[16,19,44,34],[16,34],[16,39,34]],""selected_path"":[16,39,34]},{""key"":[19,4,5],""started_at"":111.98593693694758,""closed_at"":113.98593693694758,""candidate_paths"":[[19,12,4],[19,20,4],[19,45,1,4],[19,45,28,4]],""selected_path"":[19,20,4]},{""key"":[20,40,24],""started_at"":586.2724018162786,""closed_at"":588.2724018162786,""candidate_paths"":[[20,6,40],[20,17,40],[20,37,33,40],[20,40],[20,45,40]],""selected_path"":[20,40]},{""key"":[26,1,9],""started_at"":211.78507317721403,""closed_at"":213.78507317721403,""candidate_paths"":[[26,1],[26,8,1],[26,9,1],[26,16,36,1],[26,17,40,1],[26,17,45,1],[26,33,37,1]],""selected_path"":[26,1]},{""key"":[31,6,17],""started_at"":414.5495212240009,""closed_at"":416.5495212240009,""candidate_paths"":[[31,6],[31,15,6],[31,15,14,6],[31,23,16,6],[31,28,6],[31,40,6]],""selected_path"":[31,6]},{""key"":[31,14,21],""started_at"":512.7059753203175,""closed_at"":514.7059753203175,""candidate_paths"":[[31,29,16,14],[31,29,36,14]],""selected_path"":[31,29,16,14]},{""key"":[38,39,14],""started_at"":338.31784196955124,""closed_at"":340.31784196955124,""candidate_paths"":[[38,34,39],[38,39],[38,41,7,39]],""selected_path"":[38,34,39]},{""key"":[39,40,20],""started_at"":488.93335032532843,""closed_at"":490.93335032532843,""candidate_paths"":[[39,6,40],[39,10,19,40],[39,10,38,40],[39,28,40],[39,40]],""selected_path"":[39,6,40]},{""key"":[42,14,3],""started_at"":60.699904635633864,""closed_at"":62.699904635633864,""candidate_paths"":[[42,10,14],[42,22,13,14]],""selected_path"":[42,10,14]},{""key"":[43,12,6],""started_at"":138.65129283149895,""closed_at"":140.65129283149895,""candidate_paths"":[[43,1,12],[43,4,9,12],[43,4,12],[43,4,36,12],[43,20,12]],""selected_path"":[43,4,12]},{""key"":[43,45,15],""started_at"":361.05807270902113,""closed_at"":363.05807270902113,""candidate_paths"":[[43,16,36,45],[43,16,45],[43,28,45],[43,45]],""selected_path"":[43,45]},{""key"":[44,24,22],""started_at"":537.3005279008661,""closed_at"":539.3005279008661,""candidate_paths"":[[44,9,20,24],[44,21,24],[44,24],[44,39,24],[44,46,24]],""selected_path"":[44,24]},{""key"":[47,36,2],""started_at"":38.85115283296959,""closed_at"":40.85115283296959,""candidate_paths"":[[47,12,8,36],[47,12,9,36]],""selected_path"":[47,12,8,36]},{""key"":[47,49,7],""started_at"":163.71929738070637,""closed_at"":165.71929738070637,""candidate_paths"":[[47,1,9,49],[47,1,49],[47,16,36,49],[47,49]],""selected_path"":[47,49]},{""key"":[48,14,12],""started_at"":287.4925043590831,""closed_at"":289.4925043590831,""candidate_paths"":[[48,2,14],[48,4,36,14],[48,6,17,14],[48,14],[48,23,14],[48,25,15,14]],""selected_path"":[48,23,14]},{""key"":[49,47,18],""started_at"":438.4172121881401,""closed_at"":440.4172121881401,""candidate_paths"":[[49,2,21,47],[49,13,47],[49,23,47],[49,33,27,47],[49,33,47],[49,47]],""selected_path"":[49,47]}]",24,0,24,24,2.4,d8f35cd2dedeff8683567ecaa706725470f4ad280033c9cc78de336260bb6ef8,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,13,10,0.5416666666666666,0.034013605442176874,0,1.8461538461538463,0.4211618150512333,0.9974170576403413,0.9999885049868048,0.9999999739536434,0.9999999999999297,0.19020408163265307,0.05877551020408163
