protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
smart-calm,2,600.0,15,8,7,0.375,0.625,1.0,2.698283,2.450495,2.698283,2.687744,2.831616,5,3,343,573,206,367,10,41.219328,15.161247,0.025269,16.322854,63.702311,80.025165,0.231287,0.119131,0.132935,4355,23722,28077,0.155109,19372,0.68996,2394,374,344,13,8,5,0,8,25,1,0.790417,0.640489,4,28,1.557008,2,2,4,2,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,5,0.625,0.0377906976744186,0,2.0,0.3719341264688532,0.9980198429511135,0.9999891406125693,0.99999998376135,0.9999999999999913,0.1730612244897959,0.054693877551020405
smart-calm-static,2,600.0,15,8,7,0.625,0.625,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,5,5,343,613,196,417,10,44.096768,16.109439,0.026849,17.46232,68.367571,85.829891,0.246638,0.126715,0.147271,4602,25435,30037,0.153211,21005,0.699304,2322,321,392,15,8,6,0,8,0,0,0.791417,0.680261,0,0,0.0,1,0,8,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,0.75,0.03826530612244898,0,2.0,0.3719341264688532,0.9980198429511135,0.9999891406125693,0.99999998376135,0.9999999999999913,0.1730612244897959,0.054693877551020405
smart-calm-no-fallback,2,600.0,15,8,7,0.5,0.625,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,5,4,343,543,177,366,10,39.061248,14.496236,0.02416,15.468254,60.04688,75.515134,0.217623,0.112568,0.138386,4029,22578,26607,0.151426,18258,0.68621,2138,314,344,12,8,5,0,8,0,1,0.795382,0.674033,2,28,4.595003,1,2,6,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,5,0.625,0.03488372093023256,0,2.0,0.3719341264688532,0.9980198429511135,0.9999891406125693,0.99999998376135,0.9999999999999913,0.1730612244897959,0.054693877551020405
smart-calm-no-confidence,2,600.0,15,8,7,0.0,0.125,0.994169,0.0,2.3015,0.0,2.3015,0.0,1,0,341,565,209,356,2,40.64384,13.643778,0.02274,16.094961,62.37951,78.47447,0.23013,0.11919,0.104941,3472,24213,27685,0.125411,19691,0.711252,2275,351,344,10,8,3,0,8,25,1,0.587993,0.630088,5,28,-8.824014,1,2,4,2,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,1,0.375,0.029069767441860465,0,1.3333333333333333,0.3719341264688532,0.9980198429511135,0.9999891406125693,0.99999998376135,0.9999999999999913,0.1730612244897959,0.054693877551020405
meshtastic-like,3,600.0,6,2,4,0.0,1.0,0.994898,0.0,0.586637,0.0,1.049868,0.0,2,0,195,97,94,3,3,6.977792,3.560839,0.005935,2.763206,11.191244,13.95445,0.071561,0.035784,0.118624,988,3765,4753,0.207869,3378,0.710709,637,270,0,0,0,0,0,0,0,0,0.0,0.030928,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
meshcore-like,3,600.0,6,2,4,0.5,1.0,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,2,1,196,310,204,106,4,22.30016,6.730921,0.011218,8.830863,34.079868,42.910732,0.217821,0.113199,0.149182,1732,13458,15190,0.114022,10882,0.716392,920,0,98,4,2,2,0,2,0,0,0.0,0.341935,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,1.0,0.04081632653061224,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
calm-mesh,3,600.0,6,2,4,1.0,1.0,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,2,2,196,177,71,106,4,12.732672,4.916275,0.008194,5.042138,19.719769,24.761907,0.12506,0.064306,0.122293,1668,7005,8673,0.192321,5720,0.659518,891,190,98,4,2,2,0,2,0,0,0.795,0.59887,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,1.0,0.04081632653061224,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm,3,600.0,6,2,4,0.5,0.5,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,1,1,196,181,77,104,2,13.020416,4.81615,0.008027,5.156085,20.247912,25.403996,0.128954,0.066093,0.116471,1427,7442,8869,0.160898,6215,0.700755,761,181,98,4,2,2,0,2,0,0,0.79,0.574586,4,22,1.468278,1,1,1,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,1.0,0.04081632653061224,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm-static,3,600.0,6,2,4,1.0,1.0,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,2,2,196,177,71,106,4,12.732672,4.916275,0.008194,5.042138,19.719769,24.761907,0.12506,0.064306,0.122293,1668,7005,8673,0.192321,5720,0.659518,891,190,98,4,2,2,0,2,0,0,0.795,0.59887,0,0,0.0,1,0,2,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,1.0,0.04081632653061224,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm-no-fallback,3,600.0,6,2,4,0.5,0.5,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,1,1,196,181,77,104,2,13.020416,4.81615,0.008027,5.156085,20.247912,25.403996,0.128954,0.066093,0.116471,1427,7442,8869,0.160898,6215,0.700755,761,181,98,4,2,2,0,2,0,0,0.79,0.574586,4,22,1.468278,1,1,1,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,2,2,1.0,0.04081632653061224,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
smart-calm-no-confidence,3,600.0,6,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,196,176,75,101,0,12.660736,4.481732,0.00747,5.013651,19.636635,24.650287,0.125767,0.064596,0.102493,1209,7415,8624,0.14019,6187,0.717417,776,191,98,3,2,1,0,2,0,0,0.649697,0.573864,3,22,-2.25525,2,1,1,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,1,1,0.5,0.030612244897959183,0,2.0,0.6913896019424071,0.9988697881081403,0.9999941366787475,0.9999999862602522,0.9999999999999774,0.1510204081632653,0.035918367346938776
meshtastic-like,4,600.0,8,6,2,0.5,1.0,1.0,0.947744,0.96096,0.947744,1.254069,1.397276,6,3,98,142,131,11,11,10.214912,5.13658,0.008561,4.045105,16.343079,20.388185,0.201863,0.101138,0.169031,1637,5321,6958,0.235269,4681,0.672751,980,373,0,0,0,0,0,0,0,0,0.0,0.077465,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshcore-like,4,600.0,8,6,2,0.666667,0.666667,1.0,2.377664,2.251776,2.377664,2.287744,2.431616,4,4,98,417,107,310,7,29.997312,9.18453,0.015308,11.878936,45.872608,57.751544,0.566192,0.294091,0.187211,2647,17786,20433,0.129545,14283,0.699016,1304,0,294,9,6,4,0,6,0,0,0.0,0.743405,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,0.6666666666666666,0.030612244897959183,0,1.75,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
calm-mesh,4,600.0,8,6,2,1.0,1.0,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,6,6,98,379,61,318,12,27.263744,9.894481,0.016491,10.796443,42.087586,52.884029,0.5085,0.262151,0.232678,3340,15231,18571,0.17985,12258,0.660061,1326,94,294,12,6,6,0,6,0,0,0.795,0.83905,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,1.0,0.04081632653061224,0,2.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm,4,600.0,8,6,2,0.833333,0.833333,1.0,2.394778,2.236518,2.394778,2.402842,2.604262,5,5,98,372,54,318,11,26.760192,9.819541,0.016366,10.597036,41.422518,52.019554,0.505044,0.259808,0.223708,3065,15163,18228,0.168148,12408,0.680711,1234,96,294,13,6,5,0,6,0,0,0.787273,0.854839,2,26,9.983187,1,2,4,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,5,0.8333333333333334,0.04421768707482993,0,2.2,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm-static,4,600.0,8,6,2,1.0,1.0,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,6,6,98,379,61,318,12,27.263744,9.894481,0.016491,10.796443,42.087586,52.884029,0.5085,0.262151,0.232678,3340,15231,18571,0.17985,12258,0.660061,1326,94,294,12,6,6,0,6,0,0,0.795,0.83905,0,0,0.0,1,0,6,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,6,6,1.0,0.04081632653061224,0,2.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm-no-fallback,4,600.0,8,6,2,0.833333,0.833333,1.0,2.394778,2.236518,2.394778,2.402842,2.604262,5,5,98,372,54,318,11,26.760192,9.819541,0.016366,10.597036,41.422518,52.019554,0.505044,0.259808,0.223708,3065,15163,18228,0.168148,12408,0.680711,1234,96,294,13,6,5,0,6,0,0,0.787273,0.854839,2,26,9.983187,1,2,4,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,5,5,0.8333333333333334,0.04421768707482993,0,2.2,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
smart-calm-no-confidence,4,600.0,8,6,2,0.333333,0.5,1.0,2.431616,2.421077,2.431616,2.647744,2.431616,3,2,98,364,54,310,6,26.184704,8.707633,0.014513,10.369143,40.424915,50.794058,0.507941,0.261847,0.192741,2487,15349,17836,0.139437,12596,0.706212,1217,96,294,10,6,3,0,6,0,0,0.66108,0.851648,4,26,-1.268264,1,1,4,1,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,3,0.5,0.034013605442176874,0,2.0,0.28301472377200365,0.995908492013714,0.9999826095355685,0.9999999908889347,0.9999999999999802,0.21387755102040817,0.06938775510204082
meshtastic-like,5,600.0,10,5,5,0.2,1.0,1.0,0.143872,0.580277,0.143872,0.934688,0.143872,5,1,245,132,126,6,6,9.495552,5.12646,0.008544,3.760239,15.306355,19.066594,0.077506,0.0386,0.137499,1737,4731,6468,0.268553,4221,0.652597,1140,463,0,0,0,0,0,0,0,0,0.0,0.045455,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshcore-like,5,600.0,10,5,5,0.8,0.8,1.0,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,245,520,258,262,8,37.40672,11.253274,0.018755,14.813061,57.242345,72.055406,0.289379,0.150228,0.143664,3285,22195,25480,0.128925,17865,0.701138,1714,0,245,9,5,4,0,5,0,0,0.0,0.503846,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.036734693877551024,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
calm-mesh,5,600.0,10,5,5,0.8,0.8,0.991837,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,243,364,102,262,8,26.184704,9.14008,0.015233,10.369143,40.354007,50.72315,0.205357,0.106011,0.13326,2731,15105,17836,0.153117,12286,0.688832,1210,227,245,9,5,4,0,5,0,0,0.825,0.71978,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.036734693877551024,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm,5,600.0,10,5,5,0.6,0.8,1.0,2.503552,2.385508,2.503552,2.519431,2.625843,4,3,245,400,138,262,9,28.7744,10.219708,0.017033,11.394662,44.63783,56.032493,0.225937,0.116026,0.146674,2869,16731,19600,0.146378,13831,0.705663,1408,273,245,8,5,3,0,5,27,1,0.781429,0.655,2,25,5.444981,1,2,3,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,3,3,0.6,0.0326530612244898,0,2.3333333333333335,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm-static,5,600.0,10,5,5,0.8,0.8,0.991837,2.431616,2.287744,2.431616,2.287744,2.431616,4,4,243,364,102,262,8,26.184704,9.14008,0.015233,10.369143,40.354007,50.72315,0.205357,0.106011,0.13326,2731,15105,17836,0.153117,12286,0.688832,1210,227,245,9,5,4,0,5,0,0,0.825,0.71978,0,0,0.0,1,0,5,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.036734693877551024,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm-no-fallback,5,600.0,10,5,5,0.6,0.6,1.0,2.031616,1.887744,2.031616,1.887744,2.031616,3,3,245,357,99,258,6,25.681152,8.714117,0.014524,10.169736,39.637591,49.807328,0.200836,0.103553,0.14393,2642,14851,17493,0.151032,12136,0.693763,1306,236,244,8,5,4,0,5,0,1,0.8,0.722689,1,25,5.49838,0,5,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,4,0.8,0.03278688524590164,0,2.0,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
smart-calm-no-confidence,5,600.0,10,5,5,0.6,0.8,0.995918,2.431616,2.34954,2.431616,2.497851,2.431616,4,3,244,402,142,260,8,28.918272,9.880074,0.016467,11.451636,44.720964,56.1726,0.227419,0.117078,0.148485,2713,16985,19698,0.13773,14009,0.711189,1305,264,245,7,5,4,0,5,27,1,0.741175,0.646766,2,25,5.202034,1,2,3,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,4,3,0.8,0.02857142857142857,0,1.75,0.2822315004438399,0.9963485573701147,0.9999854015505868,0.9999999883075305,0.9999999999999882,0.20326530612244897,0.06612244897959184
meshtastic-like,6,600.0,10,5,5,0.4,1.0,1.0,0.143872,0.608989,0.143872,0.998071,0.143872,5,2,245,180,175,5,5,12.94848,6.641542,0.011069,5.127598,20.795615,25.923213,0.104952,0.052423,0.126741,1872,6948,8820,0.212245,6230,0.706349,1262,467,0,0,0,0,0,0,0,0,0.0,0.027778,0,0,0.0,-1,0,0,0,meshecho_v2_1_15_icc2027_calibrated_multihop,50,8250.0,1.0,mixed,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,0,0,0.0,0.0,0,0.0,0.4490628817025776,0.9982897552412866,0.9999940431524645,0.9999999923047626,0.9999999999999774,0.17714285714285713,0.053061224489795916
