protocol,metric,n,mean,sd,ci95_low,ci95_high
meshtastic-like,unicast_pdr,20,0.6955987,0.076399867,0.659842873,0.731354527
meshtastic-like,destination_unicast_pdr,20,1.0,0.0,1.0,1.0
meshtastic-like,broadcast_coverage,20,0.9946387,0.006412741,0.991637479,0.997639921
meshtastic-like,avg_delay_s,20,0.5429307,0.253687841,0.4242025,0.6616589
meshtastic-like,mean_delivery_delay_s,20,0.68183505,0.085767016,0.641695312,0.721974788
meshtastic-like,unicast_delivery_delay_s,20,0.65796715,0.195695815,0.566379742,0.749554558
meshtastic-like,unicast_ack_delay_s,20,0.5429307,0.253687841,0.4242025,0.6616589
meshtastic-like,p95_unicast_delivery_delay_s,20,1.80998445,0.446832702,1.600862712,2.019106188
meshtastic-like,p95_unicast_ack_delay_s,20,1.67246725,0.734716603,1.328613247,2.016321253
meshtastic-like,tx_count,20,539.05,99.686601011,492.395770787,585.704229213
meshtastic-like,data_tx,20,512.95,96.528956659,467.77357685,558.12642315
meshtastic-like,control_tx,20,26.1,6.323723087,23.140440507,29.059559493
meshtastic-like,ack_tx,20,26.1,6.323723087,23.140440507,29.059559493
meshtastic-like,total_airtime_s,20,38.7771008,7.17105533,35.420982167,42.133219433
meshtastic-like,channel_busy_time_s,20,29.47226905,4.821231689,27.215889095,31.728649005
meshtastic-like,channel_busy_ratio,20,0.0491203,0.008035405,0.045359658,0.052880942
meshtastic-like,tx_energy_j,20,15.3557319,2.839737892,14.02670893,16.68475487
meshtastic-like,rx_energy_j,20,63.7045118,11.673587018,58.24116769,69.16785591
meshtastic-like,total_energy_j,20,79.0602437,14.513111729,72.267976391,85.852511009
meshtastic-like,energy_per_delivery_j,20,0.0797334,0.011513425,0.074345013,0.085121787
meshtastic-like,airtime_per_delivery_s,20,0.0390975,0.005625207,0.036464852,0.041730148
meshtastic-like,rx_attempts,20,26408.55,4890.073247487,24119.951574107,28697.148425893
meshtastic-like,packet_reception_ratio,20,0.3063901,0.020641424,0.296729727,0.316050473
