protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
smart-calm-no-confidence,10,1200.0,119,119,0,0.957983,0.966387,0.0,3.219391,2.925299,3.219391,15.246784,15.493568,115,114,0,949,138,811,128,234.198016,83.075869,0.06923,92.742414,308.299468,401.041882,3.517911,2.054369,2.925299,13902,32256,46158,0.301183,12825,0.27785,174,0,668,15,14,12,90,29,16,6,0.93291,0.854584,7,157,148.504144,0,116,3,0
meshtastic-like,11,1200.0,123,123,0,0.821138,0.926829,0.0,0.664936,0.547121,0.664936,2.81257,1.968266,114,101,0,4622,4491,131,131,1140.635648,186.846911,0.155706,451.691717,1514.629971,1966.321688,19.468532,11.293422,0.547121,13845,212633,226478,0.061132,121130,0.534842,2854,1926,0,0,0,0,0,0,0,0,0.0,0.028343,0,0,0.0,-1,0,0,0
meshcore-like,11,1200.0,123,123,0,0.829268,0.845528,0.0,0.80195,0.549236,0.80195,2.493568,2.740352,104,102,0,913,108,805,104,225.313792,70.99756,0.059165,89.224262,298.174925,387.399186,3.798031,2.208959,0.549236,11614,33123,44737,0.259606,14748,0.32966,239,0,687,14,15,14,94,29,0,0,0.0,0.881709,0,0,0.0,-1,0,0,0
calm-mesh,11,1200.0,123,123,0,0.943089,0.95935,0.0,0.801342,0.549341,0.801342,2.493568,2.740352,118,116,0,1082,163,919,118,267.020288,80.910992,0.067426,105.740034,347.195496,452.93553,3.904617,2.301899,0.549341,13218,39800,53018,0.249312,16531,0.3118,262,10,785,16,17,16,106,17,41,9,0.948835,0.849353,0,0,0.0,-1,0,0,0
smart-calm,11,1200.0,123,123,0,0.943089,0.96748,0.0,5.35358,4.911023,5.35358,15.246784,15.493568,119,116,0,1118,245,873,123,275.904512,88.477488,0.073731,109.258187,366.026979,475.285165,4.097286,2.378487,4.911023,13402,41380,54782,0.244642,19094,0.348545,395,48,736,14,16,12,80,43,138,8,0.958526,0.780859,3,163,143.364557,0,122,1,0
smart-calm-static,11,1200.0,123,123,0,0.97561,0.99187,0.0,1.541083,1.277126,1.541083,2.493568,2.740352,122,120,0,1102,175,927,126,271.955968,85.232738,0.071027,107.694563,355.365591,463.060155,3.858835,2.2663,1.277126,13868,40130,53998,0.256824,16849,0.31203,262,10,785,16,17,16,106,17,41,9,0.949697,0.841198,0,0,0.0,1,0,123,0
smart-calm-no-fallback,11,1200.0,123,123,0,0.731707,0.739837,0.0,1.919806,1.492514,1.919806,8.870176,15.493568,91,90,0,947,103,844,94,233.704448,69.412735,0.057844,92.546961,305.74107,398.288032,4.425423,2.596716,1.492514,10675,35728,46403,0.23005,15863,0.341853,348,0,736,14,16,12,80,43,0,8,0.95385,0.891235,12,161,73.731089,2,70,26,27
smart-calm-no-confidence,11,1200.0,123,123,0,0.943089,0.96748,0.0,5.35358,4.911023,5.35358,15.246784,15.493568,119,116,0,1118,245,873,123,275.904512,88.477488,0.073731,109.258187,366.026979,475.285165,4.097286,2.378487,4.911023,13402,41380,54782,0.244642,19094,0.348545,395,48,736,14,16,12,80,43,138,8,0.958526,0.780859,3,163,136.177355,0,122,1,0
meshtastic-like,12,1200.0,134,134,0,0.813433,0.955224,0.0,0.803031,0.680236,0.803031,2.983402,2.729437,128,109,0,5122,4968,154,154,1264.027648,220.627756,0.183856,500.554949,1694.690819,2195.245767,20.139869,11.596584,0.680236,16138,234840,250978,0.0643,137251,0.546865,3758,2311,0,0,0,0,0,0,0,0,0.0,0.030066,0,0,0.0,-1,0,0,0
meshcore-like,12,1200.0,134,134,0,0.813433,0.843284,0.0,0.782146,0.525147,0.782146,2.493568,2.740352,113,109,0,933,119,814,113,230.249472,75.891557,0.063243,91.178791,305.715906,396.894697,3.641236,2.11238,0.525147,12622,33095,45717,0.27609,14553,0.318328,235,0,687,14,15,14,105,29,0,0,0.0,0.872454,0,0,0.0,-1,0,0,0
calm-mesh,12,1200.0,134,134,0,0.813433,0.843284,0.0,0.782146,0.525147,0.782146,2.493568,2.740352,113,109,0,982,119,863,113,242.341888,78.581529,0.065485,95.967388,320.017766,415.985154,3.816378,2.22332,0.525147,12781,35337,48118,0.265618,15403,0.320109,318,0,735,15,15,14,105,29,0,7,0.945011,0.878819,0,0,0.0,-1,0,0,0
smart-calm,12,1200.0,134,134,0,0.902985,0.932836,0.0,3.795303,3.427069,3.795303,15.246784,15.493568,125,121,0,951,160,791,140,234.691584,90.14165,0.075118,92.937867,319.321547,412.259414,3.407103,1.9396,3.427069,14789,31810,46599,0.317367,14766,0.316874,242,0,637,14,13,11,95,39,28,5,0.934591,0.831756,3,174,147.636384,0,133,0,1
smart-calm-static,12,1200.0,134,134,0,0.940299,0.955224,0.0,3.932646,3.296189,3.932646,15.246784,15.493568,128,126,0,1902,1017,885,135,469.383168,109.52388,0.09127,185.875735,606.960907,792.836642,6.292354,3.725263,3.296189,15117,78081,93198,0.162203,36425,0.390835,627,247,735,15,15,13,96,38,892,7,0.943255,0.4653,0,0,0.0,1,0,134,0
smart-calm-no-fallback,12,1200.0,134,134,0,0.731343,0.753731,0.0,0.897256,0.638481,0.897256,2.493568,2.740352,101,98,0,930,123,807,107,229.50912,72.930124,0.060775,90.885612,300.213254,391.098866,3.990805,2.34193,0.638481,11810,33760,45570,0.259162,14200,0.311609,192,0,686,14,14,12,94,40,0,6,0.934786,0.867742,9,174,79.529043,1,42,58,34
smart-calm-no-confidence,12,1200.0,134,134,0,0.902985,0.932836,0.0,3.795303,3.427069,3.795303,15.246784,15.493568,125,121,0,951,160,791,140,234.691584,90.14165,0.075118,92.937867,319.321547,412.259414,3.407103,1.9396,3.427069,14789,31810,46599,0.317367,14766,0.316874,242,0,637,14,13,11,95,39,28,5,0.934591,0.831756,3,174,139.609575,0,133,0,1
meshtastic-like,13,1200.0,111,111,0,0.774775,0.954955,0.0,0.573571,0.719685,0.573571,3.277851,0.493568,106,86,0,4347,4231,116,116,1072.770048,179.114053,0.149262,424.816939,1425.086063,1849.903002,21.5105,12.47407,0.719685,12579,200424,213003,0.059056,114542,0.537748,2909,1732,0,0,0,0,0,0,0,0,0.0,0.026685,0,0,0.0,-1,0,0,0
meshcore-like,13,1200.0,111,111,0,0.765766,0.792793,0.0,0.863627,0.604227,0.863627,2.493568,2.740352,88,85,0,981,95,886,88,242.095104,71.506004,0.059588,95.869661,323.65824,419.527901,4.935622,2.848178,0.604227,10434,37635,48069,0.217063,18662,0.388234,366,0,783,15,16,14,81,30,0,0,0.0,0.90316,0,0,0.0,-1,0,0,0
calm-mesh,13,1200.0,111,111,0,0.873874,0.918919,0.0,0.864172,0.671962,0.864172,2.493568,2.740352,102,97,0,1166,214,952,102,287.750144,81.727305,0.068106,113.949057,375.799218,489.748275,5.048951,2.966496,0.671962,11930,45204,57134,0.208807,20579,0.360188,437,66,834,16,18,16,92,19,106,11,0.944745,0.816467,0,0,0.0,-1,0,0,0
smart-calm,13,1200.0,111,111,0,0.918919,0.954955,0.0,4.388288,4.309226,4.388288,15.246784,15.493568,106,102,0,1124,316,808,110,277.385216,84.627801,0.070523,109.844546,370.959233,480.803779,4.713763,2.719463,4.309226,12257,42819,55076,0.222547,21139,0.383815,417,53,685,13,14,11,75,36,217,6,0.953107,0.718861,7,149,136.348239,0,98,12,1
smart-calm-static,13,1200.0,111,111,0,0.954955,0.972973,0.0,3.174777,2.621367,3.174777,15.246784,15.493568,108,106,0,1389,525,864,114,342.782976,89.079012,0.074233,135.742058,445.379239,581.121297,5.482276,3.233802,2.621367,12824,55237,68061,0.188419,25318,0.37199,435,100,735,15,15,14,85,26,409,7,0.94069,0.62203,0,0,0.0,1,0,111,0
smart-calm-no-fallback,13,1200.0,111,111,0,0.72973,0.738739,0.0,1.311689,0.872002,1.311689,2.873568,3.140352,82,81,0,825,90,735,85,203.5968,65.572015,0.054643,80.624333,272.020554,352.644887,4.353641,2.513541,0.872002,9824,30601,40425,0.243018,14624,0.361756,414,0,637,13,13,10,73,38,0,5,0.936493,0.890909,8,149,73.487105,1,49,32,30
smart-calm-no-confidence,13,1200.0,111,111,0,0.927928,0.963964,0.0,4.331574,4.128911,4.331574,15.246784,15.493568,107,103,0,966,156,810,111,238.393344,82.503262,0.068753,94.403764,322.332906,416.736671,4.045987,2.314498,4.128911,12379,34955,47334,0.261524,17158,0.362488,472,44,686,13,14,11,75,36,58,6,0.951204,0.838509,7,149,134.416234,0,109,0,2
meshtastic-like,14,1200.0,125,125,0,0.872,0.976,0.0,0.779651,0.536941,0.779651,2.606232,2.900767,122,109,0,5164,5022,142,142,1274.392576,191.109526,0.159258,504.65946,1667.169173,2171.828633,19.925033,11.691675,0.536941,14813,238223,253036,0.058541,130052,0.513966,2508,1653,0,0,0,0,0,0,0,0,0.0,0.027498,0,0,0.0,-1,0,0,0
meshcore-like,14,1200.0,125,125,0,0.832,0.88,0.0,0.79602,0.553164,0.79602,2.493568,2.740352,110,104,0,1028,118,910,110,253.693952,80.843812,0.06737,100.462805,340.484946,440.947751,4.239882,2.439365,0.553164,12448,37924,50372,0.247121,18347,0.36423,378,0,784,16,16,15,103,22,0,0,0.0,0.885214,0,0,0.0,-1,0,0,0
calm-mesh,14,1200.0,125,125,0,0.832,0.872,0.0,0.79602,0.535362,0.79602,2.493568,2.740352,109,104,0,1027,118,909,109,253.447168,79.901829,0.066585,100.365079,335.401704,435.766782,4.190065,2.436992,0.535362,12363,37960,50323,0.245673,17284,0.343461,323,0,784,16,16,15,103,22,0,8,0.95052,0.885102,0,0,0.0,-1,0,0,0
smart-calm,14,1200.0,125,125,0,0.912,0.944,0.0,2.414692,2.102786,2.414692,15.246784,15.493568,118,114,0,972,147,825,125,239.874048,86.64739,0.072206,94.990123,322.257413,417.247536,3.660066,2.104158,2.102786,13637,33991,47628,0.286323,15571,0.32693,312,0,686,14,14,13,100,25,12,6,0.947859,0.848765,9,165,139.91574,0,122,1,2
smart-calm-static,14,1200.0,125,125,0,0.888,0.952,0.0,2.918867,2.476732,2.918867,15.246784,15.493568,119,111,0,1481,505,976,131,365.487104,103.594744,0.086329,144.732893,483.511942,628.244835,5.659863,3.292677,2.476732,14173,58396,72569,0.195304,28548,0.393391,465,89,829,16,17,15,102,23,357,9,0.950692,0.659014,0,0,0.0,1,0,125,0
smart-calm-no-fallback,14,1200.0,125,125,0,0.824,0.856,0.0,1.02957,0.762748,1.02957,2.093568,2.340352,107,103,0,949,135,814,114,234.198016,80.85844,0.067382,92.742414,312.87103,405.613445,3.937995,2.273767,0.762748,12494,34007,46501,0.268682,15603,0.335541,315,0,686,14,14,13,100,25,0,6,0.941936,0.857745,8,165,110.271079,0,63,42,20
smart-calm-no-confidence,14,1200.0,125,125,0,0.912,0.944,0.0,2.414692,2.102786,2.414692,15.246784,15.493568,118,114,0,972,147,825,125,239.874048,86.64739,0.072206,94.990123,322.257413,417.247536,3.660066,2.104158,2.102786,13637,33991,47628,0.286323,15571,0.32693,312,0,686,14,14,13,100,25,12,6,0.947859,0.848765,9,165,131.322201,0,122,1,2
meshtastic-like,15,1200.0,124,124,0,0.766129,0.951613,0.0,0.720049,0.778626,0.720049,3.452429,2.200677,118,95,0,4946,4798,148,148,1220.593664,201.254118,0.167712,483.355091,1615.539875,2098.894966,22.093631,12.848354,0.778626,14890,227464,242354,0.061439,128319,0.529469,3222,1947,0,0,0,0,0,0,0,0,0.0,0.029923,0,0,0.0,-1,0,0,0
meshcore-like,15,1200.0,124,124,0,0.653226,0.701613,0.0,0.798687,0.58251,0.798687,2.493568,2.740352,87,81,0,883,96,787,87,217.910272,65.494522,0.054579,86.292468,290.298416,376.590884,4.64927,2.69025,0.58251,9892,33375,43267,0.228627,16063,0.371253,327,0,687,13,15,13,83,41,0,0,0.0,0.89128,0,0,0.0,-1,0,0,0
calm-mesh,15,1200.0,124,124,0,0.806452,0.870968,0.0,0.80565,0.606294,0.80565,2.493568,2.740352,108,100,0,1155,198,957,108,285.03552,82.855168,0.069046,112.874066,375.069445,487.943511,4.879435,2.850355,0.606294,12267,44328,56595,0.216751,20579,0.363619,297,28,833,16,18,16,106,18,76,10,0.944184,0.828571,0,0,0.0,-1,0,0,0
smart-calm,15,1200.0,124,124,0,0.903226,0.935484,0.0,3.618996,3.278232,3.618996,15.246784,15.493568,116,112,0,1031,206,825,124,254.434304,82.938373,0.069115,100.755984,331.736065,432.49205,3.861536,2.271735,3.278232,13138,37381,50519,0.260061,15737,0.311507,171,5,687,14,15,12,92,32,76,7,0.955394,0.800194,7,164,135.497993,0,120,4,0
smart-calm-static,15,1200.0,124,124,0,0.887097,0.935484,0.0,2.550006,1.874604,2.550006,15.246784,15.493568,116,110,0,1214,237,977,128,299.595776,94.665608,0.078888,118.639927,399.193875,517.833802,4.70758,2.723598,1.874604,14048,45438,59486,0.236156,21659,0.364102,297,28,833,16,18,16,106,18,76,10,0.942571,0.804778,0,0,0.0,1,0,124,0
smart-calm-no-fallback,15,1200.0,124,124,0,0.790323,0.814516,0.0,2.187183,1.79399,2.187183,15.246784,15.493568,101,98,0,939,130,809,108,231.730176,73.465932,0.061222,91.76515,299.508646,391.273796,3.99259,2.364594,1.79399,11732,34279,46011,0.254983,14172,0.308013,161,0,687,14,15,12,91,33,0,7,0.941478,0.861555,14,164,99.16639,1,72,2,50
smart-calm-no-confidence,15,1200.0,124,124,0,0.903226,0.935484,0.0,3.618996,3.278232,3.618996,15.246784,15.493568,116,112,0,1031,206,825,124,254.434304,82.938373,0.069115,100.755984,331.736065,432.49205,3.861536,2.271735,3.278232,13138,37381,50519,0.260061,15737,0.311507,171,5,687,14,15,12,92,32,76,7,0.955394,0.800194,7,164,127.365962,0,120,4,0
meshtastic-like,16,1200.0,129,129,0,0.736434,0.930233,0.0,0.713755,0.822928,0.713755,4.430021,2.341773,120,95,0,4965,4817,148,148,1225.28256,208.488213,0.17374,485.211894,1635.218564,2120.430458,22.320321,12.897711,0.822928,14496,228789,243285,0.059584,132593,0.545011,3145,1880,0,0,0,0,0,0,0,0,0.0,0.029809,0,0,0.0,-1,0,0,0
meshcore-like,16,1200.0,129,129,0,0.534884,0.55814,0.0,0.721503,0.496427,0.721503,2.493568,2.740352,72,69,0,798,77,721,72,196.933632,65.793469,0.054828,77.985718,273.673027,351.658745,5.096504,2.854111,0.496427,8858,30244,39102,0.226536,17292,0.442228,756,0,637,12,13,9,68,61,0,0,0.0,0.903509,0,0,0.0,-1,0,0,0
calm-mesh,16,1200.0,129,129,0,0.573643,0.604651,0.0,0.736464,0.576765,0.736464,2.493568,2.740352,78,74,0,893,116,777,80,220.378112,71.666401,0.059722,87.269732,303.350437,390.620169,5.278651,2.978083,0.576765,9326,34431,43757,0.213132,19245,0.439815,586,31,684,13,14,10,73,56,33,6,0.937415,0.870101,0,0,0.0,-1,0,0,0
smart-calm,16,1200.0,129,129,0,0.906977,0.953488,0.0,3.393372,3.371958,3.393372,15.246784,15.493568,123,117,0,1009,167,842,140,249.005056,95.619221,0.079683,98.606002,342.498111,441.104113,3.770121,2.128248,3.371958,14867,34574,49441,0.300702,17348,0.350883,332,0,686,16,14,13,100,29,15,6,0.937645,0.83449,3,169,144.655245,0,128,0,1
smart-calm-static,16,1200.0,129,129,0,0.837209,0.906977,0.0,9.672441,9.159822,9.672441,15.246784,15.493568,117,108,0,3560,2785,775,125,878.55104,148.843934,0.124037,347.906212,1125.199948,1473.10616,13.639872,8.134732,9.159822,14230,160210,174440,0.081575,79796,0.457441,1440,563,637,13,13,7,48,81,2717,5,0.935874,0.217697,0,0,0.0,1,0,129,0
smart-calm-no-fallback,16,1200.0,129,129,0,0.79845,0.837209,0.0,1.795287,1.767121,1.795287,15.246784,14.258246,108,103,0,979,152,827,125,241.601536,88.5834,0.07382,95.674208,330.217803,425.892012,4.134874,2.345646,1.767121,13499,34472,47971,0.281399,17251,0.359613,359,0,686,16,14,13,100,29,0,6,0.924835,0.84474,4,169,104.499174,2,88,0,41
smart-calm-no-confidence,16,1200.0,129,129,0,0.906977,0.937984,0.0,4.041675,3.568894,4.041675,15.246784,15.493568,121,117,0,1358,529,829,129,335.132672,98.787268,0.082323,132.712538,447.048488,579.761026,4.955222,2.864382,3.568894,14066,52476,66542,0.211385,26004,0.390791,435,98,684,16,14,12,93,36,401,6,0.936395,0.610457,4,169,134.162957,2,81,0,48
meshtastic-like,17,1200.0,95,95,0,0.905263,0.957895,0.0,0.51271,0.305355,0.51271,0.246784,0.493568,91,86,0,3699,3607,92,92,912.854016,139.053913,0.115878,361.49019,1199.846434,1561.336625,18.155077,10.614582,0.305355,10829,170422,181251,0.059746,94052,0.518905,2140,1464,0,0,0,0,0,0,0,0,0.0,0.024872,0,0,0.0,-1,0,0,0
meshcore-like,17,1200.0,95,95,0,0.989474,0.989474,0.0,0.852097,0.605313,0.852097,2.493568,2.740352,94,94,0,989,94,895,94,244.069376,70.924047,0.059103,96.651473,322.215472,418.866945,4.456031,2.596483,0.605313,10970,37491,48461,0.226368,17395,0.358948,382,0,784,17,16,15,79,16,0,0,0.0,0.904954,0,0,0.0,-1,0,0,0
calm-mesh,17,1200.0,95,95,0,0.989474,0.989474,0.0,0.852097,0.605313,0.852097,2.493568,2.740352,94,94,0,989,94,895,94,244.069376,69.971053,0.058309,96.651473,317.350323,414.001796,4.404274,2.596483,0.605313,10912,37549,48461,0.225171,16293,0.336208,322,0,784,17,16,15,79,16,0,8,0.948798,0.904954,0,0,0.0,-1,0,0,0
smart-calm,17,1200.0,95,95,0,1.0,1.0,0.0,1.247831,1.001047,1.247831,2.213568,2.460352,95,95,0,941,97,844,95,232.223744,69.827928,0.05819,91.960603,303.702741,395.663343,4.164877,2.44446,1.001047,10917,35192,46109,0.236765,15385,0.333666,321,0,734,15,15,14,80,15,1,7,0.954946,0.896918,3,135,151.890672,0,88,7,0
smart-calm-static,17,1200.0,95,95,0,1.0,1.0,0.0,1.006218,0.759434,1.006218,2.493568,2.740352,95,95,0,1034,138,896,95,255.174656,71.326732,0.059439,101.049164,331.006293,432.055457,4.547952,2.686049,0.759434,11026,39640,50666,0.217621,17230,0.34007,338,14,784,17,16,15,79,16,44,8,0.948798,0.866538,0,0,0.0,1,0,95,0
smart-calm-no-fallback,17,1200.0,95,95,0,0.989474,0.989474,0.0,1.096281,0.849497,1.096281,2.093568,2.340352,94,94,0,939,96,843,94,231.730176,69.33436,0.057779,91.76515,302.880698,394.645848,4.19836,2.465215,0.849497,10819,35192,46011,0.235139,15385,0.334377,321,0,734,15,15,14,80,15,0,7,0.954946,0.897764,3,134,150.071834,0,88,7,0
smart-calm-no-confidence,17,1200.0,95,95,0,1.0,1.0,0.0,1.247831,1.001047,1.247831,2.213568,2.460352,95,95,0,941,97,844,95,232.223744,69.827928,0.05819,91.960603,303.702741,395.663343,4.164877,2.44446,1.001047,10917,35192,46109,0.236765,15385,0.333666,321,0,734,15,15,14,80,15,1,7,0.954946,0.896918,3,135,144.663609,0,88,7,0
meshtastic-like,18,1200.0,118,118,0,0.872881,0.923729,0.0,0.658799,0.536968,0.658799,1.948267,1.993818,109,103,0,4541,4412,129,129,1120.646144,175.702955,0.146419,443.775873,1479.038889,1922.814762,18.668104,10.88006,0.536968,13828,208681,222509,0.062146,116508,0.52361,2663,1798,0,0,0,0,0,0,0,0,0.0,0.028408,0,0,0.0,-1,0,0,0
meshcore-like,18,1200.0,118,118,0,0.550847,0.559322,0.0,0.804661,0.553164,0.804661,2.493568,2.740352,66,65,0,732,68,664,66,180.645888,52.980264,0.04415,71.535772,240.46419,311.999962,4.799999,2.779168,0.553164,7802,28066,35868,0.21752,13759,0.383601,286,0,587,11,13,9,59,59,0,0,0.0,0.907104,0,0,0.0,-1,0,0,0
calm-mesh,18,1200.0,118,118,0,0.889831,0.923729,0.0,0.793139,0.581354,0.793139,2.493568,2.740352,109,105,0,1091,134,957,109,269.241344,83.038772,0.069199,106.619572,355.734672,462.354244,4.403374,2.564203,0.581354,12697,40762,53459,0.237509,18701,0.349819,600,47,832,16,18,15,98,20,21,10,0.945299,0.877177,0,0,0.0,-1,0,0,0
smart-calm,18,1200.0,118,118,0,0.966102,0.983051,0.0,3.379846,2.879048,3.379846,15.246784,15.493568,116,114,0,1397,456,941,121,344.757248,96.775885,0.080647,136.52387,453.884861,590.408732,5.179024,3.024186,2.879048,13846,54607,68453,0.20227,25948,0.379063,528,116,804,16,17,14,86,32,344,9,0.945287,0.673586,13,158,155.367885,0,85,31,2
smart-calm-static,18,1200.0,118,118,0,0.949153,0.966102,0.0,1.711916,1.224575,1.711916,2.67543,15.493568,114,112,0,1239,273,966,118,305.765376,90.874307,0.075729,121.083089,401.894871,522.97796,4.669446,2.730048,1.224575,13627,47084,60711,0.224457,21525,0.354549,642,78,832,16,18,15,98,20,148,10,0.943904,0.779661,0,0,0.0,1,0,118,0
smart-calm-no-fallback,18,1200.0,118,118,0,0.813559,0.822034,0.0,0.952474,0.700959,0.952474,2.253568,2.540352,97,96,0,1055,109,946,99,260.35712,77.590061,0.064658,103.10142,342.330347,445.431767,4.639914,2.712053,0.700959,11617,40078,51695,0.224722,18316,0.354309,311,0,832,15,17,14,86,32,0,9,0.954092,0.896682,7,158,106.19756,0,93,1,24
smart-calm-no-confidence,18,1200.0,118,118,0,0.949153,0.974576,0.0,3.177987,2.792021,3.177987,15.246784,15.493568,115,112,0,1386,448,938,118,342.042624,92.811955,0.077343,135.448879,446.603914,582.052793,5.1969,3.053952,2.792021,13416,54498,67914,0.197544,25175,0.370689,439,114,805,15,18,14,85,33,339,10,0.950508,0.676768,13,158,141.834127,0,85,31,2
meshtastic-like,19,1200.0,118,118,0,0.872881,0.957627,0.0,0.552713,0.439636,0.552713,1.810095,0.493568,113,103,0,4675,4557,118,118,1153.7152,177.675335,0.148063,456.871219,1511.937363,1968.808582,19.114646,11.201118,0.439636,13354,215721,229075,0.058295,118249,0.516202,2670,1690,0,0,0,0,0,0,0,0,0.0,0.025241,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,118,118,0,0.855932,0.872881,0.0,0.782758,0.573986,0.782758,2.493568,2.740352,103,101,0,1004,109,895,103,247.771136,77.075913,0.06423,98.11737,330.167474,428.284844,4.240444,2.45318,0.573986,11801,37395,49196,0.239877,17722,0.360233,296,0,777,15,16,15,93,25,0,0,0.0,0.891434,0,0,0.0,-1,0,0,0
calm-mesh,19,1200.0,118,118,0,0.923729,0.940678,0.0,0.782146,0.60544,0.782146,2.493568,2.740352,111,109,0,1087,139,948,114,268.254208,82.679529,0.0689,106.228666,353.444696,459.673363,4.217187,2.461048,0.60544,12798,40465,53263,0.240279,18216,0.342001,333,29,818,16,17,16,100,18,22,9,0.934597,0.872125,0,0,0.0,-1,0,0,0
smart-calm,19,1200.0,118,118,0,0.949153,0.957627,0.0,1.142691,0.890162,1.142691,2.093568,2.340352,113,112,0,1095,131,964,115,270.22848,83.636096,0.069697,107.010478,352.672983,459.683461,4.104317,2.412754,0.890162,13028,40627,53655,0.242811,17416,0.324592,321,0,833,16,17,15,100,18,5,9,0.953764,0.880365,5,158,157.242748,0,116,1,1
smart-calm-static,19,1200.0,118,118,0,0.915254,0.932203,0.0,3.789087,3.520991,3.789087,15.246784,15.493568,110,108,0,1887,937,950,115,465.681408,107.267697,0.08939,184.409838,603.42948,787.839317,7.294808,4.311865,3.520991,13081,79382,92463,0.141473,38361,0.414879,664,169,819,16,17,13,80,38,830,9,0.93182,0.503445,0,0,0.0,1,0,118,0
smart-calm-no-fallback,19,1200.0,118,118,0,0.932203,0.940678,0.0,0.881766,0.631485,0.881766,2.093568,2.340352,111,110,0,1088,126,962,113,268.500992,82.140045,0.06845,106.326393,350.030704,456.357097,4.148701,2.440918,0.631485,12785,40527,53312,0.239815,17372,0.325855,282,0,833,16,17,15,100,18,0,9,0.953764,0.884191,5,157,152.682526,0,116,1,1
smart-calm-no-confidence,19,1200.0,118,118,0,0.949153,0.957627,0.0,1.142691,0.890162,1.142691,2.093568,2.340352,113,112,0,1095,131,964,115,270.22848,83.636096,0.069697,107.010478,352.672983,459.683461,4.104317,2.412754,0.890162,13028,40627,53655,0.242811,17416,0.324592,321,0,833,16,17,15,100,18,5,9,0.953764,0.880365,5,158,148.413651,0,116,1,1
meshtastic-like,20,1200.0,133,133,0,0.842105,0.977444,0.0,0.752936,0.681567,0.752936,3.409942,2.238046,130,112,0,5297,5145,152,152,1307.214848,222.269277,0.185224,517.65708,1749.516016,2267.173096,20.242617,11.671561,0.681567,16115,243438,259553,0.062088,141992,0.547064,3828,2271,0,0,0,0,0,0,0,0,0.0,0.028695,0,0,0.0,-1,0,0,0
meshcore-like,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,84.278948,0.070232,102.221881,348.353066,450.574947,3.818432,2.187594,0.508909,13392,37862,51254,0.261287,18412,0.35923,394,0,784,16,16,15,110,23,0,0,0.0,0.879541,0,0,0.0,-1,0,0,0
calm-mesh,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,83.889396,0.069908,102.221881,344.276407,446.498288,3.783884,2.187594,0.508909,13407,37847,51254,0.26158,17425,0.339973,383,0,784,16,16,15,110,23,0,8,0.942102,0.879541,0,0,0.0,-1,0,0,0
smart-calm,20,1200.0,133,133,0,0.984962,0.992481,0.0,1.392055,0.925182,1.392055,2.093568,2.340352,132,131,0,1079,143,936,136,266.279936,89.093971,0.074245,105.446855,352.203244,457.650099,3.493512,2.032671,0.925182,14774,38097,52871,0.279435,16331,0.308884,219,0,784,16,16,16,116,17,0,8,0.951429,0.86747,9,173,184.642856,0,129,2,2
smart-calm-static,20,1200.0,133,133,0,0.977444,0.984962,0.0,2.333631,1.975448,2.333631,15.246784,15.493568,131,130,0,1345,411,934,134,331.92448,97.729565,0.081441,131.442094,439.81787,571.259964,4.394307,2.553265,1.975448,14836,51069,65905,0.225112,24125,0.366057,471,58,784,16,16,15,110,23,273,8,0.942387,0.694424,0,0,0.0,1,0,133,0
smart-calm-no-fallback,20,1200.0,133,133,0,0.984962,0.992481,0.0,1.392055,0.925182,1.392055,2.093568,2.340352,132,131,0,1079,143,936,136,266.279936,89.093971,0.074245,105.446855,352.203244,457.650099,3.493512,2.032671,0.925182,14774,38097,52871,0.279435,16331,0.308884,219,0,784,16,16,16,116,17,0,8,0.951429,0.86747,9,173,184.642856,0,129,2,2
smart-calm-no-confidence,20,1200.0,133,133,0,0.984962,0.992481,0.0,1.392055,0.925182,1.392055,2.093568,2.340352,132,131,0,1079,143,936,136,266.279936,89.093971,0.074245,105.446855,352.203244,457.650099,3.493512,2.032671,0.925182,14774,38097,52871,0.279435,16331,0.308884,219,0,784,16,16,16,116,17,0,8,0.951429,0.86747,9,173,174.558871,0,129,2,2
