protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
meshcore-like,18,1200.0,194,101,93,0.554455,0.574257,0.946456,0.934901,0.672898,0.934901,2.493568,2.740352,58,56,4313,5136,4427,709,58,1267.482624,176.019518,0.146683,501.923119,1564.0364,2065.959519,0.472868,0.290108,0.585703,13723,237941,251664,0.054529,108648,0.431718,2487,0,637,14,14,11,57,44,0,0,0.0,0.138045,0,0,0.0,-1,0,0,0
etx-mesh,18,1200.0,194,101,93,0.80198,0.821782,0.93307,0.909639,0.652829,0.909639,2.493568,2.740352,83,81,4252,4608,3724,884,83,1137.180672,178.662521,0.148885,450.323546,1446.173968,1896.497514,0.437687,0.262446,0.467378,15921,209871,225792,0.070512,104053,0.460836,2151,1282,785,16,17,15,80,21,0,9,0.466325,0.19184,0,0,0.0,-1,0,0,0
ett-mesh,18,1200.0,194,101,93,0.80198,0.821782,0.93307,0.909639,0.652829,0.909639,2.493568,2.740352,83,81,4252,4608,3724,884,83,1137.180672,178.662521,0.148885,450.323546,1446.173968,1896.497514,0.437687,0.262446,0.467378,15921,209871,225792,0.070512,104053,0.460836,2151,1282,785,16,17,15,80,21,0,9,0.768388,0.19184,0,0,0.0,-1,0,0,0
minhop-mesh,18,1200.0,194,101,93,0.80198,0.821782,0.93307,0.909639,0.652829,0.909639,2.493568,2.740352,83,81,4252,4608,3724,884,83,1137.180672,178.662521,0.148885,450.323546,1446.173968,1896.497514,0.437687,0.262446,0.467378,15921,209871,225792,0.070512,104053,0.460836,2151,1282,785,16,17,15,80,21,0,9,0.944883,0.19184,0,0,0.0,-1,0,0,0
meshecho,18,1200.0,194,101,93,0.811881,0.841584,0.947334,0.953346,0.690334,0.953346,2.493568,2.740352,85,82,4317,4784,3898,886,85,1180.614656,182.485463,0.152071,467.523404,1483.065219,1950.588623,0.443416,0.268383,0.52278,16085,218331,234416,0.068617,103839,0.442969,2119,1279,785,16,18,15,79,22,77,10,0.944927,0.185201,0,0,0.0,-1,0,0,0
meshtastic-like,19,1200.0,213,118,95,0.737288,0.881356,0.899678,0.733557,0.704982,0.733557,3.352822,1.972187,104,87,4188,7811,7687,124,124,1927.629824,298.633363,0.248861,763.34141,2534.91885,3298.26026,0.771523,0.450908,0.735518,19280,363459,382739,0.050374,203417,0.531477,5267,3131,0,0,0,0,0,0,0,0,0.0,0.015875,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,213,118,95,0.542373,0.550847,0.957895,0.917892,0.63041,0.917892,2.493568,2.740352,65,64,4459,5325,4601,724,74,1314.1248,192.915249,0.160763,520.393421,1646.123209,2166.51663,0.479,0.290543,0.520438,15205,245573,260778,0.058306,116572,0.447016,2889,0,637,13,13,10,63,55,0,0,0.0,0.135962,0,0,0.0,-1,0,0,0
etx-mesh,19,1200.0,213,118,95,0.559322,0.601695,0.96305,0.897555,0.62616,0.897555,2.493568,2.740352,71,66,4483,4737,3908,829,79,1169.015808,187.943384,0.156619,462.93026,1502.072854,1965.003114,0.431964,0.256983,0.509366,15155,216958,232113,0.065291,111643,0.480986,2496,1368,735,15,15,11,66,52,0,8,0.449976,0.175005,0,0,0.0,-1,0,0,0
ett-mesh,19,1200.0,213,118,95,0.559322,0.601695,0.96305,0.897555,0.62616,0.897555,2.493568,2.740352,71,66,4483,4737,3908,829,79,1169.015808,187.943384,0.156619,462.93026,1502.072854,1965.003114,0.431964,0.256983,0.509366,15155,216958,232113,0.065291,111643,0.480986,2496,1368,735,15,15,11,66,52,0,8,0.755792,0.175005,0,0,0.0,-1,0,0,0
minhop-mesh,19,1200.0,213,118,95,0.559322,0.601695,0.96305,0.897555,0.62616,0.897555,2.493568,2.740352,71,66,4483,4737,3908,829,79,1169.015808,187.943384,0.156619,462.93026,1502.072854,1965.003114,0.431964,0.256983,0.509366,15155,216958,232113,0.065291,111643,0.480986,2496,1368,735,15,15,11,66,52,0,8,0.927962,0.175005,0,0,0.0,-1,0,0,0
meshecho,19,1200.0,213,118,95,0.542373,0.559322,0.972073,0.917892,0.624597,0.917892,2.493568,2.740352,66,64,4525,4766,4040,726,75,1176.172544,182.525454,0.152105,465.764327,1481.253371,1947.017698,0.424279,0.256303,0.486215,15016,218518,233534,0.064299,105331,0.451031,2445,1286,637,14,13,10,63,55,0,5,0.924244,0.152329,0,0,0.0,-1,0,0,0
meshtastic-like,20,1200.0,194,95,99,0.8,0.968421,0.917749,0.671976,0.655764,0.671976,2.763619,2.110588,92,76,4452,7520,7413,107,107,1855.81568,282.635952,0.23553,734.903009,2451.775129,3186.678138,0.703772,0.409853,0.676482,18237,350243,368480,0.049493,198665,0.539147,5110,3275,0,0,0,0,0,0,0,0,0.0,0.014229,0,0,0.0,-1,0,0,0
meshcore-like,20,1200.0,194,95,99,0.305263,0.326316,0.936302,1.069047,0.809848,1.069047,2.493568,2.740352,31,29,4542,5207,4675,532,37,1285.004288,159.704408,0.133087,508.861698,1586.172828,2095.034526,0.458332,0.281121,0.409916,11185,243958,255143,0.043838,112399,0.440533,2415,0,485,10,12,7,27,68,0,0,0.0,0.10217,0,0,0.0,-1,0,0,0
etx-mesh,20,1200.0,194,95,99,0.536842,0.568421,0.939806,0.890059,0.662855,0.890059,2.493568,2.740352,54,51,4559,4763,3922,841,54,1175.432192,183.812137,0.153177,465.471148,1529.611276,1995.082424,0.432773,0.254974,0.437536,13986,219401,233387,0.059926,117473,0.50334,2920,1507,772,15,17,11,51,44,0,9,0.470487,0.176569,0,0,0.0,-1,0,0,0
ett-mesh,20,1200.0,194,95,99,0.536842,0.568421,0.939806,0.890059,0.662855,0.890059,2.493568,2.740352,54,51,4559,4763,3922,841,54,1175.432192,183.812137,0.153177,465.471148,1529.611276,1995.082424,0.432773,0.254974,0.437536,13986,219401,233387,0.059926,117473,0.50334,2920,1507,772,15,17,11,51,44,0,9,0.773438,0.176569,0,0,0.0,-1,0,0,0
minhop-mesh,20,1200.0,194,95,99,0.536842,0.568421,0.939806,0.890059,0.662855,0.890059,2.493568,2.740352,54,51,4559,4763,3922,841,54,1175.432192,183.812137,0.153177,465.471148,1529.611276,1995.082424,0.432773,0.254974,0.437536,13986,219401,233387,0.059926,117473,0.50334,2920,1507,772,15,17,11,51,44,0,9,0.935466,0.176569,0,0,0.0,-1,0,0,0
meshecho,20,1200.0,194,95,99,0.526316,0.547368,0.954442,0.966244,0.739742,0.966244,2.493568,2.740352,52,50,4630,5004,4126,878,53,1234.907136,183.0106,0.152509,489.023226,1566.846443,2055.869669,0.439288,0.263869,0.464348,13520,231676,245196,0.05514,115311,0.470281,2453,1346,811,14,18,11,50,45,15,10,0.951258,0.17546,0,0,0.0,-1,0,0,0
