protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,broadcast_coverage,avg_delay_s,unicast_deliveries,broadcast_deliveries,tx_count,data_tx,control_tx,total_airtime_s,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,collision_fail,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index
smart-calm,1,180.0,22,6,16,1.0,0.996324,1.570176,6,271,318,264,54,78.477312,0.283312,0.344601,561,4845,2208,82,51,51,3,3,3,0,0,0.974787,0.169811,0,9,11.580847,1
smart-calm,2,180.0,28,15,13,0.866667,0.773756,0.85758,13,171,229,175,54,56.513536,0.307139,0.416669,597,3279,1663,94,46,51,3,12,3,0,0,0.967774,0.235808,1,16,18.038625,0
