protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,pair_schedule,matched_rreq_timing,discovery_record_count,discovery_candidate_path_total,discovery_multi_candidate_count,discovery_candidate_fingerprints_json,discovery_records_json,scheduled_unicast_flows,scheduled_broadcast_flows,scheduled_distinct_unicast_pairs,observed_distinct_unicast_pairs,scheduled_rate_per_min,scheduled_trace_sha256,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshecho,21,600.0,24,24,0,0.75,0.833333,0.0,2.455595,2.320806,2.455595,2.453887,2.647424,20,18,0,1333,73,1260,40,95.890688,33.64837,0.056081,37.972712,147.91416,185.886873,10.327048,5.32726,2.320806,10832,54485,65317,0.165837,44165,0.676164,4267,56,1176,44,24,19,0,24,34,2,0.805253,0.945236,0,0,0.0,-1,0,0,0,meshecho_v2_1_23_icc2027_native_fixed_once,50,8250.0,2.4,unicast,fixed-once,0,24,105,22,"[{""key"":[1,48,11],""candidate_count"":2,""sha256"":""86332bb3d8b093e7028c674c07cd0b68fedf8aed57a237e58ccbbfdab81c03cd""},{""key"":[3,47,16],""candidate_count"":5,""sha256"":""0b3cb22aeeb2c2601dac9b1af438dd55d832a80efaae5ad5ef152723cf8d0cce""},{""key"":[4,14,23],""candidate_count"":9,""sha256"":""3e924e54fc3dcbd3ead0f0f287b877a35284b49cb2923ec04d71694c1806ae16""},{""key"":[6,7,4],""candidate_count"":3,""sha256"":""ae0645617f2ee70735bd2c17d88b46a68ef0fe2b6755bb4dd625cbdc413ad8ba""},{""key"":[6,31,10],""candidate_count"":4,""sha256"":""200d2d5a6919733227448e70271d48f611adf1c00a543af3f60257074224d01f""},{""key"":[12,43,19],""candidate_count"":3,""sha256"":""ff2d3a94b51305aa3b9d0a3fa2f441b9be58aee8d230e5579477ab1f4d85e489""},{""key"":[12,44,1],""candidate_count"":4,""sha256"":""6f47909f935cb842c61a5a6360a8fccf0a37795013187700bc84d66a9fad2837""},{""key"":[14,24,13],""candidate_count"":3,""sha256"":""6e5da472ecc610275f7f7d4258d21879d6023718efdadad9cc73e9950e652903""},{""key"":[16,34,8],""candidate_count"":2,""sha256"":""c3bb305bc8bff184e5039badab7094ff769213944ecd96dde1ebfbebfc5d0f08""},{""key"":[19,4,5],""candidate_count"":8,""sha256"":""0c468e2957632a8e089d11433fa7848eaa9adde73de847f59e22d53a1b2e09a2""},{""key"":[20,40,24],""candidate_count"":4,""sha256"":""5eccaef8d770c6f3a499656ad9a3a2d1c74524b623abfa3adf4b3d357b265796""},{""key"":[26,1,9],""candidate_count"":3,""sha256"":""f8fa5cefd936db682b40ce381a4a84072d346a4cfa04f036d1061b8f80b285ee""},{""key"":[31,6,17],""candidate_count"":3,""sha256"":""d328e6111d07820564143fb5510cba88f67531ea9d49e952ebe7a2e14e4e572e""},{""key"":[31,14,21],""candidate_count"":0,""sha256"":""4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945""},{""key"":[38,39,14],""candidate_count"":5,""sha256"":""012182faa1fe5a7fea53dbab37bae051bef9b1656ef065d7e8232199d6ff6c34""},{""key"":[39,40,20],""candidate_count"":9,""sha256"":""78e46f94f41319076d332ab2ead8009e3daf4ca1b1f249372b538076656b01fe""},{""key"":[42,14,3],""candidate_count"":0,""sha256"":""4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945""},{""key"":[43,12,6],""candidate_count"":3,""sha256"":""87ede1f369ce7cc7e2dc52a3ebffed2574a2dd4a452cc2544be123ffdc1d5ccd""},{""key"":[43,45,15],""candidate_count"":3,""sha256"":""71c652e88f798e59a7c42b9a682a256f5aad93412b384ee8378311d7212ebc42""},{""key"":[44,24,22],""candidate_count"":6,""sha256"":""621cdcfd9d477bfa688a3baec42606475b5a17f47e69cc1db50b6ba5d9c5ce68""},{""key"":[47,36,2],""candidate_count"":9,""sha256"":""8a6cce83e08130db6482399c66feb51f507535dea1306ce8a3a60246b16e1b30""},{""key"":[47,49,7],""candidate_count"":6,""sha256"":""a1f98d8094322f3c1477ccff941777d67f52239ca94eb6cf3715d8efa6c7f161""},{""key"":[48,14,12],""candidate_count"":5,""sha256"":""196fda541d390877f2ba3810d819c4529994734d8fb1165b35a71d846a14653e""},{""key"":[49,47,18],""candidate_count"":6,""sha256"":""75f911ef1f8dc51bb415658c2aa2a554d57b997916981ea5d5841428dc54ef1f""}]","[{""key"":[1,48,11],""started_at"":262.49276469039165,""closed_at"":264.49276469039165,""candidate_paths"":[[1,26,48],[1,47,13,48]],""selected_path"":[1,47,13,48]},{""key"":[3,47,16],""started_at"":387.34624415151796,""closed_at"":389.34624415151796,""candidate_paths"":[[3,13,47],[3,44,47],[3,46,19,47],[3,46,27,47],[3,46,47]],""selected_path"":[3,46,47]},{""key"":[4,14,23],""started_at"":564.3567389938902,""closed_at"":566.3567389938902,""candidate_paths"":[[4,5,26,14],[4,14],[4,17,14],[4,27,14],[4,28,14],[4,37,10,14],[4,37,33,14],[4,40,14],[4,43,47,14]],""selected_path"":[4,17,14]},{""key"":[6,7,4],""started_at"":89.08247979673416,""closed_at"":91.08247979673416,""candidate_paths"":[[6,7],[6,24,3,7],[6,34,7]],""selected_path"":[6,34,7]},{""key"":[6,31,10],""started_at"":237.29639996032392,""closed_at"":239.29639996032392,""candidate_paths"":[[6,7,31],[6,21,31],[6,34,3,31],[6,35,31]],""selected_path"":[6,35,31]},{""key"":[12,43,19],""started_at"":460.15673380509816,""closed_at"":462.15673380509816,""candidate_paths"":[[12,22,44,43],[12,34,7,43],[12,34,39,43]],""selected_path"":[12,34,39,43]},{""key"":[12,44,1],""started_at"":12.880838196544223,""closed_at"":14.880838196544223,""candidate_paths"":[[12,10,43,44],[12,22,44],[12,47,13,44],[12,47,44]],""selected_path"":[12,47,44]},{""key"":[14,24,13],""started_at"":310.5222978257987,""closed_at"":312.5222978257987,""candidate_paths"":[[14,24],[14,39,34,24],[14,46,24]],""selected_path"":[14,39,34,24]},{""key"":[16,34,8],""started_at"":185.29589832027273,""closed_at"":187.29589832027273,""candidate_paths"":[[16,13,44,34],[16,34]],""selected_path"":[16,13,44,34]},{""key"":[19,4,5],""started_at"":111.98593693694758,""closed_at"":113.98593693694758,""candidate_paths"":[[19,1,4],[19,8,4],[19,20,4],[19,34,39,4],[19,36,4],[19,49,4],[19,49,9,4],[19,49,12,4]],""selected_path"":[19,20,4]},{""key"":[20,40,24],""started_at"":586.2724018162786,""closed_at"":588.2724018162786,""candidate_paths"":[[20,0,40],[20,19,10,40],[20,22,13,40],[20,40]],""selected_path"":[20,0,40]},{""key"":[26,1,9],""started_at"":211.78507317721403,""closed_at"":213.78507317721403,""candidate_paths"":[[26,1],[26,2,4,1],[26,9,36,1]],""selected_path"":[26,1]},{""key"":[31,6,17],""started_at"":414.5495212240009,""closed_at"":416.5495212240009,""candidate_paths"":[[31,6],[31,40,6],[31,45,36,6]],""selected_path"":[31,40,6]},{""key"":[31,14,21],""started_at"":512.7059753203175,""closed_at"":514.7059753203175,""candidate_paths"":[],""selected_path"":null},{""key"":[38,39,14],""started_at"":338.31784196955124,""closed_at"":340.31784196955124,""candidate_paths"":[[38,8,4,39],[38,24,39],[38,34,7,39],[38,34,39],[38,48,39]],""selected_path"":[38,34,39]},{""key"":[39,40,20],""started_at"":488.93335032532843,""closed_at"":490.93335032532843,""candidate_paths"":[[39,0,40],[39,6,17,40],[39,6,40],[39,10,19,40],[39,10,38,40],[39,28,40],[39,29,16,40],[39,29,45,40],[39,40]],""selected_path"":[39,6,40]},{""key"":[42,14,3],""started_at"":60.699904635633864,""closed_at"":62.699904635633864,""candidate_paths"":[],""selected_path"":null},{""key"":[43,12,6],""started_at"":138.65129283149895,""closed_at"":140.65129283149895,""candidate_paths"":[[43,4,9,12],[43,4,12],[43,4,36,12]],""selected_path"":[43,4,12]},{""key"":[43,45,15],""started_at"":361.05807270902113,""closed_at"":363.05807270902113,""candidate_paths"":[[43,12,8,45],[43,28,45],[43,45]],""selected_path"":[43,28,45]},{""key"":[44,24,22],""started_at"":537.3005279008661,""closed_at"":539.3005279008661,""candidate_paths"":[[44,6,23,24],[44,7,24],[44,24],[44,34,24],[44,45,29,24],[44,46,24]],""selected_path"":[44,46,24]},{""key"":[47,36,2],""started_at"":38.85115283296959,""closed_at"":40.85115283296959,""candidate_paths"":[[47,1,9,36],[47,1,36],[47,16,29,36],[47,16,36],[47,25,8,36],[47,36],[47,39,4,36],[47,45,36],[47,49,36]],""selected_path"":[47,16,36]},{""key"":[47,49,7],""started_at"":163.71929738070637,""closed_at"":165.71929738070637,""candidate_paths"":[[47,1,9,49],[47,1,49],[47,4,49],[47,12,49],[47,46,36,49],[47,49]],""selected_path"":[47,1,49]},{""key"":[48,14,12],""started_at"":287.4925043590831,""closed_at"":289.4925043590831,""candidate_paths"":[[48,14],[48,18,14],[48,18,28,14],[48,23,14],[48,33,14]],""selected_path"":[48,18,14]},{""key"":[49,47,18],""started_at"":438.4172121881401,""closed_at"":440.4172121881401,""candidate_paths"":[[49,13,27,47],[49,13,44,47],[49,13,47],[49,22,47],[49,43,47],[49,47]],""selected_path"":[49,22,47]}]",24,0,24,24,2.4,d8f35cd2dedeff8683567ecaa706725470f4ad280033c9cc78de336260bb6ef8,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,19,18,0.7916666666666666,0.03741496598639456,0,2.1052631578947367,0.4211618150512333,0.9974170576403413,0.9999885049868048,0.9999999739536434,0.9999999999999297,0.19020408163265307,0.05877551020408163
meshecho-no-fallback,21,600.0,24,24,0,0.75,0.833333,0.0,2.467584,2.309325,2.467584,2.431616,2.647424,20,18,0,1308,43,1265,43,94.092288,33.765272,0.056275,37.260546,145.146302,182.406848,10.133714,5.227349,2.309325,11055,53037,64092,0.172486,42804,0.667852,4325,0,1175,47,24,20,0,24,0,1,0.798372,0.967125,0,0,0.0,-1,0,0,0,meshecho_v2_1_23_icc2027_native_fixed_once,50,8250.0,2.4,unicast,fixed-once,0,24,117,22,"[{""key"":[1,48,11],""candidate_count"":5,""sha256"":""7bb1bbe7060f33707e5383c54ba90674264896c2cc9a815585eed455606d4265""},{""key"":[3,47,16],""candidate_count"":6,""sha256"":""d22263eacbd6e90b0e5e3709482e9eef9e6743541cf402d147cf4d9cc6a4f638""},{""key"":[4,14,23],""candidate_count"":5,""sha256"":""c357e4309e2392ad2f86d2f472c219278734ccef2b95ff2e8ed6bc234a2af106""},{""key"":[6,7,4],""candidate_count"":4,""sha256"":""6954f10da1b12378e7b5ad1b3731c9cb4bd84fbba2c9c19e92944e3078ce9296""},{""key"":[6,31,10],""candidate_count"":5,""sha256"":""495d70adab8bb90914c602214338fe4cbd46d142214928d90dc25153402d1d6c""},{""key"":[12,43,19],""candidate_count"":5,""sha256"":""1b1ee83ce914e1daaf85bbdcbb6abc59b5bc018abb847ac49b5985ae1b9f5b10""},{""key"":[12,44,1],""candidate_count"":4,""sha256"":""6f47909f935cb842c61a5a6360a8fccf0a37795013187700bc84d66a9fad2837""},{""key"":[14,24,13],""candidate_count"":3,""sha256"":""c9e65e9708828e7391948488cf14616668fb414b1a748a7e340a7bb92cce998e""},{""key"":[16,34,8],""candidate_count"":3,""sha256"":""beb6a08f84b71509f88b98e680f7f576d8ef58c660f1bcb3b905a6860cd98dba""},{""key"":[19,4,5],""candidate_count"":6,""sha256"":""93c2c0de1cffe9402a5c3974476fe51c7fc45afd2d6169925f04f7cd28ab3291""},{""key"":[20,40,24],""candidate_count"":6,""sha256"":""dce0dd0cc71a849cd1f083373d0d13876256f89a7639fc4ddbf029df7f074106""},{""key"":[26,1,9],""candidate_count"":5,""sha256"":""a2ccb88285f0f85c601f4a3abfa6d3a97f0b80f9baf2c51f47ae9c4f7644425d""},{""key"":[31,6,17],""candidate_count"":6,""sha256"":""35b2865c9420224d7c7a78dde7a34b6f23ee2ad2ba613da42b4eb8fe82a5d3c2""},{""key"":[31,14,21],""candidate_count"":4,""sha256"":""1977175c1e8e1868df300d418b60d923ebe974bff96c83f16f49e9be439e542e""},{""key"":[38,39,14],""candidate_count"":5,""sha256"":""dc945fabb2c1a502e04dc65969d634835acdbe108b144393c26071b5855e4c4a""},{""key"":[39,40,20],""candidate_count"":5,""sha256"":""9af6a7d7bfca2eb7c3ceca12862d33859375026928eb73f3abf04f5ba6f46888""},{""key"":[42,14,3],""candidate_count"":0,""sha256"":""4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945""},{""key"":[43,12,6],""candidate_count"":7,""sha256"":""9d8904e8bc7bc272aae22f72a5866bf11d0530cc6db5d723219c5f8e88a96775""},{""key"":[43,45,15],""candidate_count"":6,""sha256"":""aeb0140186df861802326e3aad8c4c96434c756185c3908c925acb26177cd83a""},{""key"":[44,24,22],""candidate_count"":5,""sha256"":""064bbb6bc7f12abaa930dd326185a7e122fbb57c63d56487c70d31dcba91f7a5""},{""key"":[47,36,2],""candidate_count"":9,""sha256"":""8a6cce83e08130db6482399c66feb51f507535dea1306ce8a3a60246b16e1b30""},{""key"":[47,49,7],""candidate_count"":9,""sha256"":""c38c9ea78d2871b5cce75a12d9439e817a3cfdd99da26d7f42ec6c10c66e9e65""},{""key"":[48,14,12],""candidate_count"":1,""sha256"":""a336e49cb31dfcc9ddba5a9ed0dc58f80967ed4f040a808ab0d78c50eb5aa974""},{""key"":[49,47,18],""candidate_count"":3,""sha256"":""4e9fe43df41e473a321c6a2ef4d5bc3006f551e470a2822e77f421c8b21a4ec5""}]","[{""key"":[1,48,11],""started_at"":262.49276469039165,""closed_at"":264.49276469039165,""candidate_paths"":[[1,5,48],[1,13,22,48],[1,26,48],[1,32,48],[1,39,48]],""selected_path"":[1,5,48]},{""key"":[3,47,16],""started_at"":387.34624415151796,""closed_at"":389.34624415151796,""candidate_paths"":[[3,13,27,47],[3,13,47],[3,22,47],[3,43,47],[3,44,47],[3,47]],""selected_path"":[3,44,47]},{""key"":[4,14,23],""started_at"":564.3567389938902,""closed_at"":566.3567389938902,""candidate_paths"":[[4,14],[4,22,38,14],[4,23,14],[4,25,10,14],[4,40,14]],""selected_path"":[4,23,14]},{""key"":[6,7,4],""started_at"":89.08247979673416,""closed_at"":91.08247979673416,""candidate_paths"":[[6,7],[6,34,3,7],[6,34,7],[6,43,13,7]],""selected_path"":[6,34,7]},{""key"":[6,31,10],""started_at"":237.29639996032392,""closed_at"":239.29639996032392,""candidate_paths"":[[6,2,31],[6,24,3,31],[6,39,7,31],[6,44,13,31],[6,46,31]],""selected_path"":[6,46,31]},{""key"":[12,43,19],""started_at"":460.15673380509816,""closed_at"":462.15673380509816,""candidate_paths"":[[12,13,43],[12,33,19,43],[12,33,38,43],[12,34,39,43],[12,48,43]],""selected_path"":[12,34,39,43]},{""key"":[12,44,1],""started_at"":12.880838196544223,""closed_at"":14.880838196544223,""candidate_paths"":[[12,10,43,44],[12,22,44],[12,47,13,44],[12,47,44]],""selected_path"":[12,47,44]},{""key"":[14,24,13],""started_at"":310.5222978257987,""closed_at"":312.5222978257987,""candidate_paths"":[[14,7,3,24],[14,19,31,24],[14,46,24]],""selected_path"":[14,19,31,24]},{""key"":[16,34,8],""started_at"":185.29589832027273,""closed_at"":187.29589832027273,""candidate_paths"":[[16,7,34],[16,34],[16,39,34]],""selected_path"":[16,39,34]},{""key"":[19,4,5],""started_at"":111.98593693694758,""closed_at"":113.98593693694758,""candidate_paths"":[[19,8,4],[19,9,29,4],[19,12,4],[19,32,39,4],[19,34,3,4],[19,49,4]],""selected_path"":[19,49,4]},{""key"":[20,40,24],""started_at"":586.2724018162786,""closed_at"":588.2724018162786,""candidate_paths"":[[20,6,40],[20,14,10,40],[20,17,40],[20,28,40],[20,33,47,40],[20,40]],""selected_path"":[20,6,40]},{""key"":[26,1,9],""started_at"":211.78507317721403,""closed_at"":213.78507317721403,""candidate_paths"":[[26,12,1],[26,12,4,1],[26,25,36,1],[26,33,27,1],[26,49,1]],""selected_path"":[26,12,1]},{""key"":[31,6,17],""started_at"":414.5495212240009,""closed_at"":416.5495212240009,""candidate_paths"":[[31,6],[31,16,36,6],[31,28,6],[31,40,6],[31,40,14,6],[31,45,6]],""selected_path"":[31,28,6]},{""key"":[31,14,21],""started_at"":512.7059753203175,""closed_at"":514.7059753203175,""candidate_paths"":[[31,9,36,14],[31,17,14],[31,28,14],[31,45,16,14]],""selected_path"":[31,17,14]},{""key"":[38,39,14],""started_at"":338.31784196955124,""closed_at"":340.31784196955124,""candidate_paths"":[[38,3,7,39],[38,12,39],[38,24,39],[38,34,39],[38,48,39]],""selected_path"":[38,34,39]},{""key"":[39,40,20],""started_at"":488.93335032532843,""closed_at"":490.93335032532843,""candidate_paths"":[[39,6,40],[39,9,12,40],[39,10,19,40],[39,14,17,40],[39,14,40]],""selected_path"":[39,6,40]},{""key"":[42,14,3],""started_at"":60.699904635633864,""closed_at"":62.699904635633864,""candidate_paths"":[],""selected_path"":null},{""key"":[43,12,6],""started_at"":138.65129283149895,""closed_at"":140.65129283149895,""candidate_paths"":[[43,1,12],[43,3,12],[43,4,12],[43,20,12],[43,30,45,12],[43,49,8,12],[43,49,9,12]],""selected_path"":[43,4,12]},{""key"":[43,45,15],""started_at"":361.05807270902113,""closed_at"":363.05807270902113,""candidate_paths"":[[43,0,45],[43,1,45],[43,16,36,45],[43,29,8,45],[43,40,45],[43,45]],""selected_path"":[43,0,45]},{""key"":[44,24,22],""started_at"":537.3005279008661,""closed_at"":539.3005279008661,""candidate_paths"":[[44,1,8,24],[44,1,12,24],[44,17,40,24],[44,24],[44,46,24]],""selected_path"":[44,46,24]},{""key"":[47,36,2],""started_at"":38.85115283296959,""closed_at"":40.85115283296959,""candidate_paths"":[[47,1,9,36],[47,1,36],[47,16,29,36],[47,16,36],[47,25,8,36],[47,36],[47,39,4,36],[47,45,36],[47,49,36]],""selected_path"":[47,16,36]},{""key"":[47,49,7],""started_at"":163.71929738070637,""closed_at"":165.71929738070637,""candidate_paths"":[[47,1,49],[47,11,20,49],[47,12,49],[47,24,49],[47,30,49],[47,36,8,49],[47,36,9,49],[47,36,49],[47,49]],""selected_path"":[47,1,49]},{""key"":[48,14,12],""started_at"":287.4925043590831,""closed_at"":289.4925043590831,""candidate_paths"":[[48,30,40,14]],""selected_path"":[48,30,40,14]},{""key"":[49,47,18],""started_at"":438.4172121881401,""closed_at"":440.4172121881401,""candidate_paths"":[[49,13,44,47],[49,43,47],[49,47]],""selected_path"":[49,13,44,47]}]",24,0,24,24,2.4,d8f35cd2dedeff8683567ecaa706725470f4ad280033c9cc78de336260bb6ef8,7,2.75,0,connected-multihop,0.9,2,4,24,2.0,1,20,20,0.8333333333333334,0.04,0,2.15,0.4211618150512333,0.9974170576403413,0.9999885049868048,0.9999999739536434,0.9999999999999297,0.19020408163265307,0.05877551020408163
