protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
ett-mesh,16,600.0,50,50,0,0.24,0.24,0.0,1.793739,1.685835,1.793739,2.287744,2.431616,12,12,0,639,18,621,18,45.967104,15.228135,0.02538,18.202973,70.986278,89.189251,7.432438,3.830592,1.685835,4751,26560,31311,0.151736,21648,0.691386,1960,0,587,16,12,9,3,47,0,8,0.885501,0.971831,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,0,0.75,0.027257240204429302,0,1.0,0.785509273222936,0.9996197333649399,0.9999983350120036,0.9999999974526794,0.999999999999907,0.12816326530612246,0.031020408163265307
minhop-mesh,16,600.0,50,50,0,0.26,0.26,0.0,1.727695,1.600423,1.727695,2.287744,2.431616,13,13,0,809,25,784,23,58.196224,20.961735,0.034936,23.045705,90.275708,113.321413,8.717032,4.476633,1.600423,6161,33480,39641,0.15542,27504,0.693827,2531,0,736,25,16,11,4,46,0,12,0.79174,0.969098,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.6875,0.033967391304347824,0,2.0,0.785509273222936,0.9996197333649399,0.9999983350120036,0.9999999974526794,0.999999999999907,0.12816326530612246,0.031020408163265307
meshecho,16,600.0,50,50,0,0.02,0.02,0.0,2.431616,2.287744,2.431616,2.287744,2.431616,1,1,0,360,4,356,2,25.89696,8.366048,0.013943,10.255196,39.984796,50.239992,50.239992,25.89696,2.287744,2203,15437,17640,0.124887,12710,0.720522,1213,0,342,12,7,3,0,50,0,3,0.81413,0.988889,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.42857142857142855,0.03508771929824561,0,0.0,0.785509273222936,0.9996197333649399,0.9999983350120036,0.9999999974526794,0.999999999999907,0.12816326530612246,0.031020408163265307
meshtastic-like,17,600.0,42,42,0,0.595238,0.97619,0.0,0.705151,0.756749,0.705151,1.747457,2.137041,41,25,0,670,610,60,60,48.19712,26.636255,0.044394,19.08606,77.529378,96.615437,3.864617,1.927885,0.756749,9137,23693,32830,0.278313,20462,0.623271,5454,1902,0,0,0,0,0,0,0,0,0.0,0.089552,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshcore-like,17,600.0,42,42,0,0.333333,0.357143,0.0,2.170578,2.077679,2.170578,2.287744,2.431616,15,14,0,1424,37,1387,23,102.436864,36.617876,0.06103,40.564998,158.963588,199.528586,14.252042,7.316919,2.077679,10620,59156,69776,0.152201,48611,0.696672,5491,0,1323,41,27,25,3,39,0,0,0.0,0.974017,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,2,1,0.9259259259259259,0.030990173847316706,0,1.5,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
etx-mesh,17,600.0,42,42,0,0.404762,0.404762,0.0,2.115923,1.993208,2.115923,2.287744,2.431616,17,17,0,1277,36,1241,29,91.862272,33.675903,0.056127,36.37746,142.762325,179.139784,10.537634,5.403663,1.993208,9779,52794,62573,0.156281,43389,0.693414,4862,0,1176,36,24,22,2,40,0,20,0.404048,0.971809,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,2,1,0.9166666666666666,0.030612244897959183,0,1.5,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
ett-mesh,17,600.0,42,42,0,0.404762,0.404762,0.0,2.115923,1.993208,2.115923,2.287744,2.431616,17,17,0,1277,36,1241,29,91.862272,33.675903,0.056127,36.37746,142.762325,179.139784,10.537634,5.403663,1.993208,9779,52794,62573,0.156281,43389,0.693414,4862,0,1176,36,24,22,2,40,0,20,0.897935,0.971809,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,2,1,0.9166666666666666,0.030612244897959183,0,1.5,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
minhop-mesh,17,600.0,42,42,0,0.285714,0.309524,0.0,2.068309,1.941317,2.068309,2.345293,2.52873,13,12,0,1015,29,986,25,73.01504,26.861718,0.04477,28.913956,113.509093,142.423049,11.868587,6.084587,1.941317,7686,42049,49735,0.154539,34679,0.697276,3771,0,931,30,19,15,2,40,0,15,0.859236,0.971429,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.7894736842105263,0.0322234156820623,0,0.0,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshecho,17,600.0,42,42,0,0.261905,0.261905,0.0,2.138624,2.02745,2.138624,2.287744,2.431616,11,11,0,741,18,723,17,53.304576,19.443868,0.032406,21.108612,82.644537,103.753149,9.432104,4.845871,2.02745,5570,30739,36309,0.153405,25100,0.691289,2977,0,686,20,14,11,1,41,0,10,0.884115,0.975709,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,1,1,0.7857142857142857,0.029154518950437316,0,2.0,0.5437323164317165,0.9994106836429753,0.9999981748133693,0.9999999968985849,0.9999999999999766,0.15428571428571428,0.045714285714285714
meshtastic-like,18,600.0,43,43,0,0.488372,1.0,0.0,0.428526,0.595786,0.428526,1.392556,1.494382,43,21,0,636,578,58,58,45.751296,25.973005,0.043288,18.117513,73.781033,91.898546,4.376121,2.178633,0.595786,9290,21874,31164,0.2981,19074,0.612052,5787,1981,0,0,0,0,0,0,0,0,0.0,0.091195,0,0,0.0,-1,0,0,0,icc2027_generalization_stale_fading_short_ttl,50,8250.0,4.0,unicast,7,2.75,0,connected-multihop,0.9,2,4,4,2.0,1,0,0,0.0,0.0,0,0.0,0.8567838662716264,0.999826624031643,0.9999986772717872,0.9999999981919876,0.9999999999999808,0.11020408163265306,0.03346938775510204
