protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,scenario,nodes,area_m,rate_per_min,traffic,sf,path_loss_exp,random_pairs,pair_mode,edge_prr_threshold,min_graph_hops,max_graph_hops,candidate_pair_count,selected_pair_mean_graph_hops,independent_rng_streams,cached_route_count,multihop_cached_route_count,route_discovery_success_rate,rrep_rreq_tx_ratio,smart_max_timeout_retries,mean_cached_hops,direct_prr_p05,direct_prr_p25,direct_prr_p50,direct_prr_p75,direct_prr_p95,direct_prr_below_0_99,direct_prr_below_0_50
meshecho,11,600.0,25,25,0,0.76,0.84,0.0,4.501261,4.282246,4.501261,4.575488,4.863232,21,19,0,2588,72,2516,67,186.170368,65.713209,0.109522,73.723466,604.691493,678.414959,35.70605,9.79844,4.282246,22987,233225,256212,0.089719,199476,0.778558,10681,0,2374,75,24,21,1,24,0,0,0.696339,0.972179,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,21,21,0.875,0.03159224936815501,0,3.2857142857142856,1.524013155701796e-06,0.0013550710786375208,0.21292247702973038,0.9936921644654524,0.9999999676454706,0.7395959595959596,0.558989898989899
meshtastic-like,12,600.0,28,28,0,0.392857,1.0,0.0,2.588519,2.027575,2.588519,3.080939,3.264685,28,11,0,572,517,55,55,41.147392,29.96828,0.049947,16.294367,137.387985,153.682352,13.971123,3.740672,2.027575,13559,43069,56628,0.23944,30116,0.531822,9197,2648,0,0,0,0,0,0,0,0,0.0,0.096154,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,0,0,0.0,0.0,0,0.0,7.051896711904953e-06,0.0047032286858772745,0.4648554583523189,0.9982889651524913,0.9999999952820554,0.6925252525252525,0.5046464646464647
meshcore-like,12,600.0,28,28,0,0.464286,0.535714,0.0,3.982238,3.850325,3.982238,4.474778,4.733747,15,13,0,2522,44,2478,43,181.422592,60.544392,0.100907,71.843346,588.629601,660.472947,50.805611,13.955584,3.850325,20648,229030,249678,0.082699,199450,0.798829,11136,0,2374,61,24,13,3,25,0,0,0.0,0.982554,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,13,13,0.5416666666666666,0.025695029486099412,0,2.8461538461538463,7.051896711904953e-06,0.0047032286858772745,0.4648554583523189,0.9982889651524913,0.9999999952820554,0.6925252525252525,0.5046464646464647
etx-mesh,12,600.0,28,28,0,0.642857,0.75,0.0,3.912818,3.798528,3.912818,4.431616,4.679795,21,18,0,2554,59,2495,58,183.724544,63.474164,0.10579,72.754919,596.659324,669.414244,37.18968,10.206919,3.798528,22359,230487,252846,0.088429,199097,0.787424,11521,0,2376,61,24,19,3,25,0,0,0.249089,0.976899,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,19,19,0.7916666666666666,0.025673400673400674,0,2.789473684210526,7.051896711904953e-06,0.0047032286858772745,0.4648554583523189,0.9982889651524913,0.9999999952820554,0.6925252525252525,0.5046464646464647
ett-mesh,12,600.0,28,28,0,0.642857,0.75,0.0,3.912818,3.798528,3.912818,4.431616,4.679795,21,18,0,2554,59,2495,58,183.724544,63.474164,0.10579,72.754919,596.659324,669.414244,37.18968,10.206919,3.798528,22359,230487,252846,0.088429,199097,0.787424,11521,0,2376,61,24,19,3,25,0,0,0.818298,0.976899,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,19,19,0.7916666666666666,0.025673400673400674,0,2.789473684210526,7.051896711904953e-06,0.0047032286858772745,0.4648554583523189,0.9982889651524913,0.9999999952820554,0.6925252525252525,0.5046464646464647
minhop-mesh,12,600.0,28,28,0,0.571429,0.642857,0.0,3.544016,3.458802,3.544016,4.431616,4.647424,18,16,0,2533,51,2482,49,182.213888,62.783473,0.104639,72.1567,591.351002,663.507702,41.469231,11.388368,3.458802,21968,228799,250767,0.087603,197768,0.788652,11876,0,2375,58,24,16,4,24,0,0,0.614598,0.979866,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,16,16,0.6666666666666666,0.024421052631578948,0,2.6875,7.051896711904953e-06,0.0047032286858772745,0.4648554583523189,0.9982889651524913,0.9999999952820554,0.6925252525252525,0.5046464646464647
meshecho,12,600.0,28,28,0,0.75,0.821429,0.0,4.1034,3.732836,4.1034,4.575488,4.863232,23,21,0,2602,77,2525,75,187.177472,65.134156,0.108557,74.122279,607.07058,681.192859,32.437755,8.913213,3.732836,24345,233253,257598,0.094508,199147,0.773092,11184,0,2376,74,24,20,4,24,0,0,0.678025,0.970407,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,20,20,0.8333333333333334,0.031144781144781145,0,3.35,7.051896711904953e-06,0.0047032286858772745,0.4648554583523189,0.9982889651524913,0.9999999952820554,0.6925252525252525,0.5046464646464647
meshtastic-like,13,600.0,17,17,0,0.411765,1.0,0.0,2.617465,2.040014,2.617465,3.020672,3.107568,17,7,0,335,302,33,33,24.09856,18.703904,0.031173,9.54303,80.62488,90.16791,12.88113,3.442651,2.040014,8204,24961,33165,0.247369,15804,0.476526,5477,1598,0,0,0,0,0,0,0,0,0.0,0.098507,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,0,0,0.0,0.0,0,0.0,4.434798181001953e-06,0.00242350314017801,0.28144524838169105,0.9969419557024461,0.9999999866127114,0.7177777777777777,0.5387878787878788
meshcore-like,13,600.0,17,17,0,0.352941,0.411765,0.0,4.647424,4.431616,4.647424,4.431616,4.647424,7,6,0,1770,23,1747,21,127.32672,43.196794,0.071995,50.421381,413.555218,463.9766,77.329433,21.22112,4.431616,13956,161274,175230,0.079644,140797,0.803498,8057,0,1682,44,17,9,0,17,0,0,0.0,0.987006,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,9,9,0.5294117647058824,0.026159334126040427,0,2.7777777777777777,4.434798181001953e-06,0.00242350314017801,0.28144524838169105,0.9969419557024461,0.9999999866127114,0.7177777777777777,0.5387878787878788
etx-mesh,13,600.0,17,17,0,0.470588,0.529412,0.0,4.620448,4.399644,4.620448,4.517939,4.787699,9,8,0,1781,28,1753,25,128.118016,43.333479,0.072222,50.734734,415.824275,466.55901,58.319876,16.014752,4.399644,14424,161895,176319,0.081806,140153,0.794883,8168,0,1683,45,17,11,0,17,0,0,0.248381,0.984278,0,0,0.0,-1,0,0,0,icc2027_generalization_deep_multihop,100,21000.0,2.0,unicast,7,2.75,0,connected-multihop,0.85,3,5,24,3.0,1,11,11,0.6470588235294118,0.026737967914438502,0,2.727272727272727,4.434798181001953e-06,0.00242350314017801,0.28144524838169105,0.9969419557024461,0.9999999866127114,0.7177777777777777,0.5387878787878788
