protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_discovery_attempts,route_discovery_successes,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count
minhop-mesh,18,1200.0,118,118,0,0.669492,0.677966,0.0,0.834852,0.583802,0.834852,2.493568,2.740352,80,79,0,912,84,828,80,225.067008,64.480645,0.053734,89.126535,298.485287,387.611823,4.906479,2.848949,0.583802,9567,35121,44688,0.214084,17000,0.380415,342,0,734,14,16,12,72,46,0,8,0.946285,0.907895,0,0,0.0,-1,0,0,0
meshecho,18,1200.0,118,118,0,0.915254,0.949153,0.0,0.82414,0.61031,0.82414,2.493568,2.740352,112,108,0,1139,176,963,112,281.086976,82.13278,0.068444,111.310442,367.192937,478.503379,4.430587,2.602657,0.61031,12778,43033,55811,0.228951,18969,0.339879,326,10,835,16,19,16,99,19,61,11,0.947076,0.845478,0,0,0.0,-1,0,0,0
meshtastic-like,19,1200.0,118,118,0,0.872881,0.957627,0.0,0.552713,0.439636,0.552713,1.810095,0.493568,113,103,0,4675,4557,118,118,1153.7152,177.675335,0.148063,456.871219,1511.937363,1968.808582,19.114646,11.201118,0.439636,13354,215721,229075,0.058295,118249,0.516202,2670,1690,0,0,0,0,0,0,0,0,0.0,0.025241,0,0,0.0,-1,0,0,0
meshcore-like,19,1200.0,118,118,0,0.855932,0.872881,0.0,0.782758,0.573986,0.782758,2.493568,2.740352,103,101,0,1004,109,895,103,247.771136,77.075913,0.06423,98.11737,330.167474,428.284844,4.240444,2.45318,0.573986,11801,37395,49196,0.239877,17722,0.360233,283,0,777,15,16,15,93,25,0,0,0.0,0.891434,0,0,0.0,-1,0,0,0
etx-mesh,19,1200.0,118,118,0,0.923729,0.940678,0.0,0.782146,0.570645,0.782146,2.493568,2.740352,111,109,0,1070,117,953,111,264.05888,82.436887,0.068697,104.567316,352.001928,456.569244,4.188709,2.422559,0.570645,12706,39724,52430,0.242342,18789,0.358364,308,0,826,16,17,16,100,18,0,9,0.463018,0.890654,0,0,0.0,-1,0,0,0
ett-mesh,19,1200.0,118,118,0,0.923729,0.940678,0.0,0.782146,0.570645,0.782146,2.493568,2.740352,111,109,0,1070,117,953,111,264.05888,82.436887,0.068697,104.567316,352.001928,456.569244,4.188709,2.422559,0.570645,12706,39724,52430,0.242342,18789,0.358364,308,0,826,16,17,16,100,18,0,9,0.765081,0.890654,0,0,0.0,-1,0,0,0
minhop-mesh,19,1200.0,118,118,0,0.923729,0.940678,0.0,0.782146,0.570645,0.782146,2.493568,2.740352,111,109,0,1070,117,953,111,264.05888,82.436887,0.068697,104.567316,352.001928,456.569244,4.188709,2.422559,0.570645,12706,39724,52430,0.242342,18789,0.358364,308,0,826,16,17,16,100,18,0,9,0.934597,0.890654,0,0,0.0,-1,0,0,0
meshecho,19,1200.0,118,118,0,0.923729,0.932203,0.0,0.782146,0.553164,0.782146,2.493568,2.740352,110,109,0,1061,119,942,110,261.837824,80.93399,0.067445,103.687778,343.219495,446.907273,4.100067,2.402182,0.553164,12652,39337,51989,0.243359,17197,0.330782,261,0,816,16,17,16,100,18,2,9,0.934597,0.887842,0,0,0.0,-1,0,0,0
meshtastic-like,20,1200.0,133,133,0,0.842105,0.977444,0.0,0.752936,0.681567,0.752936,3.409942,2.238046,130,112,0,5297,5145,152,152,1307.214848,222.269277,0.185224,517.65708,1749.516016,2267.173096,20.242617,11.671561,0.681567,16115,243438,259553,0.062088,141992,0.547064,3828,2271,0,0,0,0,0,0,0,0,0.0,0.028695,0,0,0.0,-1,0,0,0
meshcore-like,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,84.278948,0.070232,102.221881,348.353066,450.574947,3.818432,2.187594,0.508909,13392,37862,51254,0.261287,18412,0.35923,378,0,784,16,16,15,110,23,0,0,0.0,0.879541,0,0,0.0,-1,0,0,0
etx-mesh,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,84.278948,0.070232,102.221881,348.353066,450.574947,3.818432,2.187594,0.508909,13392,37862,51254,0.261287,18412,0.35923,378,0,784,16,16,15,110,23,0,8,0.462231,0.879541,0,0,0.0,-1,0,0,0
ett-mesh,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,84.278948,0.070232,102.221881,348.353066,450.574947,3.818432,2.187594,0.508909,13392,37862,51254,0.261287,18412,0.35923,378,0,784,16,16,15,110,23,0,8,0.764535,0.879541,0,0,0.0,-1,0,0,0
minhop-mesh,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,84.278948,0.070232,102.221881,348.353066,450.574947,3.818432,2.187594,0.508909,13392,37862,51254,0.261287,18412,0.35923,378,0,784,16,16,15,110,23,0,8,0.942102,0.879541,0,0,0.0,-1,0,0,0
meshecho,20,1200.0,133,133,0,0.887218,0.902256,0.0,0.741095,0.508909,0.741095,2.493568,2.740352,120,118,0,1046,126,920,120,258.136064,83.889396,0.069908,102.221881,344.276407,446.498288,3.783884,2.187594,0.508909,13407,37847,51254,0.26158,17425,0.339973,383,0,784,16,16,15,110,23,0,8,0.942102,0.879541,0,0,0.0,-1,0,0,0
