protocol,seed,duration_s,flows,unicast_flows,broadcast_flows,unicast_pdr,destination_unicast_pdr,broadcast_coverage,avg_delay_s,unicast_delivery_delay_s,unicast_ack_delay_s,p95_unicast_delivery_delay_s,p95_unicast_ack_delay_s,unicast_deliveries,unicast_acks,broadcast_deliveries,tx_count,data_tx,control_tx,ack_tx,total_airtime_s,channel_busy_time_s,channel_busy_ratio,tx_energy_j,rx_energy_j,total_energy_j,energy_per_delivery_j,airtime_per_delivery_s,mean_delivery_delay_s,rx_success,rx_fail,rx_attempts,packet_reception_ratio,collision_fail,collision_rate,duplicate_rx,suppressed_forwards,route_requests,route_replies,route_cache_hits,route_cache_misses,fallback_forward_count,route_repair_count,mean_path_confidence,control_overhead_ratio,policy_switch_count,policy_update_count,policy_reward_total,active_profile_index,profile_lean_count,profile_balanced_count,profile_rescue_count,selected_path,final_cached_path,weak_link_shadowing_db,weak_edge,route_discovery_attempts,selected_confidence,final_cached_confidence,candidate_count,short_candidate_seen,long_candidate_seen,short_candidate_confidence,long_candidate_confidence,selected_route_class,case
meshecho-confidence,1,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,1,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,2,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,296,2,298,0.993289,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,2,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,296,2,298,0.993289,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,3,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,3,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,4,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,4,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,5,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,5,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,6,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,6,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,7,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,7,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,8,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,304,2,306,0.993464,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,8,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,304,2,306,0.993464,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,9,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,297,1,298,0.996644,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,9,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,297,1,298,0.996644,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,10,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,10,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,11,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,11,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,12,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,12,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,13,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,13,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,14,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,14,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,15,751.0,24,24,0,0.916667,0.958333,0.0,2.059811,1.29428,2.059811,0.740352,1.480704,23,22,0,148,71,77,68,36.524032,36.524032,0.048634,14.463517,7.448711,21.912228,0.99601,1.660183,1.29428,293,3,296,0.989865,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52027,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,15,751.0,24,24,0,0.916667,0.958333,0.0,2.059811,1.29428,2.059811,0.740352,1.480704,23,22,0,148,71,77,68,36.524032,36.524032,0.048634,14.463517,7.448711,21.912228,0.99601,1.660183,1.29428,293,3,296,0.989865,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52027,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,16,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,16,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,17,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,295,3,298,0.989933,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,17,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,295,3,298,0.989933,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,18,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,18,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,19,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,19,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,20,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,20,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,21,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,21,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,22,751.0,24,24,0,1.0,1.0,0.0,2.515403,1.528267,2.515403,0.987136,1.974272,24,24,0,201,96,105,96,49.603584,49.603584,0.06605,19.643019,10.116155,29.759174,1.239966,2.066816,1.528267,401,1,402,0.997512,0,0.0,0,0,5,4,23,1,0,0,0.803396,0.522388,0,0,0.0,0,24,0,0,0-3-4-6-5,0-3-4-6-5,5.0,1-2,1,0.83,0.83,1,0,1,0.0,0.83,long,short-weak-5db
meshecho-no-confidence,22,751.0,24,24,0,1.0,1.0,0.0,2.515403,1.528267,2.515403,0.987136,1.974272,24,24,0,201,96,105,96,49.603584,49.603584,0.06605,19.643019,10.116155,29.759174,1.239966,2.066816,1.528267,401,1,402,0.997512,0,0.0,0,0,5,4,23,1,0,0,0.803396,0.522388,0,0,0.0,0,24,0,0,0-3-4-6-5,0-3-4-6-5,5.0,1-2,1,0.83,0.83,1,0,1,0.0,0.83,long,short-weak-5db
meshecho-confidence,23,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,23,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,24,751.0,24,24,0,1.0,1.0,0.0,2.515403,1.528267,2.515403,0.987136,1.974272,24,24,0,201,96,105,96,49.603584,49.603584,0.06605,19.643019,10.116155,29.759174,1.239966,2.066816,1.528267,401,1,402,0.997512,0,0.0,0,0,5,4,23,1,0,0,0.803396,0.522388,0,0,0.0,0,24,0,0,0-3-4-6-5,0-3-4-6-5,5.0,1-2,1,0.83,0.83,1,0,1,0.0,0.83,long,short-weak-5db
meshecho-no-confidence,24,751.0,24,24,0,1.0,1.0,0.0,2.515403,1.528267,2.515403,0.987136,1.974272,24,24,0,201,96,105,96,49.603584,49.603584,0.06605,19.643019,10.116155,29.759174,1.239966,2.066816,1.528267,401,1,402,0.997512,0,0.0,0,0,5,4,23,1,0,0,0.803396,0.522388,0,0,0.0,0,24,0,0,0-3-4-6-5,0-3-4-6-5,5.0,1-2,1,0.83,0.83,1,0,1,0.0,0.83,long,short-weak-5db
meshecho-confidence,25,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,25,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,26,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,297,1,298,0.996644,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,26,751.0,24,24,0,0.958333,0.958333,0.0,2.034632,1.29428,2.034632,0.740352,1.480704,23,23,0,149,71,78,69,36.770816,36.770816,0.048962,14.561243,7.49904,22.060283,0.959143,1.598731,1.29428,297,1,298,0.996644,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.52349,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,27,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,27,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,306,0,306,1.0,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-confidence,28,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
meshecho-no-confidence,28,751.0,24,24,0,1.0,1.0,0.0,2.011552,1.2712,2.011552,0.740352,1.480704,24,24,0,153,72,81,72,37.757952,37.757952,0.050277,14.952149,7.700357,22.652506,0.943854,1.573248,1.2712,305,1,306,0.996732,0,0.0,0,0,6,3,23,1,0,0,0.856704,0.529412,0,0,0.0,0,24,0,0,0-1-2-5,0-1-2-5,5.0,1-2,1,0.883327,0.883327,2,1,1,0.883327,0.83,short,short-weak-5db
